time,deltaX,deltaY,squal,shutter
30.057843,13,0,112,255
30.078142,12,-3,111,255
30.104975,17,0,110,255
30.125207,11,4,110,255
30.150596,11,1,118,255
30.170857,11,-1,115,255
30.195559,13,0,116,255
30.218042,11,0,112,255
30.247281,12,-1,116,255
30.267558,9,-1,115,255
30.292268,10,0,112,255
30.312530,8,1,112,255
30.336649,14,0,110,255
30.356861,13,0,113,255
30.381543,15,2,106,255
30.401660,14,3,106,255
30.426363,18,1,105,255
30.446522,10,-1,106,255
30.477249,16,-2,111,255
30.497444,10,-3,109,255
30.521587,15,-5,110,255
30.541763,12,-3,111,255
30.566456,12,0,117,255
30.586565,12,1,106,255
30.610654,19,0,110,255
30.630822,13,-1,114,255
30.655507,16,1,116,255
30.675677,13,2,108,255
30.700439,16,-1,116,255
30.727823,16,0,105,255
30.753807,16,7,109,255
30.774066,14,1,108,255
30.798797,12,1,108,255
30.819253,14,7,110,255
30.844860,12,7,111,255
30.865015,11,1,115,255
30.889700,16,1,107,255
30.909867,11,4,107,255
30.935353,15,5,114,255
30.955404,12,0,110,255
30.986945,18,2,112,255
31.007509,9,2,109,255
31.032281,14,1,109,255
31.052389,10,-1,111,255
31.077771,15,1,106,255
31.098456,13,2,107,255
31.123709,17,0,110,255
31.143782,14,0,108,255
31.169147,12,2,111,255
31.189365,12,1,107,255
31.214035,17,-2,105,255
31.237170,15,0,106,255
31.267601,13,0,102,255
31.287914,12,-2,106,255
31.313274,18,0,109,255
31.333606,10,3,106,255
31.357736,11,0,107,255
31.377935,10,-1,103,255
31.404506,12,1,103,255
31.424737,9,2,104,255
31.449486,12,1,103,255
31.469719,10,0,104,255
31.501129,22,2,103,255
31.521288,15,2,105,255
31.546082,12,0,99,255
31.566240,12,-1,97,255
31.590890,16,-1,99,255
31.610977,11,0,102,255
31.635068,14,0,105,255
31.655226,10,-3,101,255
31.679278,14,-1,102,255
31.699386,10,1,107,255
31.723442,10,1,100,255
31.743597,10,-1,102,255
31.775847,18,0,112,255
31.796293,11,1,110,255
31.821644,14,0,104,255
31.841772,13,0,102,255
31.867074,17,4,103,255
31.887186,12,3,102,255
31.912539,13,1,101,255
31.932717,9,2,96,255
31.957474,9,4,104,255
31.977622,6,1,105,255
31.997894,7,0,104,255
32.018448,9,1,102,255
32.038546,8,2,102,255
32.058771,9,1,103,255
32.078771,8,1,104,255
32.100940,10,0,101,255
32.121102,10,-1,102,255
32.145717,13,-1,101,255
32.165818,9,0,103,255
32.190485,13,-2,101,255
32.210609,10,-1,99,255
32.242527,18,0,101,255
32.262606,10,-1,96,255
32.288268,13,-2,94,255
32.308427,10,0,97,255
32.333102,8,1,99,255
32.353509,6,0,100,255
32.378506,11,-1,92,255
32.398544,8,0,98,255
32.427023,12,1,96,255
32.447366,8,-1,104,255
32.467948,8,-1,104,255
32.492843,12,0,101,255
32.513155,9,1,106,255
32.538229,10,0,107,255
32.558488,10,-1,98,255
32.583150,14,2,101,255
32.603306,9,3,101,255
32.627931,12,0,101,255
32.648008,8,0,91,255
32.672704,10,2,94,255
32.692901,7,2,97,255
32.716911,6,0,97,255
32.743098,7,0,97,255
32.767943,8,0,101,255
32.788094,6,1,94,255
32.812731,8,0,93,255
32.832848,5,2,97,255
32.857516,9,2,100,255
32.877739,7,0,94,255
32.902403,6,0,98,255
32.922569,8,3,97,255
32.947290,6,2,93,255
32.967558,7,-1,91,255
32.998885,15,-1,90,255
33.019106,7,0,94,255
33.044539,11,2,88,255
33.064872,7,0,88,255
33.090177,7,0,88,255
33.110339,8,3,83,255
33.136500,11,2,81,255
33.156631,8,0,82,255
33.181252,3,2,79,255
33.201346,1,0,79,255
33.225979,3,-1,82,255
33.249352,6,-2,85,255
33.278176,3,1,81,255
33.298278,1,1,72,255
33.323576,5,0,77,255
33.343684,4,0,77,255
33.368340,3,0,77,255
33.388527,2,0,73,255
33.415053,2,0,75,255
33.435202,2,1,76,255
33.459934,0,4,76,255
33.480225,0,0,79,255
33.510382,0,0,77,255
33.530606,2,1,74,255
33.555895,6,4,75,255
33.576102,2,0,76,255
33.601449,0,0,75,255
33.621648,0,1,80,255
33.646367,-2,1,70,255
33.666617,0,0,75,255
33.691361,2,0,76,255
33.711630,1,0,72,255
33.736267,1,1,68,255
33.760586,1,0,67,255
33.789329,3,0,72,255
33.809500,1,1,70,255
33.834728,1,0,71,255
33.854835,1,0,71,255
33.880367,1,0,70,255
33.900551,0,0,73,255
33.925815,0,0,67,255
33.946028,0,0,74,255
33.970743,-1,0,62,255
33.990960,0,0,66,255
34.023536,0,1,69,255
34.043702,0,0,74,255
34.068418,1,0,73,255
34.088670,1,2,67,255
34.113997,0,1,72,255
34.134117,0,0,76,255
34.162316,0,1,71,255
34.182524,0,1,69,255
34.207987,0,0,69,255
34.228157,0,1,65,255
34.253574,2,1,65,255
34.273575,2,1,66,255
34.305368,1,0,65,255
34.325452,0,2,67,255
34.350826,0,1,64,255
34.371154,0,0,68,255
34.396473,-2,0,65,255
34.416776,-1,0,72,255
34.445427,0,2,68,255
34.465610,2,0,69,255
34.490908,2,0,69,255
34.512308,2,1,69,255
34.543303,2,1,68,255
34.563426,1,0,72,255
34.588684,0,0,64,255
34.608810,0,1,71,255
34.634766,0,0,68,255
34.654885,0,0,64,255
34.680163,1,1,69,255
34.700291,1,1,68,255
34.725031,-1,-1,70,255
34.745248,0,-1,64,255
34.777222,0,0,69,255
34.797444,1,0,68,255
34.822251,2,-2,67,255
34.842464,3,1,69,255
34.867731,4,0,70,255
34.887950,3,-1,68,255
34.913256,3,0,71,255
34.933411,2,0,66,255
34.957431,1,-1,68,255
34.977533,0,-1,66,255
