time,vx,vy,vz,px,py,pz
11.834838,1.1719013950380381,0.984770491328107,-0.011413801362215037,-0.8840262641511338,3.7702312679552836,0.29334487745388477
11.835463,1.1722578403964212,0.9845948407685263,-0.01158825276646644,-0.8832936030008847,3.770846639730765,0.2933376347959057
11.836089,1.1726063832825335,0.9844217187768118,-0.011779062324736495,-0.8825595514049513,3.771462887726718,0.2933302611028904
11.836714,1.1729496554928804,0.9842546140918492,-0.011983072380137183,-0.8818264578702669,3.7720780468605266,0.2933227716826528
11.837341,1.1732866369211,0.9840928408271961,-0.012205153950161612,-0.8810908071489177,3.772695073071725,0.29331511905112606
11.837966,1.1736182187942352,0.9839376703616277,-0.012438367888002427,-0.880357295762172,3.7733100341157004,0.29330734507119605
11.838592,1.173948259029068,0.9837900951207801,-0.012684652874800889,-0.8796224041520193,3.7739258867152463,0.2932994044784964
11.839219,1.174275593330473,0.9836516754823725,-0.012940077703250868,-0.8788861333550014,3.7745426363157737,0.29329129104977647
11.839845,1.174598864701431,0.9835221162579502,-0.013205601101070552,-0.8781508344656977,3.7751583211605517,0.2932830243434872
11.840471,1.1749216016789237,0.9834031822756597,-0.01348055943285073,-0.8774153335430462,3.775773931552657,0.2932745855132822
11.841098,1.1752425792531098,0.9832909492531987,-0.013764228948959234,-0.8766784564458548,3.776390454977838,0.2932659553417312
11.841723,1.175561200215448,0.9831875916680701,-0.014053901486665465,-0.8759437306957208,3.7770049472226304,0.29325717165330206
11.842349,1.1758798984386085,0.9830918768789231,-0.01435030423073666,-0.8752076298792978,3.777620362737557,0.2932481883628536
11.842975,1.1761985765092833,0.9830002840370081,-0.014654949554004648,-0.8744713295704045,3.778235720915363,0.29323901436443284
11.843602,1.1765197676034278,0.9829125193897048,-0.014964781548114231,-0.8737336516761154,3.778852007065022,0.29322963144640213
11.844227,1.17684294679931,0.9828298715427115,-0.015281655578159747,-0.8729981248343665,3.7794662757347357,0.2932200804116658
11.844854,1.1771669148992632,0.9827482682849027,-0.0156065542290246,-0.8722600411787249,3.78008245889895,0.29321029510216423
11.84548,1.1774915931942904,0.9826685734869312,-0.015937683182915136,-0.8715229314413847,3.7806976094259532,0.2932003181124917
11.846106,1.1778168671461895,0.9825875770897045,-0.0162734147465593,-0.8707856180825506,3.781312709249212,0.29319013095486035
11.846733,1.1781425778217822,0.9825029330944768,-0.016614955434464118,-0.8700469226862567,3.781928738588262,0.29317971337780296
11.84736,1.1784696725492614,0.9824206677447356,-0.016960919313665973,-0.8693080222015687,3.7825447163469375,0.2931690788813933
11.847987,1.17879602230666,0.9823356681758155,-0.017312897968996377,-0.8685689170955827,3.7831606408108835,0.2931582236943668
11.848612,1.1791222894180227,0.9822487403319716,-0.017668298500548463,-0.8678319656646971,3.7837745462735906,0.29314718100780396
11.849237,1.1794471550751755,0.9821612033798808,-0.01802683999571575,-0.8670948111927737,3.784388397025704,0.2931359142328066
11.849863,1.1797683499453835,0.9820740882791972,-0.018390809732295177,-0.8663562762057094,3.785003175404966,0.2931244015859142
11.850489,1.1800841082022646,0.9819866025658515,-0.018756069157045724,-0.8656175435539742,3.7856178990181726,0.29311266028662186
11.851114,1.1803922641442897,0.9818989462981839,-0.019124508871470686,-0.8648797983888826,3.78623158585961,0.2931007074685772
11.85174,1.1806926053412898,0.9818089357643984,-0.01949668012856451,-0.8641406848179405,3.7868461982533974,0.29308850254681673
11.852366,1.1809847877760444,0.9817163990196992,-0.019873174472493566,-0.8634013883407922,3.787460752719184,0.29307606193959695
11.852991,1.1812663415094544,0.981623172769573,-0.020252589097027457,-0.8626630968773494,3.788074267202165,0.29306340407141135
11.853618,1.1815352944938478,0.9815289571648904,-0.020638929611996648,-0.8619222742477001,3.7886896858583086,0.2930504634625446
11.854243,1.1817930092173319,0.981434516003767,-0.021027968352653276,-0.8611836536169399,3.7893030824308105,0.2930373209823242
11.86673,1.184354764117682,0.9808541355732248,-0.030323702296656402,-0.8463946156774023,3.8015510080217134,0.29265866891174586
