time,type,distance
123.550824,L,128.75
123.592061,U,91.00
123.635113,R,109.71
123.677714,L,133.73
123.718773,U,88.39
123.761933,R,109.83
123.804456,L,131.40
123.845559,U,88.39
123.888807,R,114.76
123.930877,L,121.05
123.972226,U,88.51
124.015667,R,119.87
124.057323,L,110.85
124.098982,U,88.53
124.142549,R,124.75
124.183833,L,103.25
124.225701,U,88.44
124.269369,R,127.37
124.310337,L,95.75
124.352424,U,88.47
124.396095,R,129.81
124.436846,L,90.57
124.479023,U,85.88
124.522767,R,127.37
124.563418,L,85.67
124.605782,U,85.83
124.690916,L,113.44
124.649327,R,122.41
124.732480,U,85.80
124.775929,R,119.77
124.817483,L,108.31
124.859105,U,83.34
124.902514,R,114.72
124.944024,L,100.73
124.985725,U,80.73
125.029249,R,114.74
125.071355,L,123.55
125.112556,U,83.45
125.156080,R,117.28
125.198123,L,123.54
125.239321,U,85.86
125.282659,R,114.74
125.324770,L,123.59
125.365916,U,83.29
125.409232,R,112.34
125.451412,L,121.10
125.492612,U,83.31
125.535962,R,112.20
125.578193,L,123.54
125.619299,U,80.77
125.662968,R,119.72
125.704999,L,123.54
125.746121,U,83.39
125.789652,R,119.73
125.831583,L,121.12
125.872902,U,85.85
125.916359,R,119.91
125.958286,L,121.17
125.999635,U,85.85
126.043057,R,117.26
126.085307,L,128.67
126.126395,U,85.88
126.169758,R,114.84
126.212091,L,128.62
126.253217,U,85.86
126.296623,R,117.26
126.338901,L,131.21
126.379917,U,85.86
126.423369,R,117.28
126.465901,L,138.95
126.506705,U,85.93
126.550108,R,117.33
126.592441,L,131.35
126.633433,U,85.81
126.676862,R,117.23
126.719044,L,128.70
126.760092,U,83.39
126.803544,R,117.25
126.845630,L,123.59
126.886787,U,83.27
126.930228,R,117.26
126.972137,L,118.56
127.013454,U,83.31
127.057017,R,119.91
127.098903,L,118.51
127.140175,U,83.31
127.183707,R,119.77
127.225543,L,118.59
127.266815,U,83.34
127.310285,R,117.25
127.352261,L,121.03
127.393513,U,83.34
127.436898,R,114.84
127.478924,L,118.49
127.520245,U,83.29
127.563489,R,109.82
127.605599,L,118.49
127.646882,U,83.31
127.690035,R,107.14
127.732252,L,118.47
127.773529,U,83.34
127.816541,R,102.16
127.858860,L,115.97
127.900226,U,83.34
127.985513,L,115.97
127.943172,R,99.72
128.026903,U,83.34
128.069697,R,92.14
128.112312,L,116.04
128.153660,U,83.34
128.196241,R,87.11
128.238997,L,116.02
128.280410,U,85.93
128.322837,R,82.25
128.365674,L,115.91
128.407141,U,85.88
128.449321,R,74.53
128.492439,L,115.95
128.533862,U,83.38
128.578241,R,147.50
128.619208,L,116.02
128.660585,U,83.34
128.702399,R,59.44
128.745881,L,115.97
128.787287,U,83.34
128.828961,R,54.48
128.872587,L,115.97
128.914033,U,85.93
128.955499,R,49.39
128.999429,L,118.49
129.040791,U,85.85
129.081948,R,39.33
129.126217,L,121.13
129.167568,U,88.49
129.208639,R,39.33
129.255276,L,202.28
129.294303,U,88.53
129.338549,R,149.96
129.382052,L,204.80
129.420975,U,88.42
129.465238,R,147.50
129.508801,L,204.98
129.547809,U,91.00
129.596859,R,315.86
129.635653,L,207.33
129.674573,U,90.89
129.723538,R,313.43
129.762410,L,210.02
129.801200,U,88.42
129.850165,R,310.80
129.889157,L,209.92
129.927938,U,88.44
129.976891,R,310.82
130.016047,L,215.09
130.054732,U,88.54
130.103645,R,310.94
130.153450,L,583.27
130.181773,U,88.41
130.230681,R,310.94
130.280381,L,580.77
130.308471,U,88.49
130.357454,R,310.85
130.407066,L,578.19
130.435234,U,88.41
130.484279,R,313.29
130.533746,L,575.69
130.561966,U,88.44
130.611054,R,315.93
130.660411,L,573.22
130.688586,U,85.95
130.737680,R,313.29
130.787062,L,573.11
130.815324,U,88.49
130.864274,R,310.90
130.905873,L,301.26
130.942571,U,88.47
130.991426,R,308.28
131.032925,L,296.22
131.069250,U,88.44
131.118021,R,305.84
131.158916,L,271.06
131.195845,U,85.95
131.244613,R,303.34
131.285514,L,268.33
131.322568,U,85.86
131.371262,R,300.83
131.409908,L,189.74
131.449343,U,88.42
131.492269,R,102.16
131.536655,L,187.11
131.576166,U,88.46
131.618821,R,94.63
131.663264,L,181.98
131.702898,U,88.44
131.745065,R,77.14
131.789948,L,179.42
131.829630,U,88.44
131.871572,R,69.50
131.914399,L,100.69
131.956390,U,88.44
131.998171,R,62.02
132.041145,L,98.15
132.083174,U,88.41
132.124823,R,59.44
132.167783,L,95.58
132.209913,U,88.37
132.251613,R,59.44
132.294597,L,98.13
132.336608,U,88.42
132.378234,R,59.43
132.421261,L,98.15
132.463284,U,88.51
132.505019,R,61.95
132.547849,L,95.65
132.589955,U,88.39
132.631654,R,61.95
132.674488,L,95.65
132.716637,U,90.95
132.758273,R,61.97
132.801173,L,95.68
132.885068,R,64.54
132.843366,U,91.08
132.927823,L,93.02
132.970122,U,90.95
133.011886,R,64.51
133.054559,L,93.05
133.096777,U,88.39
133.138661,R,67.08
133.181269,L,93.09
133.223470,U,88.44
133.265296,R,64.45
133.307983,L,93.07
133.350135,U,88.49
133.391984,R,67.01
133.434612,L,93.05
133.476827,U,88.42
133.518745,R,66.98
133.561416,L,93.19
133.603644,U,88.37
133.645503,R,66.99
133.688164,L,93.09
133.730469,U,90.98
133.772289,R,66.96
133.814950,L,93.16
133.857131,U,88.39
133.899088,R,69.52
133.941600,L,90.50
133.983928,U,90.98
134.025860,R,69.54
134.068404,L,90.67
134.110707,U,91.00
134.152671,R,72.11
134.194983,L,85.48
134.237468,U,90.96
134.279463,R,72.02
134.321660,L,82.91
134.364228,U,91.19
134.406201,R,72.01
134.448374,L,82.91
134.490888,U,91.00
134.532878,R,72.02
134.575100,L,82.91
134.617685,U,93.47
134.659553,R,72.04
134.701762,L,83.00
134.744314,U,90.95
134.786230,R,72.06
134.828454,L,82.91
134.871030,U,90.98
134.912963,R,72.04
134.955131,L,80.39
134.997841,U,93.64
135.039821,R,74.49
135.081774,L,77.85
135.124069,U,78.23
135.166475,R,74.53
135.208435,L,77.93
135.251170,U,93.52
135.293095,R,74.53
135.335122,L,77.81
135.377876,U,93.54
135.419727,R,72.06
135.461752,L,78.00
135.504495,U,93.50
135.546340,R,72.02
135.588315,L,75.36
135.631165,U,93.52
135.673012,R,71.99
135.715045,L,77.85
135.757764,U,91.07
135.799616,R,69.60
135.841925,L,85.43
135.884397,U,90.96
135.926317,R,69.50
135.968725,L,88.02
136.011160,U,91.07
136.053092,R,71.99
136.095310,L,82.91
136.137858,U,90.98
136.179852,R,72.01
136.221876,L,75.31
136.264639,U,90.96
136.306729,R,77.07
136.348632,L,77.86
136.391339,U,91.01
136.433298,R,72.13
136.475028,L,67.70
136.518009,U,90.95
136.559942,R,72.02
136.601890,L,72.80
136.644707,U,90.96
136.686626,R,69.52
136.728647,L,72.78
136.771458,U,91.03
136.813509,R,74.55
136.855415,L,75.31
136.898212,U,90.95
136.940246,R,74.67
136.982146,L,75.27
137.024934,U,90.95
137.066980,R,74.53
137.108894,L,75.29
137.151603,U,88.51
137.193715,R,74.49
137.235652,L,75.29
137.278329,U,88.42
137.320523,R,77.03
137.362345,L,75.31
