Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
12.806,-0.1133,-0.2035,-0.0343,1.8521,1.1807,1.8229
12.809,-0.1088,-0.2299,-0.0247,1.9311,1.1783,1.8037
12.812,-0.1077,-0.2533,-0.0152,1.9814,1.1951,1.8253
12.815,-0.1133,-0.2741,-0.0058,2.0269,1.2142,1.9115
12.818,-0.1255,-0.2933,0.0008,2.0796,1.2405,1.9977
12.821,-0.1434,-0.3109,0.0043,2.1466,1.2765,2.1461
12.824,-0.1647,-0.3277,0.0054,2.2160,1.2956,2.2874
12.827,-0.1876,-0.3437,0.0035,2.2615,1.3172,2.4382
12.830,-0.2127,-0.3658,-0.0021,2.3094,1.3339,2.5675
12.833,-0.2217,-0.3847,-0.0066,2.3549,1.3291,2.6010
12.837,-0.2196,-0.4047,-0.0098,2.4004,1.3028,2.5842
12.840,-0.2065,-0.4244,-0.0114,2.4483,1.2693,2.5603
12.843,-0.1847,-0.4441,-0.0112,2.4794,1.2429,2.5124
12.846,-0.1546,-0.4638,-0.0096,2.4818,1.2238,2.4598
12.849,-0.1173,-0.4838,-0.0072,2.4938,1.1951,2.3712
12.852,-0.0749,-0.5038,-0.0034,2.5225,1.1903,2.2874
12.855,-0.0320,-0.5219,0.0014,2.5512,1.1855,2.1988
12.858,0.0231,-0.5406,0.0088,2.5824,1.1591,2.1294
12.861,0.0602,-0.5526,0.0131,2.5895,1.1520,2.0934
12.865,0.0930,-0.5635,0.0168,2.6063,1.1256,1.9881
12.868,0.1228,-0.5699,0.0211,2.6159,1.0921,1.8660
12.871,0.1481,-0.5736,0.0277,2.5847,1.0729,1.7367
12.874,0.1692,-0.5758,0.0341,2.5512,1.0514,1.6194
12.877,0.1844,-0.5779,0.0405,2.4722,1.0107,1.4829
12.880,0.1966,-0.5814,0.0440,2.3980,0.9820,1.3345
12.883,0.2046,-0.5816,0.0443,2.3262,0.9724,1.2363
12.886,0.2043,-0.5776,0.0429,2.3070,0.9868,1.2172
12.889,0.1790,-0.5520,0.0427,2.3429,1.0897,1.4638
12.892,0.1020,-0.4900,0.0376,2.2472,1.2358,2.0503
12.896,-0.0014,-0.4479,0.0323,2.3214,1.5374,2.0072
12.899,-0.0890,-0.4225,0.0368,2.3429,1.6739,1.8301
12.902,-0.1479,-0.4321,0.0416,2.3525,1.5997,1.6194
12.905,-0.1695,-0.4673,0.0472,2.4435,1.3196,1.4997
12.908,-0.1778,-0.4916,0.0517,2.4866,0.9532,1.6098
12.911,-0.1850,-0.4982,0.0557,2.4914,0.7832,1.5428
12.914,-0.1839,-0.4881,0.0597,2.4507,0.7856,1.3632
12.917,-0.1722,-0.4684,0.0608,2.3597,0.8670,1.2746
12.920,-0.1458,-0.4351,0.0557,2.3118,0.9173,1.4183
12.923,-0.1247,-0.4132,0.0504,2.2974,0.8790,1.6529
12.927,-0.1074,-0.4007,0.0456,2.3238,0.8216,1.9067
12.930,-0.0949,-0.3988,0.0448,2.3645,0.7928,2.1294
12.933,-0.0872,-0.4074,0.0504,2.4028,0.7761,2.2706
12.936,-0.0829,-0.4209,0.0627,2.4459,0.7737,2.3927
12.939,-0.0816,-0.4380,0.0789,2.4291,0.7713,2.5172
12.942,-0.0818,-0.4596,0.0965,2.4052,0.7593,2.6441
12.945,-0.0856,-0.4849,0.1130,2.3549,0.7473,2.7590
12.948,-0.0941,-0.5201,0.1362,2.2615,0.7282,2.8452
12.951,-0.1021,-0.5432,0.1535,2.1514,0.7234,2.8739
12.955,-0.1104,-0.5635,0.1703,2.0053,0.7306,2.8644
12.958,-0.1184,-0.5800,0.1855,1.8521,0.7186,2.8404
12.961,-0.1247,-0.5931,0.1991,1.6989,0.7473,2.8165
12.964,-0.1290,-0.6011,0.2143,1.5648,0.7737,2.7542
12.967,-0.1282,-0.6059,0.2319,1.4499,0.8048,2.6872
12.970,-0.1239,-0.6069,0.2537,1.3398,0.8383,2.6441
12.973,-0.1176,-0.6096,0.2801,1.2584,0.8742,2.6250
12.976,-0.1042,-0.6133,0.3230,1.1865,0.8982,2.5579
12.979,-0.0914,-0.6152,0.3590,1.1386,0.9317,2.4502
12.983,-0.0757,-0.6155,0.3984,1.0812,0.9580,2.3400
12.986,-0.0589,-0.6120,0.4376,1.0381,0.9580,2.1892
12.989,-0.0405,-0.6051,0.4727,0.9782,0.9197,1.9761
12.992,-0.0227,-0.5931,0.5023,0.9256,0.8527,1.7367
12.995,-0.0059,-0.5742,0.5255,0.9160,0.7689,1.4997
12.998,0.0066,-0.5486,0.5418,0.9543,0.6611,1.2626
13.001,0.0130,-0.5174,0.5516,1.0716,0.5558,1.0783
13.004,0.0106,-0.4809,0.5569,1.2679,0.4313,0.9370
13.007,-0.0099,-0.4305,0.5596,1.6295,0.3092,0.9299
13.010,-0.0432,-0.3994,0.5599,1.9000,0.2757,1.0951
13.014,-0.0930,-0.3796,0.5596,2.1658,0.2853,1.3776
13.017,-0.1567,-0.3748,0.5607,2.4076,0.3475,1.6960
13.020,-0.2324,-0.3839,0.5636,2.6494,0.4265,2.0432
13.023,-0.3150,-0.4031,0.5681,2.8481,0.5127,2.3736
13.026,-0.3971,-0.4303,0.5716,3.0205,0.5845,2.6537
13.029,-0.4722,-0.4633,0.5745,3.1594,0.6420,2.8716
13.032,-0.5340,-0.5030,0.5775,3.2647,0.6827,3.0822
13.035,-0.5897,-0.5616,0.5807,3.3844,0.6971,3.3217
13.038,-0.6124,-0.6083,0.5817,3.3940,0.7066,3.5276
13.041,-0.6220,-0.6562,0.5799,3.4419,0.6779,3.6473
13.045,-0.6142,-0.7005,0.5791,3.4467,0.6276,3.6473
13.048,-0.5817,-0.7391,0.5809,3.4155,0.5366,3.6090
13.051,-0.5335,-0.7737,0.5825,3.3413,0.4409,3.4988
13.054,-0.4679,-0.8009,0.5796,3.2527,0.3547,3.3193
13.057,-0.3907,-0.8214,0.5756,3.1617,0.2972,3.1038
13.060,-0.3062,-0.8337,0.5729,3.0444,0.2781,2.8955
13.063,-0.2212,-0.8414,0.5751,2.9175,0.2733,2.7207
13.066,-0.1162,-0.8470,0.5761,2.6614,0.2565,2.5340
13.069,-0.0536,-0.8417,0.5772,2.5081,0.1967,2.3400
13.073,-0.0014,-0.8244,0.5791,2.3334,0.0865,2.0958
13.076,0.0415,-0.7951,0.5785,2.1993,-0.0308,1.8301
13.079,0.0743,-0.7535,0.5775,2.0844,-0.1313,1.5571
13.082,0.0959,-0.7010,0.5769,2.0245,-0.2175,1.3105
13.085,0.1057,-0.6389,0.5761,1.9694,-0.3133,1.0472
13.088,0.1060,-0.5656,0.5772,1.9886,-0.3875,0.7599
13.091,0.0962,-0.4828,0.5785,2.0413,-0.4522,0.5181
13.094,0.0634,-0.3581,0.5777,2.1322,-0.5503,0.3457
13.097,0.0245,-0.2627,0.5740,2.2160,-0.6341,0.3337
13.100,-0.0256,-0.1745,0.5660,2.3190,-0.6820,0.4774
13.104,-0.0872,-0.0993,0.5532,2.4483,-0.6844,0.7623
13.107,-0.1581,-0.0423,0.5375,2.6135,-0.6198,1.1525
13.110,-0.2351,-0.0055,0.5218,2.7859,-0.5048,1.5811
13.113,-0.3105,0.0097,0.5068,2.9582,-0.3372,1.9785
13.116,-0.3752,0.0038,0.4946,3.1139,-0.1864,2.3209
13.119,-0.4245,-0.0223,0.4869,3.2264,-0.0858,2.6058
13.122,-0.4541,-0.0905,0.4813,3.2791,-0.0212,2.8692
13.125,-0.4472,-0.1627,0.4799,3.2671,-0.0188,2.9793
13.129,-0.4163,-0.2485,0.4786,3.2192,-0.0068,2.9817
13.132,-0.3640,-0.3386,0.4794,3.1929,0.0123,2.9051
13.135,-0.2950,-0.4273,0.4826,3.1809,0.0291,2.7638
13.138,-0.2143,-0.5091,0.4911,3.1354,0.0363,2.5675
13.141,-0.1263,-0.5798,0.5031,3.0396,0.0387,2.3400
13.144,-0.0360,-0.6394,0.5175,2.9223,0.0219,2.0815
13.147,0.0794,-0.6999,0.5346,2.7188,0.0075,1.7008
13.150,0.1553,-0.7287,0.5431,2.5704,-0.0284,1.4278
13.153,0.2166,-0.7426,0.5479,2.4770,-0.0739,1.1429
13.157,0.2616,-0.7383,0.5489,2.4004,-0.1242,0.8820
13.160,0.2896,-0.7164,0.5455,2.3477,-0.1816,0.6473
13.163,0.2989,-0.6783,0.5383,2.3070,-0.2295,0.4510
13.166,0.2907,-0.6256,0.5282,2.2472,-0.2630,0.3145
13.169,0.2667,-0.5584,0.5148,2.1490,-0.2678,0.2403
13.172,0.2296,-0.4806,0.5002,2.0772,-0.2367,0.2044
13.175,0.1852,-0.3948,0.4847,1.9766,-0.2127,0.2355
13.178,0.1175,-0.2715,0.4586,1.8114,-0.1625,0.4079
13.181,0.0642,-0.1755,0.4354,1.7085,-0.0954,0.5659
13.184,0.0133,-0.0809,0.4125,1.6103,0.0003,0.7407
13.188,-0.0307,0.0065,0.3920,1.5409,0.0937,0.9179
13.191,-0.0637,0.0843,0.3787,1.4690,0.1991,1.0520
13.194,-0.0842,0.1485,0.3747,1.4164,0.2948,1.1836
13.197,-0.0906,0.1973,0.3800,1.3589,0.3547,1.2914
13.200,-0.0829,0.2311,0.3899,1.3302,0.4193,1.3488
13.203,-0.0613,0.2521,0.4043,1.3278,0.4624,1.3943
13.206,-0.0280,0.2625,0.4216,1.3326,0.5055,1.3871
13.209,0.0303,0.2625,0.4410,1.3781,0.5630,1.3034
13.212,0.0807,0.2527,0.4552,1.4547,0.5989,1.2363
13.215,0.1295,0.2338,0.4679,1.5457,0.6420,1.1812
13.218,0.1700,0.2058,0.4802,1.6486,0.6923,1.1190
13.222,0.2019,0.1690,0.4925,1.7611,0.7258,1.0352
13.225,0.2243,0.1250,0.5052,1.8401,0.7330,0.8915
13.228,0.2387,0.0771,0.5178,1.8880,0.6995,0.6785
13.231,0.2483,0.0302,0.5298,1.9287,0.6564,0.4343
13.234,0.2531,-0.0135,0.5428,1.9910,0.5893,0.1589
13.237,0.2526,-0.0506,0.5537,2.0149,0.4888,-0.1284
13.240,0.2483,-0.0783,0.5588,2.0652,0.3714,-0.3510
13.243,0.2286,-0.0991,0.5553,2.1394,0.1991,-0.5234
13.246,0.2030,-0.1031,0.5457,2.2591,0.1320,-0.5785
13.249,0.1662,-0.1031,0.5364,2.3669,0.0578,-0.6072
13.253,0.1247,-0.0996,0.5228,2.4626,-0.0164,-0.6192
13.256,0.0810,-0.0900,0.5079,2.6183,-0.0547,-0.5857
13.259,0.0343,-0.0772,0.4959,2.7380,-0.0619,-0.5019
13.262,-0.0155,-0.0594,0.4847,2.8385,-0.0428,-0.3606
13.265,-0.0693,-0.0375,0.4733,2.9128,-0.0236,-0.1834
13.268,-0.1445,-0.0047,0.4607,2.9750,0.0243,0.0655
13.271,-0.1994,0.0187,0.4544,2.9630,0.0530,0.2260
13.274,-0.2471,0.0406,0.4477,2.9223,0.0339,0.3457
13.277,-0.2860,0.0611,0.4389,2.8720,-0.0140,0.4199
13.281,-0.3142,0.0821,0.4261,2.8242,-0.0523,0.4774
13.284,-0.3318,0.1061,0.4085,2.8122,-0.0787,0.5348
13.287,-0.3390,0.1330,0.3867,2.8218,-0.1074,0.6019
13.290,-0.3355,0.1589,0.3624,2.8266,-0.1218,0.6593
13.293,-0.3238,0.1807,0.3358,2.8313,-0.0906,0.7192
13.296,-0.2953,0.2060,0.3019,2.8840,-0.0930,0.7551
13.299,-0.2654,0.2194,0.2801,2.9223,-0.0787,0.7623
13.302,-0.2300,0.2284,0.2614,2.9606,-0.1122,0.7120
13.306,-0.1863,0.2319,0.2478,2.9798,-0.1529,0.6186
13.309,-0.1351,0.2319,0.2364,2.9846,-0.1840,0.5133
13.312,-0.0781,0.2290,0.2273,2.9439,-0.2151,0.3505
13.315,-0.0182,0.2279,0.2185,2.8529,-0.2463,0.1853
13.318,0.0397,0.2274,0.2100,2.7523,-0.2846,0.0296
13.321,0.0908,0.2263,0.2031,2.6446,-0.2917,-0.0589
13.324,0.1449,0.2231,0.1959,2.5273,-0.2702,-0.0518
13.327,0.1697,0.2151,0.1951,2.4387,-0.2463,0.0296
13.330,0.1820,0.2028,0.1980,2.3453,-0.2223,0.0751
13.333,0.1828,0.1869,0.2049,2.2472,-0.2175,0.1110
13.337,0.1753,0.1687,0.2159,2.1370,-0.2175,0.1541
13.340,0.1636,0.1496,0.2279,2.0269,-0.2175,0.1446
13.343,0.1492,0.1314,0.2444,1.9168,-0.2080,0.0871
13.346,0.1353,0.1170,0.2628,1.8258,-0.1816,0.0536
13.349,0.1257,0.1059,0.2801,1.6869,-0.2271,-0.0709
13.352,0.1265,0.0997,0.2942,1.5864,-0.2439,-0.1811
13.355,0.1268,0.1024,0.3035,1.5313,-0.2175,-0.2553
13.358,0.1260,0.1080,0.3099,1.4930,-0.1912,-0.3319
13.361,0.1268,0.1176,0.3115,1.4834,-0.1816,-0.3726
13.365,0.1273,0.1298,0.3107,1.4810,-0.1481,-0.3941
13.368,0.1276,0.1434,0.3086,1.4930,-0.1026,-0.4348
13.371,0.1300,0.1567,0.3070,1.5097,-0.0451,-0.4731
13.374,0.1321,0.1687,0.3049,1.5121,0.0171,-0.5115
13.377,0.1340,0.1778,0.3049,1.5026,0.0578,-0.5234
13.380,0.1345,0.1850,0.3049,1.5002,0.0817,-0.5522
13.383,0.1348,0.1922,0.3049,1.5026,0.1033,-0.6096
13.386,0.1335,0.1991,0.3038,1.5074,0.1177,-0.6886
13.389,0.1327,0.2092,0.3001,1.5552,0.1416,-0.7628
13.392,0.1337,0.2212,0.2950,1.5912,0.1536,-0.8347
13.396,0.1428,0.2338,0.2883,1.6438,0.1512,-0.9065
13.399,0.1569,0.2460,0.2801,1.6773,0.1368,-0.9376
13.402,0.1761,0.2567,0.2705,1.6989,0.1009,-0.9735
13.405,0.1998,0.2663,0.2590,1.7180,0.0626,-0.9759
13.408,0.2246,0.2748,0.2489,1.7516,0.0363,-0.9927
13.411,0.2480,0.2809,0.2430,1.7707,0.0243,-0.9903
13.414,0.2704,0.2865,0.2436,1.7947,0.0003,-0.9783
13.417,0.2781,0.2884,0.2508,1.8114,-0.0380,-0.9472
13.420,0.2752,0.2878,0.2598,1.8162,-0.0595,-0.8873
13.423,0.2590,0.2871,0.2686,1.8282,-0.1002,-0.8538
13.427,0.2320,0.2902,0.2750,1.8785,-0.1744,-0.8514
13.430,0.1969,0.2972,0.2788,1.9263,-0.2367,-0.8562
13.433,0.1556,0.3094,0.2793,2.0293,-0.2965,-0.8730
13.436,0.1105,0.3270,0.2788,2.1251,-0.3516,-0.8395
13.439,0.0618,0.3473,0.2774,2.2232,-0.3827,-0.7628
13.442,-0.0030,0.3713,0.2745,2.3262,-0.4115,-0.6144
13.445,-0.0480,0.3851,0.2742,2.4028,-0.4043,-0.4899
13.448,-0.0853,0.3958,0.2748,2.4722,-0.4067,-0.3678
13.451,-0.1133,0.4011,0.2756,2.5512,-0.3995,-0.2457
13.455,-0.1319,0.4038,0.2777,2.5991,-0.4019,-0.0949
13.458,-0.1402,0.4030,0.2793,2.6015,-0.4067,0.0775
13.461,-0.1389,0.3979,0.2798,2.5249,-0.4043,0.2188
13.464,-0.1274,0.3894,0.2801,2.4195,-0.4091,0.3361
13.467,-0.1082,0.3755,0.2801,2.3238,-0.4162,0.4965
13.470,-0.0717,0.3486,0.2843,2.2352,-0.3540,0.6928
13.473,-0.0381,0.3254,0.2929,2.1729,-0.2941,0.7694
13.476,-0.0003,0.3017,0.3057,2.1227,-0.2439,0.8197
13.479,0.0410,0.2788,0.3222,2.0676,-0.2080,0.8389
13.483,0.0834,0.2612,0.3406,2.0245,-0.1840,0.8892
13.486,0.0892,0.2892,0.3544,1.8737,-0.1457,1.6026
13.489,0.0407,0.3193,0.3544,1.7204,0.0554,1.5787
13.492,0.0175,0.3161,0.3704,1.9311,0.2517,0.9035
13.495,0.0189,0.3033,0.3936,1.8904,0.0578,0.6306
13.498,0.0445,0.2583,0.4109,1.9216,-0.2247,0.2667
13.501,0.0983,0.2122,0.4301,1.9718,-0.6006,0.0009
13.504,0.1292,0.2004,0.4410,1.9335,-0.6437,-0.1739
13.507,0.1548,0.2082,0.4509,1.8713,-0.4905,-0.3917
13.510,0.1796,0.2276,0.4565,1.7492,-0.3324,-0.5426
13.514,0.2030,0.2508,0.4554,1.6821,-0.2917,-0.6288
13.517,0.2254,0.2721,0.4501,1.6845,-0.3277,-0.6527
13.520,0.2422,0.2900,0.4453,1.7564,-0.3684,-0.6288
13.523,0.2480,0.3030,0.4437,1.8689,-0.3277,-0.4923
13.526,0.2400,0.3121,0.4474,1.9934,-0.2247,-0.3223
13.529,0.2201,0.3158,0.4533,2.0724,-0.1146,-0.1595
13.532,0.1852,0.3137,0.4629,2.1466,-0.0332,0.0344
13.535,0.1564,0.3076,0.4682,2.1921,-0.0212,0.1326
13.538,0.1284,0.2996,0.4714,2.1897,-0.0380,0.1924
13.541,0.1031,0.2916,0.4725,2.1825,-0.0499,0.2284
13.545,0.0799,0.2820,0.4722,2.1658,-0.0356,0.2762
13.548,0.0578,0.2689,0.4695,2.1466,-0.0068,0.3241
13.551,0.0405,0.2569,0.4698,2.1849,0.0099,0.3265
13.554,0.0317,0.2447,0.4725,2.1322,0.0674,0.4367
13.557,0.0170,0.2314,0.4746,2.1059,0.0961,0.5300
13.560,0.0029,0.2199,0.4805,2.0652,0.1033,0.5252
13.563,-0.0096,0.2090,0.4973,1.9239,0.1368,0.5157
13.566,-0.0192,0.1997,0.5143,1.8282,0.2062,0.5324
13.569,-0.0304,0.1898,0.5370,1.7300,0.2062,0.4031
13.572,-0.0278,0.1834,0.5609,1.6654,0.1272,0.1661
13.575,-0.0038,0.1850,0.5865,1.6319,0.0530,-0.0422
13.579,0.0357,0.1909,0.6116,1.5768,0.0267,-0.1930
13.582,0.0820,0.1983,0.6334,1.5313,0.0195,-0.3199
13.585,0.1311,0.2060,0.6513,1.4882,0.0458,-0.4037
13.588,0.1753,0.2119,0.6630,1.4786,0.0961,-0.4708
13.591,0.2115,0.2178,0.6713,1.5026,0.1703,-0.5378
13.594,0.2419,0.2239,0.6787,1.5576,0.2637,-0.6000
13.597,0.2531,0.2271,0.6827,1.6007,0.2996,-0.6671
13.600,0.2566,0.2263,0.6864,1.6486,0.3523,-0.7557
13.603,0.2510,0.2220,0.6910,1.7037,0.4098,-0.8514
13.606,0.2408,0.2162,0.6952,1.7444,0.4648,-0.9520
13.610,0.2246,0.2092,0.7000,1.8042,0.5462,-1.0262
13.613,0.2022,0.2015,0.7088,1.8737,0.6013,-1.1196
13.616,0.1830,0.1941,0.7197,1.8737,0.6588,-1.1962
13.619,0.1553,0.1826,0.7264,1.9335,0.6827,-1.2393
13.622,0.1329,0.1711,0.7408,2.0006,0.5893,-1.4596
13.625,0.1524,0.1506,0.7637,1.9263,0.4864,-1.6870
13.628,0.2011,0.1338,0.7746,1.9239,0.4744,-1.8498
13.631,0.2696,0.1237,0.7856,1.9287,0.6372,-1.6272
13.634,0.3123,0.1075,0.7941,1.9263,0.7042,-1.3327
13.637,0.3440,0.0853,0.7981,1.9575,0.6875,-1.1627
13.641,0.3722,0.0608,0.7928,2.0389,0.6372,-0.9903
13.644,0.3962,0.0398,0.7792,2.1993,0.6180,-0.8778
13.647,0.4188,0.0264,0.7626,2.3381,0.6707,-0.7365
13.650,0.4340,0.0182,0.7435,2.4411,0.7737,-0.5522
13.653,0.4391,0.0110,0.7248,2.5033,0.8766,-0.3295
13.656,0.4370,-0.0031,0.7067,2.5249,0.9604,-0.0901
13.659,0.4327,-0.0194,0.7014,2.5129,0.9868,0.0081
13.662,0.4311,-0.0380,0.7040,2.4770,1.0155,0.0871
13.665,0.4322,-0.0572,0.7131,2.4124,1.0107,0.0895
13.668,0.4359,-0.0745,0.7248,2.3286,1.0035,0.0655
13.672,0.4418,-0.0868,0.7365,2.2328,0.9820,0.0608
13.675,0.4473,-0.0932,0.7477,2.1251,0.9437,0.0727
13.678,0.4519,-0.0972,0.7571,1.9934,0.9054,0.0775
13.681,0.4537,-0.0996,0.7648,1.8880,0.8718,0.1063
13.684,0.4537,-0.1009,0.7717,1.8449,0.8551,0.1254
13.687,0.4497,-0.1025,0.7829,1.8737,0.8120,0.0847
13.690,0.4458,-0.0999,0.7925,1.9311,0.7497,-0.0542
13.693,0.4418,-0.0921,0.8016,2.0006,0.6731,-0.2122
13.696,0.4364,-0.0785,0.8093,2.0700,0.5654,-0.3151
13.699,0.4287,-0.0625,0.8149,2.0915,0.4720,-0.3798
13.703,0.4172,-0.0476,0.8157,2.0963,0.4313,-0.3917
13.706,0.4021,-0.0314,0.8119,2.1155,0.4074,-0.3726
13.709,0.3831,-0.0162,0.8055,2.1658,0.4002,-0.3391
13.712,0.3605,-0.0026,0.7970,2.2112,0.3954,-0.3008
13.715,0.3336,0.0105,0.7877,2.2831,0.3930,-0.2409
13.718,0.2923,0.0241,0.7765,2.3597,0.4026,-0.1284
13.721,0.2568,0.0315,0.7696,2.3812,0.4098,0.0057
13.724,0.2193,0.0355,0.7648,2.3693,0.4145,0.1254
13.727,0.1814,0.0368,0.7581,2.3453,0.4241,0.2068
13.730,0.1476,0.0376,0.7515,2.3166,0.4552,0.3002
13.734,0.1183,0.0363,0.7435,2.2759,0.4720,0.3768
13.737,0.0967,0.0352,0.7365,2.2256,0.4648,0.4319
13.740,0.0850,0.0323,0.7317,2.1897,0.4385,0.4750
13.743,0.0818,0.0286,0.7304,2.1322,0.4241,0.4678
13.746,0.0879,0.0238,0.7336,2.0796,0.4265,0.4486
13.749,0.1092,0.0169,0.7427,1.9958,0.4241,0.4319
13.752,0.1319,0.0107,0.7509,1.9287,0.4313,0.4175
13.755,0.1574,0.0038,0.7595,1.8785,0.4385,0.4055
13.758,0.1854,-0.0042,0.7666,1.8665,0.4193,0.4007
13.761,0.2139,-0.0109,0.7744,1.8761,0.4050,0.3959
13.764,0.2414,-0.0162,0.7818,1.8856,0.4098,0.3696
13.768,0.2670,-0.0188,0.7906,1.8928,0.4313,0.3936
13.771,0.2893,-0.0194,0.7992,1.8808,0.4528,0.4390
13.774,0.3085,-0.0191,0.8066,1.8425,0.4696,0.4893
13.777,0.3245,-0.0191,0.8122,1.7659,0.4744,0.5228
13.780,0.3394,-0.0199,0.8167,1.6917,0.4792,0.5300
13.783,0.3605,-0.0194,0.8239,1.6199,0.4792,0.4654
13.786,0.3775,-0.0154,0.8317,1.5864,0.4672,0.4055
13.789,0.3935,-0.0082,0.8391,1.5768,0.4696,0.3648
13.792,0.4066,0.0019,0.8482,1.5888,0.4672,0.3217
13.795,0.4156,0.0139,0.8586,1.5959,0.4983,0.2978
13.798,0.4199,0.0251,0.8708,1.6223,0.5534,0.2762
13.802,0.4199,0.0347,0.8847,1.6702,0.6109,0.2643
13.805,0.4146,0.0440,0.8993,1.7156,0.6564,0.2691
13.808,0.4047,0.0528,0.9127,1.7587,0.6923,0.2451
13.811,0.3930,0.0619,0.9244,1.8210,0.7018,0.2331
13.814,0.3778,0.0720,0.9321,1.8880,0.6995,0.2355
13.817,0.3562,0.0864,0.9382,1.9766,0.6899,0.2499
13.820,0.3392,0.0981,0.9388,2.0365,0.6947,0.2834
13.823,0.3224,0.1085,0.9366,2.0963,0.7138,0.3217
13.826,0.3051,0.1186,0.9332,2.1658,0.7449,0.4079
13.829,0.2877,0.1253,0.9295,2.2304,0.7473,0.4821
13.832,0.2704,0.1285,0.9271,2.2831,0.7282,0.5372
13.836,0.2531,0.1290,0.9255,2.3597,0.7042,0.5588
13.839,0.2366,0.1304,0.9241,2.4291,0.6923,0.5971
13.842,0.2206,0.1333,0.9209,2.4602,0.6875,0.6354
13.845,0.2049,0.1381,0.9159,2.4579,0.6899,0.6952
13.848,0.1894,0.1432,0.9089,2.4267,0.6971,0.7575
13.851,0.1750,0.1496,0.9033,2.3908,0.7090,0.8317
13.854,0.1574,0.1557,0.8993,2.3286,0.7354,0.9346
13.857,0.1460,0.1575,0.9001,2.2903,0.7641,1.0137
13.860,0.1372,0.1583,0.9044,2.2496,0.7785,1.0831
13.863,0.1308,0.1565,0.9119,2.1825,0.7737,1.1046
13.866,0.1271,0.1533,0.9217,2.1275,0.7689,1.1118
13.869,0.1268,0.1485,0.9343,2.0772,0.7593,1.1094
13.873,0.1292,0.1448,0.9484,2.0652,0.7569,1.1070
13.876,0.1345,0.1410,0.9641,2.0365,0.7497,1.0759
13.879,0.1412,0.1368,0.9811,2.0006,0.7521,1.0424
13.882,0.1476,0.1338,0.9971,1.9814,0.7425,1.0208
13.885,0.1566,0.1298,1.0161,1.9479,0.6947,0.9682
13.888,0.1628,0.1285,1.0270,1.9503,0.6611,0.9323
13.891,0.1697,0.1301,1.0360,1.9814,0.6492,0.8939
13.894,0.1761,0.1352,1.0422,2.0173,0.6396,0.8556
13.897,0.1817,0.1429,1.0462,2.0245,0.6228,0.8413
13.900,0.1865,0.1509,1.0480,2.0317,0.6085,0.8317
13.904,0.1905,0.1591,1.0483,2.0125,0.5965,0.8173
13.907,0.1931,0.1666,1.0483,2.0053,0.5797,0.7862
13.910,0.1950,0.1749,1.0504,2.0053,0.5726,0.7766
13.913,0.1961,0.1850,1.0550,2.0245,0.5726,0.7814
13.916,0.1950,0.1970,1.0624,2.0173,0.5869,0.7934
13.919,0.1921,0.2135,1.0741,1.9814,0.5845,0.8245
13.922,0.1918,0.2244,1.0824,1.9551,0.5773,0.8317
13.925,0.1931,0.2338,1.0907,1.9431,0.5702,0.8221
13.928,0.1985,0.2431,1.0989,1.9407,0.5558,0.7886
13.931,0.2067,0.2537,1.1064,1.9575,0.5319,0.7311
13.934,0.2193,0.2633,1.1130,1.9718,0.5055,0.6904
13.938,0.2344,0.2711,1.1192,1.9910,0.4840,0.6665
13.941,0.2520,0.2751,1.1245,2.0293,0.4672,0.6497
13.944,0.2694,0.2780,1.1312,2.0508,0.4959,0.6354
13.947,0.2856,0.2769,1.1378,2.0484,0.5271,0.6354
13.950,0.3045,0.2713,1.1477,2.0437,0.5510,0.6737
13.953,0.3160,0.2628,1.1554,2.0245,0.5462,0.6856
13.956,0.3245,0.2513,1.1634,2.0101,0.5271,0.6641
13.959,0.3328,0.2383,1.1711,1.9838,0.5247,0.6210
13.962,0.3405,0.2271,1.1786,1.9599,0.5079,0.5635
13.965,0.3474,0.2202,1.1855,1.9168,0.4864,0.5181
13.969,0.3522,0.2148,1.1909,1.8521,0.4696,0.4965
13.972,0.3552,0.2119,1.1964,1.7731,0.4744,0.4750
13.975,0.3576,0.2103,1.2036,1.7085,0.4959,0.4558
13.978,0.3589,0.2084,1.2122,1.6558,0.5271,0.4343
13.981,0.3586,0.2047,1.2295,1.6223,0.5797,0.4103
13.984,0.3570,0.2023,1.2457,1.5816,0.6109,0.4055
13.987,0.3554,0.1999,1.2631,1.5552,0.6372,0.4223
13.990,0.3541,0.1989,1.2801,1.5169,0.6540,0.4462
13.993,0.3522,0.1983,1.2961,1.4786,0.6659,0.4414
13.996,0.3514,0.1986,1.3105,1.4451,0.6564,0.4271
13.999,0.3533,0.2004,1.3249,1.3996,0.6468,0.4127
14.003,0.3581,0.2047,1.3395,1.3661,0.6300,0.3457
14.006,0.3639,0.2124,1.3542,1.3254,0.6085,0.2786
14.009,0.3719,0.2234,1.3691,1.2919,0.5917,0.1853
14.012,0.3786,0.2378,1.3819,1.2679,0.5534,0.1230
14.015,0.3853,0.2601,1.3971,1.2655,0.5055,0.1015
14.018,0.3853,0.2772,1.4062,1.2895,0.4840,0.1110
14.021,0.3805,0.2932,1.4157,1.3517,0.4744,0.1589
14.024,0.3711,0.3054,1.4261,1.4116,0.4720,0.2260
