time,type,distance
98.658900,U,144.63
98.684870,R,117.19
98.740663,L,540.44
98.733856,R,117.37
98.708624,U,144.34
98.790463,L,540.42
98.758343,U,144.46
98.782846,R,117.49
98.790390,L,537.90
98.831863,R,117.33
98.808142,U,147.12
98.888767,L,515.00
98.880854,R,117.35
98.857858,U,147.02
98.889430,L,537.91
98.907500,U,144.53
98.934984,L,400.60
98.929844,R,117.33
98.978833,R,117.33
98.957219,U,144.72
98.984283,L,390.55
99.007013,U,147.21
99.028771,L,202.47
99.027824,R,117.40
99.056724,U,147.17
99.078440,L,207.48
99.076767,R,114.81
99.106450,U,147.09
99.125828,R,117.31
99.131789,L,339.71
99.156170,U,147.16
99.181157,L,334.58
99.174750,R,114.83
99.205820,U,144.57
99.223741,R,114.83
99.286259,L,532.80
99.272798,R,117.35
99.255541,U,144.51
99.286332,L,535.32
99.305265,U,144.50
99.321793,R,117.25
99.335854,L,535.41
99.385372,L,535.34
99.370780,R,117.33
99.404703,U,144.62
99.435039,L,540.35
99.419769,R,117.33
99.454431,U,144.67
99.468692,R,114.95
99.534076,L,540.42
99.517680,R,114.81
99.504150,U,144.57
99.583451,L,535.44
99.566671,R,114.84
99.553899,U,144.60
99.582348,L,497.32
99.615663,R,114.84
99.603620,U,144.65
99.682750,L,537.95
99.664680,R,114.86
99.653338,U,144.51
99.681574,L,497.29
99.703058,U,144.50
99.731244,L,499.69
99.713675,R,114.84
99.762663,R,114.81
99.752780,U,144.74
99.780542,L,492.19
99.811654,R,114.84
99.802501,U,144.70
99.830062,L,492.15
99.852250,U,144.62
99.879285,L,481.98
99.860648,R,114.93
99.901974,U,144.53
99.909641,R,114.95
99.978030,L,471.90
99.958555,R,112.32
99.951766,U,147.16
99.977735,L,461.71
100.007546,R,112.30
100.001487,U,147.16
100.026891,L,448.94
100.056534,R,112.32
100.051235,U,147.11
100.125713,L,441.40
100.105525,R,112.32
100.100952,U,147.14
100.127183,L,492.22
100.154517,R,112.23
100.150671,U,147.16
100.226217,L,492.22
100.201832,R,54.50
100.200391,U,147.14
100.226292,L,494.80
100.251184,R,67.06
100.250111,U,147.12
100.329856,L,648.00
100.301558,R,114.81
100.299833,U,147.02
100.326672,L,537.98
100.349891,R,92.21
100.349547,U,147.14
100.426111,L,540.40
100.399245,R,104.77
100.399270,U,147.14
100.472468,L,421.08
100.448525,R,114.83
100.448624,U,134.40
100.472101,L,408.40
100.521499,L,395.56
100.497518,R,114.90
100.497977,U,121.62
100.546510,R,114.71
100.547325,U,108.88
100.570964,L,382.91
100.595496,R,114.74
100.596672,U,96.11
100.620210,L,370.11
100.669429,L,359.96
100.644413,R,112.34
100.646027,U,83.29
100.693410,R,112.32
100.695376,U,70.61
100.718656,L,349.92
100.742425,R,112.32
100.744724,U,57.85
100.767956,L,342.13
100.791418,R,112.22
100.794072,U,45.08
100.822770,L,525.11
100.840403,R,112.20
100.846745,U,147.07
100.872124,L,514.93
100.889390,R,112.32
100.896464,U,147.17
100.970938,L,507.40
100.938381,R,112.18
100.946257,U,149.70
101.014759,L,304.18
100.987365,R,112.32
100.995976,U,149.71
101.019977,L,484.52
101.063689,L,283.77
101.085343,R,112.27
101.095420,U,149.66
101.095352,U,147.30
101.118611,L,466.65
101.134335,R,112.27
101.145076,U,147.28
101.167764,L,454.02
101.183326,R,112.20
101.194799,U,147.21
101.217064,L,446.35
101.232313,R,112.30
101.244525,U,147.05
101.310292,L,245.62
101.281304,R,112.27
101.294246,U,147.17
101.365113,L,428.70
101.330296,R,112.20
101.343970,U,147.16
101.359307,L,228.03
101.379286,R,112.23
101.414120,L,410.89
101.393691,U,147.07
101.428274,R,112.44
101.443408,U,147.16
101.463347,L,400.67
101.477266,R,112.29
101.516984,L,542.99
101.526250,R,112.30
101.493128,U,147.23
101.556452,L,182.03
101.542850,U,147.02
101.575242,R,112.37
101.592569,U,147.00
101.605759,L,174.68
101.624227,R,112.32
101.664031,L,476.95
101.673216,R,112.29
101.642286,U,147.23
101.692002,U,147.02
101.765150,L,537.81
101.722207,R,112.17
101.741717,U,147.16
101.760079,L,362.55
101.771227,R,112.20
101.791443,U,147.30
101.864608,L,535.36
101.820222,R,112.32
101.841161,U,147.16
101.914202,L,537.91
101.869209,R,112.22
101.890885,U,147.17
101.918197,R,112.18
101.914204,L,537.96
101.961885,L,474.39
101.967182,R,112.30
101.940615,U,147.30
101.990336,U,147.04
102.013521,L,537.91
102.016175,R,112.44
102.040134,U,149.61
102.063041,L,537.91
102.065164,R,112.18
102.114149,R,112.32
102.089785,U,147.33
102.112569,L,538.03
102.139506,U,147.24
102.162086,L,537.90
102.163144,R,112.17
102.189227,U,147.16
102.211535,L,535.20
102.212202,R,114.83
102.238955,U,147.02
102.310570,L,535.37
102.261204,R,114.98
102.288673,U,147.16
102.360087,L,535.32
102.359195,R,114.72
102.338397,U,147.16
102.359276,R,117.50
102.360018,L,532.92
102.409464,L,530.26
102.408262,R,117.31
102.388124,U,147.26
102.457280,R,117.35
102.437846,U,147.05
102.459064,L,532.88
102.487496,U,144.50
102.558099,L,532.78
102.506277,R,117.35
102.537211,U,144.53
102.558099,L,532.78
102.555339,R,119.72
102.586934,U,144.63
102.604326,R,119.73
102.657136,L,532.87
102.636650,U,144.58
102.706582,L,530.24
102.702312,R,119.98
102.686399,U,144.63
102.702310,R,119.89
102.706585,L,530.34
102.756108,L,530.31
102.751324,R,119.85
102.736116,U,144.67
102.800553,L,354.92
102.800317,R,119.85
102.785834,U,144.53
102.835480,U,141.92
102.853670,L,466.68
102.849313,R,119.77
102.885196,U,141.94
102.903119,L,464.21
102.898476,R,125.02
102.934914,U,142.20
102.949476,L,354.93
102.947471,R,125.00
102.996456,R,124.87
102.984634,U,141.94
103.048975,L,355.04
103.034347,U,142.03
103.045480,R,124.95
103.052137,L,464.32
103.094463,R,124.88
103.084071,U,141.92
103.151175,L,464.28
103.143451,R,124.90
103.133740,U,139.50
103.147940,L,352.50
103.197817,L,352.39
103.192440,R,124.95
103.183468,U,139.43
103.250785,L,464.11
103.241429,R,124.90
103.233190,U,139.42
103.290351,R,122.22
103.282910,U,139.47
103.300308,L,464.21
103.349851,L,464.18
