time,px,py,pz,vx,vy,vz
16.937547,0.12155989304407279,-0.008733452159303755,0.0,0.2078662771551343,0.004201174695590962,0.0
16.938172,0.12168794231607712,-0.008729103852427455,0.0,0.2071504715581773,0.004854941732791651,0.0
16.938797,0.12181597836256616,-0.008724756090955785,0.0,0.20643468761813086,0.005508688991103475,0.0
16.939422,0.1219440108703739,-0.008720408480268416,0.0,0.20571890683796987,0.0061624333637221775,0.0
16.941178,0.12224195193433215,-0.008710579364034084,0.0,0.20389683203246986,0.007826592813146037,0.0
16.941803,0.12241525062081002,-0.008704525809558621,0.0,0.2030196432263201,0.008627754248676603,0.0
16.942428,0.1225553733215036,-0.00869968652391907,0.0,0.20228031316216874,0.009303006034227729,0.0
16.943054,0.1226867891396474,-0.008695197314381542,0.0,0.20156011872391189,0.009960781250350614,0.0
16.94368,0.12281587644842731,-0.008690806010502487,0.0,0.2008427162574493,0.010616006674469412,0.0
16.944305,0.12294419026110102,-0.008686446385627208,0.0,0.20012669932277605,0.01126996670794556,0.0
16.944932,0.12307259760031793,-0.00868208585292214,0.0,0.19940892823318204,0.011925528888681645,0.0
16.945558,0.12320087935861591,-0.008677729547458178,0.0,0.198691879370596,0.012580431437113335,0.0
16.946184,0.12332912763717255,-0.008673374529544992,0.0,0.19797493588125525,0.013235237746559205,0.0
16.94681,0.12345736696959934,-0.008669019879224454,0.0,0.197258007766131,0.013890030014945468,0.0
16.947437,0.12358575413797389,-0.008664660484059382,0.0,0.19654010373815417,0.014545713617177995,0.0
16.948062,0.12371388023085512,-0.008660309301528753,0.0,0.1958240136364454,0.015199740498380944,0.0
16.948687,0.12384193679463959,-0.008655960708523067,0.0,0.19510818818664358,0.015853525667378358,0.0
16.949313,0.1239701250197404,-0.008651608019489214,0.0,0.19439142319395872,0.01650816895348339,0.0
16.949939,0.12409834830280027,-0.008647254031463728,0.0,0.19367452112198377,0.01716293743711935,0.0
16.951633,0.1243870259959161,-0.008637723457495338,0.0,0.19191292839432017,0.018771856593237973,0.0
16.952258,0.12455785676956156,-0.00863176286620155,0.0,0.19104456393328723,0.019564958583444102,0.0
16.952883,0.12469732026680133,-0.008626950382123959,0.0,0.19030652135816323,0.0202390345131686,0.0
16.953509,0.12482855975419878,-0.008622468630103977,0.0,0.18958651477123242,0.02089663817462781,0.0
16.954136,0.12495775008885061,-0.008618074518100108,0.0,0.18886816155833194,0.02155273195176572,0.0
16.954761,0.1250860912840101,-0.008613713936922679,0.0,0.18815200591018932,0.02220681867619322,0.0
16.955386,0.1252142054688822,-0.00860936281150773,0.0,0.18743617089428255,0.022860612576067193,0.0
16.956012,0.12534240913125957,-0.008605009441867133,0.0,0.18671940450511565,0.023515257135954405,0.0
16.956637,0.12547048632095067,-0.00860066011781175,0.0,0.18600348038522627,0.024169132423019192,0.0
16.957263,0.12559868004958072,-0.008596307211736284,0.0,0.18528670099648223,0.02482378885716173,0.0
16.95789,0.1257270550333726,-0.008591948315830706,0.0,0.1845688186680316,0.025479452641468083,0.0
16.958516,0.12585532809594588,-0.008587592425091826,0.0,0.1838517535763657,0.026134370013685723,0.0
16.959143,0.1259837242701264,-0.008583232668186462,0.0,0.18313382956331045,0.026790071868302387,0.0
16.95977,0.12611215323030595,-0.008578871691168312,0.0,0.1824157802336046,0.027445888177291707,0.0
16.960395,0.12624029048715332,-0.00857452005362526,0.0,0.18169966893207626,0.02809993442012578,0.0
16.962095,0.12652984669194745,-0.00856496119920767,0.0,0.17993232264119008,0.029714108497193713,0.0
16.962722,0.12670121197016568,-0.008558982103193617,0.0,0.17906116242228548,0.03050976393437861,0.0
16.963348,0.1268409682605333,-0.008554159214669415,0.0,0.17832173378809446,0.031185105789110407,0.0
16.963974,0.12697228587619366,-0.008549674377579308,0.0,0.17760152497379103,0.031842894146378,0.0
16.978553,0.1291974983304507,-0.008477659113927354,0.0,0.1632359091213795,0.04496348615720763,0.0
16.979295,0.1299018397182514,-0.008451686094554402,0.0,0.16041417126796573,0.04754064330821505,0.0
16.979921,0.13018394856673451,-0.008441087599167065,0.0,0.15939014975811908,0.04847590245856974,0.0
16.980547,0.13035334261653156,-0.008434994170991094,0.0,0.15862841741437503,0.04917161215421187,0.0
16.981172,0.13049244617934946,-0.00843016895864044,0.0,0.1579059322742991,0.04983147873898847,0.0
16.981797,0.13062344264566614,-0.008425691978723924,0.0,0.15718917364744406,0.05048611590255051,0.0
16.982423,0.13075241839611526,-0.008421304688497373,0.0,0.15647227246493528,0.05114088349118036,0.0
16.983049,0.1308808526639623,-0.008416941399928022,0.0,0.15575535051211462,0.05179567010982458,0.0
16.983676,0.13100929206656656,-0.00841257969147781,0.0,0.15503744738048142,0.05245135288764687,0.0
16.984301,0.13113743215577658,-0.008408227889297905,0.0,0.1543213574088165,0.05310537964853763,0.0
16.984935,0.13126684453491191,-0.008403835510551518,0.0,0.15359672857338874,0.053767205241602195,0.0
16.985604,0.1314018538489775,-0.008399260796077928,0.0,0.1528366184552718,0.0544614370523864,0.0
16.986229,0.1315317444313541,-0.008394842868769004,0.0,0.15211437047584786,0.05512108803794076,0.0
16.986854,0.13166027234291452,-0.008390475071157456,0.0,0.15139764657918006,0.05577569375170196,0.0
16.988616,0.1319592473051524,-0.008380611263809437,0.0,0.14956956523164897,0.057445339163229206,0.0
16.989243,0.13213312207252037,-0.008374537432638858,0.0,0.14868954375634563,0.05824908775409611,0.0
16.989869,0.13227354869801553,-0.008369687259839633,0.0,0.1479488222472624,0.05892561038261241,0.0
16.990495,0.13240504562588054,-0.008365194834734803,0.0,0.1472284247956901,0.059583571012057246,0.0
16.991122,0.1325343048497266,-0.008360797779079623,0.0,0.1465100145528059,0.06023971686997182,0.0
16.991749,0.1326629649491906,-0.008356426703651729,0.0,0.1457918942710533,0.060895597957641955,0.0
16.992376,0.1327914645818516,-0.008352062651765467,0.0,0.14507381630243626,0.061551440416223964,0.0
16.993002,0.1329197709980541,-0.008347705337537635,0.0,0.14435672266551294,0.06220638385659278,0.0
16.993627,0.13304787564371753,-0.008343354886363777,0.0,0.1436407507993855,0.06286030274967332,0.0
16.994252,0.1331759264884966,-0.008339006514677423,0.0,0.1429249426002212,0.06351407216342757,0.0
16.994879,0.133304263414691,-0.008334649042007668,0.0,0.1422072019684047,0.06416960653328083,0.0
16.995504,0.13343237608358322,-0.008330298409644062,0.0,0.14149113570657548,0.0648236116418018,0.0
16.996129,0.13356042905601803,-0.008325949969166852,0.0,0.14077531373515279,0.06547739363421567,0.0
16.996754,0.13368846609019003,-0.00832160216838582,0.0,0.14005952740605238,0.06613114307446166,0.0
16.997379,0.13381649886208571,-0.008317254546653276,0.0,0.13934374627731932,0.06678488776541969,0.0
16.999075,0.13398468892965823,-0.008292522091192304,0.0,0.13752001646641826,0.06664654604068532,0.0
16.999702,0.13405892861976948,-0.00827476008537691,0.0,0.1366083485218319,0.06625088194416087,0.0
17.000328,0.1341081613023859,-0.008258944029468578,0.0,0.13583077955806935,0.06581827397185429,0.0
17.000953,0.13415067764996563,-0.008243675873624678,0.0,0.13507380536459235,0.06538087484001501,0.0
17.001579,0.1341914464075719,-0.008228537841074635,0.0,0.13431880635696472,0.06494217784352399,0.0
17.002204,0.13423170015235242,-0.008213452790574437,0.0,0.13356512519386965,0.06450389034459073,0.0
17.002831,0.13427191063181573,-0.008198346218599259,0.0,0.1328095770201493,0.06406446488803866,0.0
17.003457,0.13431206186877437,-0.00818325195804228,0.0,0.1320547860982489,0.06362547225704211,0.0
17.004082,0.134352150198265,-0.008168178705618706,0.0,0.13130113530309068,0.06318714162623192,0.0
17.004708,0.13439226915069688,-0.008153093115970305,0.0,0.1305466212066778,0.06274830872861129,0.0
17.005333,0.13443234889456712,-0.008138022149408087,0.0,0.1297930108002623,0.06231000140270592,0.0
17.005958,0.13447241834469956,-0.008122954977698622,0.0,0.1290395322409781,0.061871770756878615,0.0
17.006583,0.13451248506758792,-0.00810788880481424,0.0,0.12828607291807356,0.0614335512985761,0.0
17.007209,0.13455259827550162,-0.008092805086021965,0.0,0.12753158675738605,0.06099473462090344,0.0
17.007836,0.13459277090923535,-0.008077698995114662,0.0,0.12677592113807615,0.06055523195823889,0.0
17.009472,0.13468059536244167,-0.00804461585675266,0.0,0.12498117226809317,0.05951138792559063,0.0
17.010113,0.13473396891492262,-0.008024579528735358,0.0,0.12405931868882426,0.058975228794300526,0.0
17.023835,0.13539588695795438,-0.007774935303090339,0.0,0.10979604128570576,0.050679562010952445,0.0
17.024492,0.1356009164934063,-0.007698289182876646,0.0,0.1070385717188539,0.049075791631571955,0.0
17.025117,0.13568471364712073,-0.007666996621417191,0.0,0.10599273176449026,0.048467521370452925,0.0
17.025742,0.1357364285326671,-0.0076476227898845655,0.0,0.10519661688058977,0.048004493241655635,0.0
17.026368,0.13577965284161117,-0.0076313906619966815,0.0,0.1044359071949528,0.047562056967763895,0.0
17.026993,0.13582056320860394,-0.007616013327450195,0.0,0.10368139282087399,0.04712322390034624,0.0
17.027619,0.1358609022225533,-0.007600846377209703,0.0,0.10292675271850239,0.046684317693963605,0.0
17.028245,0.1359010881134125,-0.00758573581644002,0.0,0.10217209428062024,0.04624540081969671,0.0
17.028872,0.1359412801820346,-0.0075706225567708655,0.0,0.10141640352539147,0.04580588353817171,0.0
17.029497,0.13598137924107723,-0.007555544336725743,0.0,0.10066262144575956,0.04536747636162155,0.0
17.030122,0.13602145382638947,-0.007540475244893994,0.0,0.09990911783942251,0.044929231147681215,0.0
17.030747,0.13606152191936474,-0.007525408560934609,0.0,0.09915565486212699,0.044491009563890835,0.0
17.031373,0.13610163549353396,-0.007510324705699285,0.0,0.09840116816825553,0.04405219257610868,0.0
17.031999,0.1361417610140085,-0.0074952363892206815,0.0,0.09764653211552095,0.043613288719819704,0.0
17.032625,0.13618188970041986,-0.007480146897750195,0.0,0.09689187427145657,0.04317437218952503,0.0
17.034268,0.13627003309348107,-0.00744694339317454,0.0,0.09509006492391041,0.042126421711311375,0.0
17.034895,0.13632282949020222,-0.007427125130040113,0.0,0.09418159625165261,0.04159804737875291,0.0
17.03552,0.1363662700000521,-0.007410807069633859,0.0,0.09340552399981662,0.041146676068418736,0.0
17.036146,0.13640728190242546,-0.007395390996346633,0.0,0.09264773861033121,0.04070594054403966,0.0
17.036773,0.13644769456601527,-0.00738019630182613,0.0,0.09189159162749172,0.04026615792078639,0.0
17.037398,0.13648785262618499,-0.007365096323675976,0.0,0.09113774298206725,0.03982771203026353,0.0
17.038024,0.13652799021644402,-0.007350003599951477,0.0,0.09038320001871626,0.039388862316104875,0.0
17.038649,0.13656807494752726,-0.00733493072576761,0.0,0.08962958540041077,0.038950552536600076,0.0
17.039274,0.13660814573299043,-0.007319863043488558,0.0,0.08887610622655039,0.038512321532770774,0.0
17.0399,0.13664826002480715,-0.007304778922965835,0.0,0.08812161716959083,0.038073503170607474,0.0
17.040526,0.13668838573701994,-0.007289690535726364,0.0,0.08736698077207632,0.037634599113795304,0.0
17.041152,0.1367285144747265,-0.00727460102534264,0.0,0.08661232287770657,0.0371956825542437,0.0
17.041777,0.13676859680679276,-0.007259529027864371,0.0,0.08585869149131671,0.03675736302217327,0.0
17.042402,0.13680866694550461,-0.007244461582787511,0.0,0.08510520987105956,0.03631913059547621,0.0
17.043028,0.13684878106345053,-0.0072293775261569725,0.0,0.08435072045718461,0.03588031202572265,0.0
17.044647,0.13693578752192265,-0.007196602916819708,0.0,0.08257364714834957,0.03484674827874355,0.0
17.045274,0.13698828508536678,-0.007176896198164872,0.0,0.08166878743110935,0.03432047294781002,0.0
17.0459,0.13703169358165251,-0.007160589722300647,0.0,0.08089221207848456,0.033868809027601234,0.0
17.046525,0.1370726495766309,-0.007145194632694872,0.0,0.08013538293240464,0.033428629663802195,0.0
17.047152,0.13711304748438266,-0.007130005430161834,0.0,0.0793793754643684,0.032988928183570826,0.0
17.047778,0.13715324883476432,-0.0071148890936191134,0.0,0.07862451752971333,0.03254989528010933,0.0
17.056109,0.13755716063712844,-0.006962559019208503,0.0,0.0699364174428597,0.02749680818012934,0.0
17.056736,0.13769295018841296,-0.0069117611961572395,0.0,0.06802324815750532,0.026384090671558225,0.0
17.057362,0.13775843997776316,-0.006887261566625712,0.0,0.06709956126829764,0.025846865562832475,0.0
17.057987,0.13780527809874107,-0.006869691215932032,0.0,0.06632126853110232,0.025394202876262206,0.0
17.058612,0.1378471526556005,-0.006853957706603605,0.0,0.06556418877402058,0.024953877776741636,0.0
17.059239,0.13788779663240602,-0.006838677859002836,0.0,0.06480814472948157,0.02451415502922132,0.0
17.059864,0.13792801669692656,-0.006823555050098435,0.0,0.06405431109931473,0.02407571787325789,0.0
17.060491,0.13796821811599666,-0.006808438395926067,0.0,0.06329874068142523,0.023636270581514986,0.0
17.061117,0.1380083669200081,-0.006793341438979103,0.0,0.06254394651427132,0.023197274764666223,0.0
17.061743,0.13804850180810252,-0.00677824965389234,0.0,0.06178926560130019,0.022758344817386908,0.0
17.062368,0.1380885857827559,-0.006763177050052388,0.0,0.06103563085645587,0.022320023332041673,0.0
17.062994,0.138128703572081,-0.006748091632044304,0.0,0.06028111910181298,0.02188119176873535,0.0
17.07679,0.13879060266617949,-0.006498433140789798,0.0,0.045966063041945115,0.013555409934302725,0.0
17.077517,0.1389989197569839,-0.006420543504276418,0.0,0.04312896396589169,0.011905326214864571,0.0
17.078143,0.13908362632468443,-0.006388910805950866,0.0,0.04207047653331014,0.011289700060040455,0.0
17.078768,0.13913558191764142,-0.006369447562006931,0.0,0.04127251639463487,0.010825598716145466,0.0
17.079394,0.13917887029071632,-0.006353191728101794,0.0,0.04051153748660882,0.010383005861043147,0.0
17.080019,0.13921979776043297,-0.006337808078309058,0.0,0.03975698383261965,0.00994414994840494,0.0
17.080645,0.13926014134782097,-0.0063226394412670755,0.0,0.03900233799914753,0.009505240408861455,0.0
17.081272,0.13930037567405565,-0.006307510618387186,0.0,0.03824664908067424,0.009065724196647543,0.0
17.081897,0.13934048605642177,-0.0062924282279416,0.0,0.03749286726842638,0.008627317175887859,0.0
17.082524,0.13938065809841546,-0.006277322396786618,0.0,0.03673730441220352,0.008187874281377136,0.0
17.083149,0.13942075182136715,-0.006262246149741483,0.0,0.03598354099306379,0.007749477957849136,0.0
17.083775,0.1394608721925312,-0.006247159773109726,0.0,0.035229010464959375,0.007310635475749035,0.0
17.0844,0.13950095231269177,-0.006232088597926167,0.0,0.03447539766117271,0.00687232675147608,0.0
17.085025,0.1395410218630882,-0.006217021370645026,0.0,0.03372191875210789,0.006434095901624662,0.0
17.086758,0.13963339870195265,-0.006182220688349067,0.0,0.031827613416391315,0.005332348817234084,0.0
17.087383,0.1396872133086777,-0.006162022714694909,0.0,0.030907708991959507,0.004797323347161642,0.0
17.088008,0.13973092396222317,-0.0061456044726908654,0.0,0.030129968272262463,0.004344981643712084,0.0
17.088633,0.13977196064638894,-0.006130179594567397,0.0,0.029372969097200597,0.0039047033911131187,0.0
17.089259,0.13981233292355066,-0.006115000244358212,0.0,0.028617966465517772,0.003465586334408628,0.0
17.089886,0.13985257485341923,-0.0060998685996138365,0.0,0.027862225490486354,0.0030260398456994613,0.0
17.090512,0.13989273447222286,-0.006084767649244539,0.0,0.027107406438816015,0.002587029555999816,0.0
17.091137,0.13993282504101773,-0.006069692608437143,0.0,0.02635375153946274,0.002148696348726153,0.0
17.091763,0.13997294459250575,-0.006054606540197677,0.0,0.025599236844224597,0.001709863075179565,0.0
17.092389,0.14001307170802388,-0.006039517634569944,0.0,0.024844596706062372,0.001270956842798817,0.0
17.093014,0.14005315360959483,-0.00602444579671098,0.0,0.02409096791029077,0.0008326388174506492,0.0
17.093641,0.14009331805610778,-0.00600934277221885,0.0,0.023335427379263935,0.00039320890733993195,0.0
17.094266,0.14013340974909813,-0.005994267274168277,0.0,0.022581667217432416,-4.518552175052277e-05,0.0
17.094892,0.14017352957710044,-0.0059791810977842235,0.0,0.02182713716459123,-0.00048402772744545315,0.0
17.095518,0.14021365676310457,-0.0059640921652763445,0.0,0.021072494785784893,-0.0009229352630083522,0.0
17.097194,0.1403033577297342,-0.005930301048145235,0.0,0.019236709430407287,-0.001990646532400207,0.0
17.097821,0.14035656350028458,-0.005910329974052227,0.0,0.01832328370402861,-0.0025219039335200224,0.0
17.098448,0.14040020696026315,-0.0058939360231174895,0.0,0.017544428933337262,-0.0029748935832330796,0.0
17.099073,0.14044122537841733,-0.005878517805887343,0.0,0.016787267221383337,-0.00341526636956792,0.0
17.099699,0.14048159272305707,-0.005863340262653054,0.0,0.016032240876141482,-0.003854397218466358,0.0
17.100325,0.14052178611442126,-0.00584822691623985,0.0,0.015277526085788634,-0.004293346867782208,0.0
17.10095,0.1405618857570235,-0.00583314853968598,0.0,0.014523886397482722,-0.004731671227917308,0.0
17.101576,0.14060200774340187,-0.005818061575558938,0.0,0.013769373921379327,-0.0051705032107305605,0.0
17.102202,0.14064213551186763,-0.005802972429575907,0.0,0.01301473410695406,-0.005609409254806283,0.0
17.102828,0.14068226479974325,-0.005787882716354037,0.0,0.012260075714034995,-0.0060483261043063246,0.0
17.103455,0.1407224417016536,-0.00577277504276214,0.0,0.011504384966158306,-0.006487843381926175,0.0
17.10408,0.14076253669679015,-0.005757698319500849,0.0,0.010750602887811293,-0.006926250557828413,0.0
17.104706,0.14080265740445436,-0.005742611817815235,0.0,0.00999606963734766,-0.007365094623275108,0.0
17.105333,0.1408428320366845,-0.005727504987663939,0.0,0.009240397147627668,-0.007804601281800636,0.0
17.105958,0.1408829264279487,-0.005712428487908758,0.0,0.008486617733141353,-0.00824300690838622,0.0
17.107639,0.14097285486621644,-0.005678551529709442,0.0,0.006645810061162434,-0.009313639208182276,0.0
17.108266,0.1410261204084893,-0.005658558140358107,0.0,0.0057316515855451045,-0.009845322783060079,0.0
17.121969,0.1417661131070381,-0.005426553367592751,0.0,-0.004368280793675659,-0.01701576278504892,0.0
17.122658,0.1420407172827043,-0.005363904109699259,0.0,-0.0041303330093457186,-0.01782398346079653,0.0
17.123284,0.14218585244501683,-0.005345337995015774,0.0,-0.002540598317094485,-0.017725722638071977,0.0
17.12391,0.14229661385857206,-0.005338371102802989,0.0,-0.0007536387777954494,-0.01749520734131253,0.0
17.124535,0.14239809694201294,-0.005334484308013287,0.0,0.0010596118961117716,-0.01724574155080243,0.0
17.125161,0.1424972142933185,-0.005331415228219588,0.0,0.0028791825857386946,-0.01699316554298974,0.0
17.125786,0.1425955850162552,-0.0053285676697214564,0.0,0.004697191324894057,-0.01674048108384131,0.0
17.126412,0.14269386953022992,-0.005325776296764122,0.0,0.0065174562503782915,-0.016487435464100284,0.0
17.127043,0.142792702555256,-0.005322984166663128,0.0,0.00835047065710279,-0.01623261047765722,0.0
17.12767,0.1428912286818385,-0.005320203997712498,0.0,0.010175408934710561,-0.015978907223783284,0.0
17.128296,0.1429895564629723,-0.005317430442540921,0.0,0.011996684863979375,-0.01572571296296325,0.0
17.128922,0.14308783023778107,-0.005314658779024688,0.0,0.013817426466646833,-0.015472592963130206,0.0
17.129548,0.14318608941619362,-0.00531188763981054,0.0,0.015638090112876014,-0.015219483797801773,0.0
17.130174,0.14328434466521178,-0.0053091166436263675,0.0,0.017458742385619334,-0.01496637621319879,0.0
17.131944,0.14351326218566307,-0.005302747297953583,0.0,0.022121159217674574,-0.014318206008604291,0.0
17.132569,0.14364708018451364,-0.005298922560403844,0.0,0.024353931768218828,-0.01400780518499873,0.0
17.133195,0.1437549601426463,-0.005295855802784187,0.0,0.026234709417181402,-0.013746338875545985,0.0
17.133821,0.14385580738483159,-0.005293003633847437,0.0,0.028064132069366053,-0.013492012004286218,0.0
17.134447,0.14395475815977607,-0.005290210639929888,0.0,0.02988606222753403,-0.013238726759930899,0.0
17.135074,0.14405331323504864,-0.00528743060101301,0.0,0.03170938333355959,-0.012985248151393314,0.0
17.135701,0.14415176260948365,-0.005284653987980718,0.0,0.03353290738167148,-0.0127317413312216,0.0
17.136328,0.14425018370911255,-0.005281878286287977,0.0,0.03535646104010249,-0.012478230394981568,0.0
17.136954,0.14434848302328784,-0.00527910597326577,0.0,0.037177534957642484,-0.012225064192861316,0.0
17.137581,0.1444468633391666,-0.005276331503725683,0.0,0.0390007311489792,-0.011971602952059693,0.0
17.138208,0.14454526585764038,-0.005273556387080782,0.0,0.040824236974721706,-0.011718098665729587,0.0
17.138833,0.1446434459655861,-0.005270787377827097,0.0,0.04264281985245345,-0.011465278768468607,0.0
17.139459,0.14474167953922604,-0.005268017020276927,0.0,0.04446316854628734,-0.011212213387475778,0.0
17.140085,0.1448399278535238,-0.005265246243818426,0.0,0.04628377486845759,-0.010959112190909793,0.0
17.14071,0.14493806596185813,-0.005262478492149411,0.0,0.04810193471650368,-0.01070635110358839,0.0
17.142349,0.14515198918786854,-0.005256522150383053,0.0,0.05243857586959755,-0.010103470292627465,0.0
17.142974,0.1452817129940848,-0.00525281870969549,0.0,0.054623818602934256,-0.009799677096170148,0.0
17.1436,0.14538848475790672,-0.005249786004773527,0.0,0.05649766180289268,-0.009539174824748026,0.0
17.144227,0.14548914764851045,-0.005246940041116401,0.0,0.058328556809576666,-0.009284643269593124,0.0
17.144853,0.145588049372274,-0.005244148661843733,0.0,0.060150701783932725,-0.009031328162175634,0.0
17.145479,0.14568647713856228,-0.00524137219400272,0.0,0.061971570170527845,-0.008778190531312525,0.0
17.146104,0.14578466339243415,-0.005238602908778646,0.0,0.06378976825074396,-0.008525424128378896,0.0
17.146731,0.14588301273872414,-0.005235829344397341,0.0,0.0656125448646781,-0.008272021217446471,0.0
17.147358,0.1459814068604166,-0.005233054483983356,0.0,0.06743598947534987,-0.008018525441314983,0.0
17.147984,0.14607969892027464,-0.005230282399940303,0.0,0.06925704748341505,-0.007765361451012803,0.0
17.148609,0.1461778488562399,-0.0052275142831627085,0.0,0.07107527323092742,-0.007512591202227822,0.0
17.149234,0.146275960045283,-0.005224747321851185,0.0,0.07289308575921744,-0.0072598783994956805,0.0
17.149859,0.14637406075510712,-0.00522198068363272,0.0,0.07471083800018263,-0.007007173978012826,0.0
17.150485,0.1464722728590743,-0.005219210988510257,0.0,0.07653106550687552,-0.006754125444673156,0.0
17.15111,0.1465704011759444,-0.005216443538948333,0.0,0.07834917008699961,-0.006501372040797149,0.0
17.15275,0.14678443598155963,-0.005210484134490978,0.0,0.0826882872381325,-0.005898147016171493,0.0
17.153376,0.1469143044829351,-0.00520677664690099,0.0,0.08487637527450553,-0.005593958265004382,0.0
17.154001,0.1470210014695149,-0.005203745910192826,0.0,0.08674814953514041,-0.005333743617649305,0.0
17.167729,0.1486179902074489,-0.00515969207675417,0.0,0.12112243082701693,-0.0005550246504655828,0.0
17.168442,0.1491354083724532,-0.005144523264143247,0.0,0.12790868387619259,0.00038840398815991983,0.0
17.169069,0.14934725693437997,-0.0051382651066211584,0.0,0.13045628401463938,0.0007425729793194174,0.0
17.169694,0.1494760048142926,-0.005134539185927107,0.0,0.13238050923253478,0.001010079609113396,0.0
17.17032,0.14958245379913293,-0.005131508976678453,0.0,0.13421627050706192,0.0012652877419366774,0.0
17.170946,0.14968290704450501,-0.005128668070109593,0.0,0.13603912537930363,0.001518701558119243,0.0
17.171572,0.14978175070638217,-0.005125878308296485,0.0,0.13786009731688528,0.0017718535897028485,0.0
17.172198,0.14988016263963688,-0.005123102312138514,0.0,0.1396807945605483,0.002024967428147065,0.0
17.172823,0.14997834461088053,-0.005120333158887379,0.0,0.14149896767157077,0.002277730359820452,0.0
17.17345,0.15007669280378172,-0.0051175596306830785,0.0,0.14332174064260889,0.002531132764304722,0.0
17.174077,0.15017508661556936,-0.005114784780081593,0.0,0.1451451847218055,0.0027846284665469325,0.0
17.174704,0.15027349280845848,-0.005112009553240929,0.0,0.14696872671370748,0.003038137780727706,0.0
17.175331,0.1503719023418413,-0.005109234222391538,0.0,0.14879228299071504,0.00329164908085935,0.0
17.175958,0.1504703127736604,-0.005106458863206845,0.0,0.15061584135184447,0.003545160670735838,0.0
17.177694,0.15069538920686296,-0.005100195198724833,0.0,0.15519422408734956,0.004181648440411006,0.0
17.17832,0.15082827247668928,-0.0050963983756595254,0.0,0.157417220344597,0.0044906901560139685,0.0
17.178947,0.15093601389592592,-0.005093336271342844,0.0,0.1592990557261718,0.004752303509348681,0.0
17.179573,0.1510368242650584,-0.0050904853147325495,0.0,0.16112863270139047,0.005006651834085019,0.0
17.180199,0.15113576519613026,-0.0050876926406201286,0.0,0.16295058537549975,0.005259940208477089,0.0
17.180825,0.1512342034228365,-0.0050849158321041345,0.0,0.1647714257053119,0.005513073939025334,0.0
17.181452,0.1513326209053717,-0.005082140165623738,0.0,0.16659458781471742,0.005766530442225938,0.0
17.182078,0.15143091915842388,-0.0050793678748161574,0.0,0.1684156046060799,0.006019688702673926,0.0
17.182705,0.15152929917656338,-0.0050765934130929755,0.0,0.17023879246282633,0.006273148784800359,0.0
17.183332,0.15162770161330183,-0.005073818298814624,0.0,0.17206229707258164,0.006526652902083385,0.0
17.183957,0.15172588169906076,-0.005071049290234754,0.0,0.17388087977289554,0.0067794727746795375,0.0
17.184582,0.1518240010505195,-0.005068282078315132,0.0,0.1756987443794712,0.007032192817415072,0.0
17.185208,0.15192221817587775,-0.005065512225802445,0.0,0.1775189882798235,0.0072852436298565726,0.0
17.185834,0.15202046205826927,-0.005062741588088645,0.0,0.17933957931306227,0.007538342700906809,0.0
17.186459,0.15211859897548857,-0.005059973874095176,0.0,0.18115773693054552,0.00779110347812161,0.0
17.188108,0.1523336640437661,-0.0050539860880545835,0.0,0.18551921837201957,0.00839743759043527,0.0
17.188733,0.1524636996375411,-0.005050273411151711,0.0,0.18770808523830737,0.008701734616287697,0.0
17.189435,0.15257923622624836,-0.005046999059346582,0.0,0.18977124585260394,0.008988555829424212,0.0
17.19006,0.1526820636589524,-0.0050440884584719,0.0,0.1916247936500697,0.009246236593402662,0.0
17.190687,0.15278166490446884,-0.005041275874911455,0.0,0.19345272765287694,0.009500356497912404,0.0
17.191312,0.1528801672499513,-0.005038496681897318,0.0,0.19527195657609878,0.009753266212122311,0.0
17.191937,0.1529783731023514,-0.005035726719974469,0.0,0.19708991546080876,0.01000599936242903,0.0
17.192564,0.15307672764389404,-0.005032952982079159,0.0,0.1989126571763264,0.010259397421860737,0.0
17.193328,0.15319077076815987,-0.005029747150453496,0.0,0.2010764131043611,0.010560203338534009,0.0
17.194091,0.153308983480456,-0.005026417554945536,0.0,0.2032874380504025,0.010867580627077503,0.0
17.194857,0.153428667176552,-0.005023043817883071,0.0,0.20551281157844423,0.011176952668022487,0.0
17.195665,0.15355354547040467,-0.00501952567615306,0.0,0.20784460909359476,0.011501119794484399,0.0
17.196458,0.15367812739514822,-0.005016012549462325,0.0,0.21015467266450907,0.011822265472734872,0.0
17.198412,0.1539352298077481,-0.005008849615170968,0.0,0.21534556056219917,0.01254390386756835,0.0
17.19911,0.1540850617789047,-0.005004565370302542,0.0,0.21783677208199864,0.01289023297382341,0.0
17.199736,0.15419729334254215,-0.005001367053023316,0.0,0.21975525524117798,0.013156941142201778,0.0
17.200361,0.1542992012299074,-0.004998481547573074,0.0,0.22158769493042946,0.013411687453807036,0.0
17.200986,0.15439832269597376,-0.004995682668134688,0.0,0.2234075811921123,0.01366468855855245,0.0
17.214717,0.15599361204608478,-0.004951683217883903,0.0,0.2577817444177435,0.018443391091364305,0.0
17.215382,0.15650509245646296,-0.004936679962383663,0.0,0.2644487453188409,0.019370241269347683,0.0
17.216007,0.1567150935721911,-0.0049304763488451165,0.0,0.266973978765142,0.019721300828896164,0.0
17.216633,0.15684345539549238,-0.004926762627738066,0.0,0.26889742481413903,0.019988699134193235,0.0
17.21726,0.15694991497005065,-0.004923732567346243,0.0,0.2707355564762412,0.020244236797516198,0.0
