time,deltaX,deltaY
38.257046,19,6
38.286728,12,0
38.325057,18,-6
38.363375,21,-2
38.393031,11,0
38.431336,17,-1
38.469648,16,-3
38.500930,10,-1
38.553452,15,4
38.607665,22,11
38.637395,8,6
38.675696,12,10
38.714015,15,1
38.743679,9,-1
38.782010,10,0
38.820291,12,3
38.849979,10,1
38.888280,11,-4
38.926625,9,-7
38.956296,7,-8
38.994635,7,-12
39.032957,6,-3
39.078696,11,12
39.117059,8,15
39.155419,6,13
39.185098,5,5
39.223429,5,7
39.261721,8,8
39.291378,2,2
39.329662,6,0
39.367948,6,3
39.397584,1,-2
39.435878,0,-12
39.474221,1,-8
39.503886,3,-6
39.542215,-1,-8
39.580511,0,-1
39.610181,-1,2
39.648467,2,2
39.686767,2,-4
39.716436,1,-8
39.754732,0,-5
39.793029,4,-5
39.822673,1,-4
39.872520,3,-6
39.910920,2,-7
39.940615,0,-3
39.978927,0,-5
40.029052,2,-8
40.058787,2,0
40.097099,1,4
40.135419,5,-6
40.165077,3,0
40.203351,4,4
40.241642,8,0
40.271293,6,0
40.309596,8,0
40.347889,8,0
40.377578,11,-1
40.415903,8,0
40.454219,13,5
40.483899,12,6
40.522231,11,6
40.560522,6,1
40.590185,9,2
40.628486,13,-6
40.666827,5,-11
40.696503,6,-1
40.734839,9,8
40.773116,4,15
40.802814,0,14
40.853866,8,16
40.892234,4,-4
40.921944,4,-9
40.960261,6,-23
40.998583,8,-22
41.028277,4,-9
41.066607,5,-2
41.104912,8,6
41.146792,8,10
41.185220,7,11
41.223527,11,9
41.253195,6,2
41.291496,11,2
41.329806,13,2
41.359471,8,1
41.397776,14,1
41.436061,14,6
41.465728,8,4
41.504052,13,2
41.542331,15,0
41.572012,11,-5
41.610339,13,-1
41.664497,25,9
41.694193,10,6
41.732521,18,12
41.770837,16,10
41.800489,11,5
41.838827,20,0
41.877130,21,-3
41.906818,14,-2
41.945131,19,0
41.983433,19,3
42.013091,12,1
42.051422,19,2
42.089725,21,-1
42.119398,13,0
42.157706,16,6
42.196030,14,4
42.225669,11,-1
42.264010,18,-4
42.302307,16,-3
42.331983,13,0
42.370286,13,1
42.408615,15,3
42.437782,13,2
42.467142,12,1
42.505479,17,1
42.543806,19,1
42.573469,13,2
42.611797,17,8
42.650112,18,12
42.679816,14,6
42.718129,19,2
42.756448,18,5
42.786123,12,5
42.824460,19,3
42.862758,20,-3
42.892411,14,-7
42.930731,18,-10
42.969049,19,-11
42.998721,16,-7
43.037058,16,0
43.075360,20,8
43.105036,17,10
43.143347,18,11
43.195723,32,14
43.225407,20,6
43.263727,24,7
43.302033,21,4
43.331661,21,3
43.369983,23,1
43.408277,21,7
43.437950,15,3
43.476265,21,4
43.514577,22,3
43.544224,15,3
43.582526,25,7
43.620842,24,8
43.650486,17,4
43.688832,25,4
43.727125,27,2
43.772139,30,3
43.810529,23,8
43.848857,24,13
43.878509,22,9
43.916856,31,0
43.970835,37,5
44.000571,19,4
44.038905,29,-1
44.077232,25,-7
44.106887,15,-3
44.145226,22,0
44.183521,23,3
44.213181,13,5
44.251478,21,6
44.289806,24,3
44.319442,21,5
44.357750,21,6
44.396043,21,2
44.425699,19,8
44.464038,22,6
44.502318,23,4
44.531998,16,9
44.570307,19,10
44.608625,15,0
44.638314,13,-4
44.676656,19,-6
44.714997,16,-5
44.746355,16,-5
44.798922,27,-4
44.837236,20,0
44.866892,13,0
44.905248,18,2
44.943552,20,12
44.973231,17,18
45.011556,17,15
45.049874,22,11
45.095634,26,12
45.134056,25,2
45.172372,23,0
45.202050,16,1
45.240359,24,1
45.278659,24,-3
45.308377,16,-2
45.346696,23,1
45.385006,22,5
45.414653,15,4
45.453014,22,8
45.491314,22,4
45.518289,16,2
45.570829,32,4
45.609121,24,-1
45.638781,15,-2
45.677103,24,-9
45.715430,23,-10
45.745124,11,0
45.783463,19,13
45.821781,21,13
45.851445,18,4
45.889751,17,3
45.928032,21,0
45.957685,19,-3
45.996023,22,-7
46.034314,23,-8
46.064012,18,-6
46.102326,19,-10
46.140638,16,-2
46.170333,16,6
46.208663,21,21
46.246983,16,20
46.276644,20,16
46.326719,28,7
46.365099,24,-2
46.394820,19,-7
46.445065,25,-12
46.483452,23,-9
46.513105,18,-4
46.551453,20,0
46.589732,18,4
46.619389,16,3
46.657696,22,5
46.696022,19,7
46.725687,20,9
46.764017,23,8
46.802304,20,5
46.831989,20,0
46.870303,20,-7
46.908628,18,0
46.938302,12,6
46.976656,17,7
47.014957,18,0
47.044628,13,-3
