time,type,distance
78.257920,R,92.17
78.270587,L,18.59
78.278571,U,149.70
78.306910,R,92.19
78.320113,L,18.63
78.328362,U,152.26
78.355905,R,92.24
78.369636,L,18.65
78.378076,U,152.26
78.404897,R,92.26
78.419164,L,18.65
78.427793,U,152.22
78.453893,R,92.19
78.468686,L,18.59
78.477504,U,152.38
78.502887,R,92.21
78.518206,L,18.58
78.527217,U,152.31
78.551881,R,92.21
78.567730,L,18.58
78.576933,U,152.29
78.600873,R,92.24
78.617255,L,18.58
78.626651,U,152.26
78.649868,R,92.24
78.666777,L,18.70
78.676372,U,152.26
78.698864,R,92.21
78.716304,L,18.77
78.726082,U,152.22
78.747854,R,92.26
78.765830,L,18.63
78.775800,U,152.24
78.796851,R,92.19
78.815347,L,18.66
78.825517,U,152.24
78.845842,R,92.24
78.864871,L,18.71
78.875235,U,152.24
78.894858,R,92.22
78.914395,L,18.61
78.924955,U,152.36
78.943921,R,94.76
78.963917,L,18.70
78.974668,U,152.24
78.992914,R,94.66
79.013441,L,18.66
79.024380,U,152.22
79.041908,R,94.76
79.062958,L,18.63
79.074098,U,152.20
79.090899,R,94.68
79.112479,L,18.61
79.123818,U,152.24
79.139890,R,94.64
79.162007,L,18.66
79.173535,U,152.29
79.188883,R,94.64
79.211529,L,18.66
79.237877,R,94.73
79.223253,U,152.24
79.261050,L,18.65
79.286870,R,94.73
79.272969,U,152.22
79.310571,L,18.68
79.322712,U,152.24
79.335866,R,94.71
79.360091,L,18.63
79.384787,R,92.22
79.372433,U,152.24
79.409613,L,18.59
79.433785,R,92.22
79.422152,U,152.26
79.459134,L,18.73
79.482777,R,92.22
79.471865,U,152.29
79.508651,L,18.65
79.531773,R,92.19
79.521658,U,154.83
79.558174,L,18.63
79.580768,R,92.26
79.571375,U,154.90
79.607695,L,18.75
79.621092,U,154.78
79.629765,R,92.31
79.657215,L,18.54
79.670811,U,154.69
79.678762,R,92.24
79.706737,L,18.61
79.720529,U,154.81
79.727755,R,92.28
79.756257,L,18.59
79.770347,U,157.44
79.776746,R,92.21
79.805778,L,18.61
79.820060,U,157.44
79.825667,R,89.70
79.855302,L,18.59
79.869774,U,157.37
79.874657,R,89.72
79.904827,L,18.58
79.919563,U,160.00
79.923650,R,89.65
79.954353,L,18.58
79.969279,U,160.00
79.972643,R,89.72
80.003877,L,18.58
80.021634,R,89.61
80.018992,U,159.88
80.053400,L,18.66
80.070631,R,89.68
80.068738,U,159.81
80.102920,L,18.65
80.119628,R,89.72
80.118480,U,159.79
80.152443,L,18.61
80.168618,R,89.70
80.168121,U,157.25
80.201964,L,18.65
80.217618,R,89.87
80.217909,U,159.91
80.251484,L,18.58
80.266606,R,89.77
80.267622,U,159.98
80.301006,L,18.59
80.315604,R,89.72
80.350524,L,18.61
80.331539,U,650.73
80.364597,R,89.67
80.367120,U,157.39
80.400047,L,18.58
80.413594,R,89.68
80.414475,U,75.64
80.449568,L,18.59
80.462582,R,89.72
80.466480,U,154.80
80.499089,L,18.59
80.511579,R,89.67
80.516269,U,157.35
80.548613,L,18.59
80.560569,R,89.77
80.562589,U,39.99
80.598135,L,18.58
80.609561,R,89.80
80.615811,U,154.80
80.647658,L,18.59
80.658482,R,87.26
80.665525,U,154.90
80.697183,L,18.58
80.707476,R,87.16
80.715318,U,157.37
80.746709,L,18.63
80.756473,R,87.16
