index,x,y,z,yaw,distance
63.7230,0.0440,0.0348,-0.0893,-0.2276,-0.6160
63.8230,0.0806,0.0050,-0.0906,0.2393,-0.3742
63.9230,-0.0633,-0.1269,0.0418,0.4404,-0.4173
64.0230,-0.1414,0.0724,0.2763,0.5194,-0.5083
64.1230,-0.0716,-0.0361,0.3698,-0.0648,-0.3335
64.2230,0.1069,-0.0729,0.2912,-0.7376,0.4997
64.3230,-0.0969,-0.0292,0.2299,-0.4886,0.3919
64.4230,-0.0785,0.0404,0.0946,-0.4814,0.3464
64.5230,0.1373,-0.0478,-0.1484,-0.3162,-0.2761
64.6230,0.0883,-0.0108,0.0005,0.0214,0.0352
64.7230,0.0933,0.1856,-0.0895,0.0621,0.4949
64.8230,0.0579,-0.2050,-0.1871,1.6207,-0.0917
64.9230,0.0118,-0.0020,-0.1591,1.1012,-0.0199
65.0230,-0.0759,-0.0100,-0.2180,0.5697,0.2818
65.1230,-0.1089,-0.4558,-0.3728,0.5337,-0.4101
65.2230,-0.0330,-0.0252,-0.6438,0.5577,-0.6160
65.3230,0.0456,0.2544,-0.5191,0.3566,-1.2529
65.4230,-0.0244,0.0593,-0.5540,0.4332,-0.7453
65.5230,0.0251,-0.0070,-0.6888,0.4332,-1.3774
65.6230,0.0406,-0.0054,-0.7413,0.8187,-0.9417
65.7230,-0.0607,-0.1733,-0.8546,0.9120,-0.8148
65.8230,-0.1856,0.1017,-1.0547,0.0405,-0.1013
65.9230,-0.0143,-0.0190,-0.9926,0.4356,-0.6280
66.0230,0.0206,0.0468,-1.2910,0.7229,-0.5346
66.1230,-0.1097,-0.0880,-1.2129,0.5673,-0.1013
66.2230,-0.1385,0.0897,-1.3137,0.6535,0.0376
66.3230,-0.0974,0.0039,-1.2289,0.4523,-0.3862
66.4230,-0.0215,-0.0550,-1.2548,0.1387,-0.4197
66.5230,-0.0039,0.4156,-1.0723,0.4787,-0.3575
66.6230,-0.0777,0.0137,-0.7770,0.4499,-0.8339
66.7230,-0.2080,0.0020,-0.4511,0.8067,-0.4532
66.8230,-0.1036,0.0034,-0.1881,0.0812,-0.0654
66.9230,0.1727,0.0015,-0.2249,0.8115,-0.4796
67.0230,0.0006,0.1102,-0.0315,-0.5389,0.3871
67.1230,-0.0655,0.0058,-0.0229,0.6151,-0.0630
67.2230,0.0531,-0.0308,-0.0954,0.0956,0.3847
67.3230,0.0795,-0.0190,-0.1967,0.5553,-0.6567
67.4230,-0.0306,-0.0236,-0.2905,-0.0385,-0.3000
67.5230,0.0123,-0.0222,-0.1255,0.0477,0.1381
67.6230,0.1256,-0.1176,0.0370,0.8210,0.3153
67.7230,-0.1531,-0.1195,0.3365,0.5266,-0.1707
67.8230,-0.0351,0.0364,0.5433,-0.3282,0.9426
67.9230,0.2785,-0.1693,0.3221,0.4069,0.1956
68.0230,0.0803,0.2610,0.2830,-0.1342,0.5475
68.1230,0.0273,-0.0161,0.1505,0.7660,0.2028
68.2230,0.0347,0.0396,-0.0823,-0.1175,0.4470
68.3230,0.1290,0.0852,-0.2140,-1.2428,0.8851
68.4230,0.0552,-0.1784,-0.4301,-0.0409,-0.6184
68.5230,0.0009,0.0953,-0.5582,0.0860,-0.0606
68.6230,0.0643,-0.0928,-0.5383,0.2824,-0.0390
68.7230,-0.1499,-0.0878,-0.4418,-0.1079,-0.3623
68.8230,-0.1417,0.0004,-0.5585,-1.3768,0.8420
68.9230,0.1560,-0.1427,-0.7386,-0.0624,-0.1588
69.0230,-0.2293,0.0801,-0.9454,-0.0816,-0.0079
69.1230,-0.1308,-0.1144,-0.9475,0.1698,0.1357
69.2240,0.0590,0.0441,-1.2164,-0.3713,0.0639
69.3230,0.0646,-0.1603,-1.2612,-1.1661,0.4613
69.4230,0.0233,0.0058,-1.2540,-0.2755,-0.5849
69.5230,-0.0815,0.0132,-1.1836,0.3973,-0.3239
69.6230,-0.1329,-0.1890,-0.9356,0.2081,0.1429
69.7230,-0.0226,0.0934,-0.7709,0.7971,-0.1420
69.8230,-0.0956,-0.0483,-0.6283,-0.3018,0.0687
69.9230,-0.0524,-0.0777,-0.6819,-0.5460,0.2626
70.0230,0.0265,0.1744,-0.6440,-0.4263,0.0998
70.1230,0.0880,0.1361,0.2918,-1.7240,0.3201
70.2230,-0.1022,0.0052,-0.6909,0.2871,0.8205
70.3230,-0.1494,-0.0958,-0.5972,0.7037,-0.3766
70.4230,0.1525,0.1145,-0.5068,-0.1103,-0.7094
70.5230,0.0883,0.1337,-0.1764,-0.1510,-0.6615
70.6230,0.0086,0.0100,-0.1300,0.5433,0.4015
70.7230,-0.1779,-0.1864,0.0573,0.4763,0.1860
70.8230,-0.1976,-0.1485,0.3024,0.6008,0.4494
70.9230,-0.2014,-0.0952,0.4495,0.2847,0.2339
71.0230,-0.0186,-0.2127,0.6318,0.2105,0.7487
71.1230,-0.2027,0.0444,0.8084,-0.1294,0.9833
71.2230,-0.1433,-0.1437,0.8508,0.4739,0.6289
71.3230,-0.0037,-0.2077,0.9257,0.3278,1.0838
71.4230,0.1653,-0.0982,1.0640,-0.2013,1.0288
71.5230,0.0736,-0.0729,1.2532,-0.7376,0.6218
71.6230,-0.0569,-0.0745,1.3797,-0.1127,1.0407
71.7230,0.0880,-0.1784,1.6667,-0.4431,0.7822
71.8230,0.1120,-0.0499,1.9476,-0.3832,0.5930
71.9230,0.1802,-0.1619,2.1290,-0.6442,1.2251
72.0230,0.1991,-0.2679,2.2636,-0.4742,1.0192
72.1230,0.3870,0.0244,2.4149,-0.1845,1.4669
72.2230,0.2255,0.2664,2.2942,0.2321,1.7542
72.3230,0.1970,0.0081,2.0259,-0.3018,1.4166
72.4230,0.0960,0.0985,1.8479,-0.2563,1.3831
72.5230,0.0390,0.1323,1.7432,-0.1989,1.4765
72.6230,0.0688,0.0497,1.6241,0.0645,1.3759
72.7230,0.1429,0.0993,1.5356,-0.4359,1.2586
72.8230,0.0267,0.0148,1.5988,-0.5173,0.6649
72.9230,-0.0018,0.0084,1.5977,-0.5484,0.5739
73.0230,0.1221,0.1281,1.5476,-0.3521,0.3153
73.1230,0.0891,0.0287,1.4320,-0.4527,-0.1204
73.2230,-0.1134,0.0034,1.1298,-0.4072,-0.3072
73.3230,-0.0599,0.0606,0.5713,-0.3808,-0.8962
73.4230,-0.2008,-0.1203,0.2062,0.0836,-1.8107
73.5230,-0.1694,0.0473,-0.2614,0.4906,0.1429
73.6230,-0.0977,0.0252,-0.1205,0.0070,-0.3096
73.7230,-0.0060,0.4329,-0.1732,0.0046,0.5667
73.8230,0.0094,0.1662,0.5012,-0.1989,-0.0175
73.9230,-0.0364,-0.0153,-0.0722,-0.4311,-0.0247
74.0230,0.0281,-0.1243,-0.3405,-0.0624,-0.0821
74.1230,0.0616,-0.0254,-0.3853,-0.1055,-0.5394
74.2230,-0.0969,-0.0750,-0.3032,-1.0584,-0.5610
74.3230,0.1829,0.1512,-0.2081,0.3374,0.1836
74.4230,0.1008,-0.0617,-0.0941,0.0238,-0.5729
74.5230,-0.0916,0.0780,0.1348,0.0286,-0.2856
74.6230,0.0638,0.0431,0.2459,0.4188,-0.0893
74.7230,0.0949,-0.0886,0.5332,-0.4024,0.1405
74.8230,0.0158,-0.3193,0.4202,-0.5365,0.9186
74.9230,-0.2261,-0.0537,0.5297,0.3446,0.9546
75.0230,-0.2666,-0.0371,0.6446,0.6965,0.4063
75.1230,-0.0434,0.0087,0.6725,0.7061,1.1485
75.2230,0.0339,-0.1136,0.6566,0.9144,0.2770
75.3230,0.0861,0.2882,0.8881,-0.2899,0.9330
75.4230,-0.1984,-0.1816,1.0845,-1.3266,0.8157
75.5230,0.0270,-0.2407,1.1532,0.5577,0.8181
75.6230,-0.0098,-0.1440,1.2223,0.3829,0.0591
75.7230,0.0408,-0.1243,1.3867,0.2919,0.3943
75.8230,0.0949,-0.0254,1.3009,-0.8214,0.2339
75.9230,0.2047,-0.1909,1.3574,0.1148,0.7032
76.0230,0.1594,0.2168,0.9523,0.5673,-0.3048
76.1230,-0.0926,0.0700,0.8071,0.5026,-0.9393
76.2230,-0.0039,0.0119,0.3000,0.1962,0.0232
76.3230,0.1067,0.1203,-0.0213,-1.2116,0.6002
76.4230,0.2122,0.0724,0.0829,-1.0297,-0.0319
76.5230,0.1040,-0.0542,-0.0557,-0.0193,0.0112
76.6230,-0.0716,-0.1608,-0.0083,0.3877,-0.3479
76.7230,-0.0244,0.0329,0.1047,0.1483,0.1812
76.8230,0.0113,-0.2780,-0.0376,-0.8693,1.0551
76.9230,-0.3138,-0.4222,0.0781,-0.1079,0.6529
77.0230,-0.3764,-0.1304,0.0397,0.8306,-0.0726
77.1230,-0.0879,-0.1581,0.0847,1.0557,-0.2665
77.2230,0.1722,0.2677,-0.0906,0.8570,0.1597
77.3230,-0.1398,0.2003,-0.2979,0.1435,0.2674
77.4230,0.3150,0.0161,-0.1063,0.1291,-1.0374
77.5230,0.3113,0.0524,-0.0179,0.4787,-0.6759
77.6230,0.3302,-0.2394,-0.0498,0.4691,-0.0558
77.7230,-0.1505,-0.1890,-0.0895,0.2536,0.2124
77.8230,-0.0657,-0.0379,-0.0720,-0.1797,0.3823
77.9230,0.1256,0.0878,-0.1218,0.6056,0.5068
78.0230,-0.1774,0.2749,-0.1849,0.3733,0.6744
78.1230,0.0734,0.0966,-0.2412,0.9264,0.2459
78.2230,0.2647,-0.0214,-0.5809,0.1411,0.5356
78.3230,0.1352,-0.0984,-0.6422,-1.0704,0.5619
78.4230,-0.2722,-0.3364,-0.9899,-0.3018,-0.7022
78.5230,-0.1182,-0.0446,-0.8727,0.5768,-0.4006
78.6230,0.1927,-0.1690,-0.7165,0.5768,-0.4245
78.7230,0.0555,-0.1733,-0.5708,0.4021,-0.6903
78.8230,-0.1148,-0.0595,-0.6142,0.2345,-0.0414
78.9230,0.0744,-0.0361,-1.0557,-0.1965,-0.1659
79.0230,-0.1337,-0.0273,-1.0725,-0.4383,-0.1085
79.1230,-0.3514,-0.0912,-1.1210,0.3901,-0.0319
79.2230,-0.1590,-0.0694,-1.0533,1.1467,0.1142
79.3230,-0.4140,0.0604,-0.8162,1.3262,0.3464
79.4230,-0.0964,0.5131,-0.6209,-0.4144,1.1221
79.5230,0.0646,0.0447,-0.4615,-0.2923,-0.2880
79.6230,0.1839,0.0825,-0.2502,0.4116,0.5308
79.7230,-0.1619,0.0532,-0.1847,0.9575,-0.4341
79.8230,-0.1470,0.0862,0.4655,0.5433,0.2435
79.9230,0.0334,-0.0923,0.7818,0.1076,0.8660
80.0230,0.2164,-0.3012,0.7996,-0.0983,0.6720
80.1230,0.0750,0.2850,1.1559,0.1746,1.3161
80.2230,-0.4287,0.1888,0.9297,0.1100,0.3967
80.3230,-0.2360,0.0425,0.8785,-0.0241,0.3201
80.4230,0.0582,-0.3433,0.9180,-0.0313,0.3943
80.5230,0.0126,0.3282,0.8495,-1.1087,0.9258
80.6230,-0.1659,-0.0286,0.7927,-0.0576,0.4949
80.7230,0.1333,-0.2119,0.9712,0.0046,0.5787
80.8230,0.0989,-0.0089,0.9814,-0.0648,0.5356
80.9230,0.0579,-0.1789,1.0099,0.5792,0.2554
81.0230,0.1554,0.0897,0.8417,0.0501,1.2107
81.1230,0.1168,-0.0081,0.8255,-0.1558,0.0711
81.2230,-0.0644,0.0516,0.7077,0.6151,0.6026
81.3230,0.0227,-0.0025,0.5678,0.5170,0.3776
81.4230,0.2074,-0.0899,0.3336,0.3350,0.9091
81.5230,0.2522,-0.1038,0.2118,-0.5508,1.0024
81.6230,0.0113,-0.2397,0.0472,0.2225,-0.2234
81.7230,-0.0159,0.1640,0.1178,0.5409,0.6577
81.8230,0.0539,-0.0686,0.0610,0.4021,0.0902
81.9230,0.0059,0.0657,0.3608,-0.1630,0.1022
82.0230,-0.1803,-0.0875,0.3557,0.5601,-0.3814
82.1230,-0.1377,-0.0062,0.0378,0.2010,0.6265
82.2230,0.0534,-0.0593,-0.0480,-0.2132,-0.1899
82.3230,0.0734,-0.0587,-0.2015,0.3231,-0.1204
82.4230,0.0091,-0.0228,-0.2571,-0.1702,0.4063
82.5230,-0.2096,0.1952,-0.4594,-0.6083,1.0407
82.6230,-0.0633,-0.0451,-0.2585,0.0860,-0.5873
82.7230,-0.0431,-0.1056,-0.1737,0.5385,-0.2689
82.8230,0.0174,-0.1285,-0.0128,0.3997,-0.8004
82.9230,-0.0271,0.1302,0.3147,0.5098,0.0807
83.0230,-0.1281,0.2903,0.2939,-0.4311,1.1221
83.1230,-0.1129,-0.1725,0.1290,0.1028,0.0352
83.2230,0.1626,0.1491,0.0394,-0.3473,0.2985
83.3230,-0.0711,-0.1240,0.0581,0.6702,-0.4748
83.4230,0.0273,0.0311,-0.0504,0.6008,0.1070
83.5230,0.2943,-0.0926,0.0389,0.4954,0.1118
83.6230,-0.0407,0.0449,-0.1967,0.3159,-0.1803
83.7230,0.0161,0.1899,-0.2254,0.2656,0.3847
83.8230,-0.0580,-0.2141,-0.0424,0.5840,-0.1779
83.9230,0.0121,0.0169,0.3592,-0.1845,0.0184
84.0230,-0.1142,0.0718,0.4500,-0.4790,1.0934
84.1230,-0.1222,-0.0169,-0.0037,-0.0959,-0.1157
84.2230,-0.0431,-0.0363,0.1431,-0.2851,0.3943
84.3230,-0.1843,-0.2879,0.0440,1.2424,-0.1827
84.4230,-0.0529,0.0513,-0.0155,0.7875,-0.0582
84.5230,0.2452,0.0937,0.1295,-0.8597,0.6385
84.6230,-0.1673,-0.2479,-0.3078,-0.0768,-0.6855
84.7230,0.0321,0.0276,-0.1705,0.9336,-0.1540
84.8230,0.1957,-0.1291,-0.1498,0.6151,-0.5299
84.9230,-0.0564,-0.0262,0.1564,0.6199,-0.4508
85.0230,0.0630,0.1579,0.1362,-0.6203,0.9210
85.1230,0.2058,-0.3367,-0.1708,0.3733,-0.2330
85.2230,-0.1657,0.1014,-0.2252,0.6798,0.0208
85.3230,-0.0306,0.0375,-0.1415,1.0389,0.2339
85.4230,0.0307,-0.0278,-0.4213,0.7349,-0.0055
85.5230,0.1485,0.3775,-0.4293,-0.6586,0.6529
85.6230,-0.0873,-0.1131,-0.4610,-0.7663,-0.1875
85.7230,0.1056,0.1939,-0.5670,0.1387,-0.6376
85.8230,0.1163,-0.0379,-0.6683,-0.1678,-0.9584
85.9230,-0.0772,-0.0563,-0.6281,-0.1079,-0.5586
86.0230,-0.0311,0.1166,-0.7277,-0.5820,-0.2593
86.1230,-0.0687,-0.3113,-1.3363,0.1531,-0.8770
86.2230,0.1101,-0.1565,-0.7866,-0.8357,0.4781
86.3230,-0.0764,-0.0555,-1.0731,1.0796,-0.2737
86.4230,-0.0596,-0.0094,-0.8972,0.6942,-0.2713
86.5230,-0.2373,-0.1776,-1.0275,0.5673,-0.2976
86.6230,-0.0980,-0.1134,-1.3123,-0.0097,-0.1013
86.7230,-0.1723,-0.2373,-1.0675,0.1435,-0.7022
86.8230,-0.1369,-0.0284,-0.9830,0.8761,-0.4437
86.9230,-0.2078,-0.2013,-0.6640,0.9815,-0.5394
87.0230,-0.1438,-0.0403,-0.2577,1.5082,-0.4532
87.1230,-0.1060,0.3780,-0.5380,0.9862,0.4709
87.2230,0.1549,-0.1203,-0.3139,0.6774,-0.4389
87.3230,-0.0932,0.2775,-0.5521,1.2424,-0.1683
87.4230,0.0110,0.0636,-0.4751,1.2017,-0.0773
87.5230,-0.0849,-0.1515,-0.6877,0.9599,0.2626
87.6230,0.1229,0.2019,-0.7322,-0.0265,0.1429
87.7230,-0.0258,-0.0473,-0.6848,-0.2061,-0.6543
87.8230,-0.0593,0.0766,-0.7109,0.3518,-0.6472
87.9230,-0.0084,-0.1392,-0.5484,0.1219,-0.4628
88.0230,-0.1252,-0.1387,-0.2822,0.3015,-0.4604
88.1230,-0.0671,0.2378,-0.5281,-0.1749,1.0120
88.2230,0.0518,-0.2852,-0.6587,0.0908,-0.6184
88.3230,-0.2208,-0.1032,-0.6851,0.6774,0.0879
88.4230,-0.1529,0.0092,-0.8751,0.9503,-0.7286
88.5230,-0.1270,-0.0241,-1.0168,0.9862,-1.0566
88.6230,0.1184,-0.2061,-1.1645,1.1179,-0.1396
88.7230,-0.1478,-0.4648,-1.2772,0.8881,0.0472
88.8230,-0.2099,-0.1603,-1.2860,0.1986,0.2028
88.9230,-0.0692,0.4337,-1.0035,0.3039,0.1764
89.0230,-0.1795,0.1089,-0.7642,0.5984,0.3440
89.1230,-0.0356,0.1078,-0.1191,1.2257,0.4422
89.2230,0.0976,0.1440,0.1335,1.2472,0.4159
89.3230,0.1424,-0.0081,0.2638,1.3621,-0.3216
89.4230,0.1709,0.0966,0.6129,1.5369,-0.2593
89.5230,-0.1105,-0.0132,0.7693,1.2472,0.0926
89.6230,-0.1459,0.1315,0.8444,0.2153,0.9426
89.7230,-0.1984,0.1075,0.5303,0.4188,0.4063
89.8230,0.0734,0.1574,0.2635,0.8330,0.6720
89.9230,0.2050,-0.0092,0.0093,0.9503,-0.1588
90.0230,0.0560,-0.0102,-0.1287,0.5960,0.6361
90.1230,-0.0684,-0.1179,-0.2665,0.9910,0.7080
90.2230,-0.0988,-0.0358,-0.4085,0.0597,0.7295
90.3230,0.0723,-0.1437,-0.5543,0.3135,-0.1372
90.4230,0.2114,0.1712,-0.3856,0.9910,0.4326
90.5230,0.0440,-0.1123,-0.3723,0.8139,0.3249
90.6230,-0.0084,-0.1469,-0.2563,1.1706,0.3584
90.7230,-0.1060,-0.0465,-0.1527,0.8641,-0.2545
90.8230,-0.1483,-0.2151,-0.1085,1.2400,-0.1635
90.9230,-0.2155,-0.1680,-0.4818,0.5888,0.1788
91.0230,-0.0391,-0.0848,-0.5956,0.9072,0.1142
91.1230,-0.2035,-0.1075,-0.9190,1.4028,-0.4413
91.2230,-0.1276,0.0356,-0.8740,1.1898,0.1716
91.3230,-0.2054,-0.1086,-1.1639,0.7995,-0.0247
91.4230,-0.2376,-0.1387,-1.1954,0.7061,-0.1923
91.5230,-0.1646,0.2171,-1.1996,0.6582,-0.6136
91.6230,-0.0628,0.1307,-1.3259,0.9144,-0.6496
91.7230,-0.1547,-0.1800,-1.0168,0.7109,-0.5394
91.8230,-0.1318,-0.1800,-0.9542,1.5680,-0.3359
91.9230,-0.0095,-0.0294,-1.3318,1.1898,0.1956
92.0230,-0.0391,-0.1038,-1.1602,0.4571,-0.5299
92.1230,-0.4820,0.1147,-1.2564,1.2089,-0.2186
92.2230,-0.2619,-0.0459,-1.3193,1.1658,-0.0175
92.3230,-0.1446,-0.2511,-1.5418,0.7971,-0.2832
92.4230,-0.1718,0.0247,-1.4381,0.7253,0.0017
92.5230,-0.2643,0.0995,-1.3275,0.5577,-0.7908
92.6230,-0.3855,-0.1336,-1.2393,0.9120,-0.4197
92.7230,-0.2608,-0.0585,-0.9635,1.1514,-0.5083
92.8230,0.0771,-0.0230,-0.7480,1.8290,-0.9967
92.9230,-0.2659,-0.3486,-0.8226,2.2193,-0.4891
93.0230,-0.4561,-0.4555,-0.9284,2.4754,-0.2569
93.1230,-0.1369,0.0585,-0.9905,1.7715,-0.0438
93.2230,-0.2853,0.3900,-0.9078,0.7995,-0.6089
93.3230,-0.2754,0.2019,-0.7557,1.2927,-0.1157
93.4230,-0.0783,0.1547,-0.7696,1.2831,0.0711
93.5230,0.1069,0.2171,-0.7333,1.3190,-0.3527
93.6230,0.1775,-0.1405,-0.5729,0.8450,0.3680
93.7230,-0.4862,-0.2594,-0.6848,1.2065,0.5858
93.8230,-0.3018,0.0948,-0.6973,1.8721,0.8372
93.9230,0.0840,-0.0473,-0.7949,1.7237,0.2578
94.0230,-0.0532,-0.0451,-0.8077,1.4364,0.0495
94.1230,-0.2717,-0.0150,-0.7104,1.4004,-0.4293
94.2230,-0.3658,-0.0305,-0.6051,1.6399,-0.4963
94.3230,0.1687,0.3647,-0.4858,1.1371,-0.7669
94.4230,0.3318,0.4526,-0.2622,0.8258,-0.4484
94.5230,0.0899,0.3801,-0.0474,0.5816,0.3919
94.6230,-0.1918,-0.0169,-0.0325,0.5936,-0.2449
94.7230,0.0931,-0.0832,0.1058,0.6846,0.7103
94.8230,-0.2789,-0.0201,0.0719,0.7899,0.1262
94.9230,-0.3064,0.0825,0.1068,0.6032,0.1716
95.0230,-0.0596,-0.0188,0.1431,0.4092,-0.1635
95.1230,-0.1164,0.0233,0.2004,0.6606,-0.4077
95.2230,0.0033,0.0228,0.1831,0.7492,-0.3694
95.3230,0.3270,0.1720,-0.0437,0.8378,0.0280
95.4230,0.2239,0.3183,-0.0277,0.3207,-0.3623
95.5230,0.0957,0.2770,0.0181,-0.2396,0.0280
95.6230,0.1434,-0.0246,-0.0613,-0.2611,-0.1683
95.7230,-0.0497,0.0516,-0.0408,0.0549,0.0304
95.8230,-0.0831,0.1337,0.0277,-0.0337,0.2483
95.9230,-0.0295,0.1065,-0.0456,-0.0169,0.4733
96.0230,-0.1009,0.0473,0.0024,-0.5413,-0.2880
96.1230,-0.1387,-0.0854,0.0298,-0.2180,-0.2090
96.2230,0.0451,0.2248,0.0583,-0.3545,0.0591
96.3230,0.0917,0.0955,0.0373,-0.9004,0.1477
96.4230,-0.0561,-0.1925,0.0978,-0.7831,0.3273
96.5230,-0.0103,-0.1126,0.0581,-0.3952,-0.0654
96.6230,-0.0002,-0.1411,0.0986,-0.1869,-0.4604
96.7230,-0.0164,-0.1251,0.0613,-0.1486,0.0088
96.8230,0.0038,-0.0108,0.0112,-0.1247,-0.0199
96.9230,0.0086,0.0060,0.0091,-0.1031,0.0208
97.0230,0.0017,-0.0054,0.0101,-0.0528,0.0495
97.1230,-0.0050,-0.0092,0.0091,-0.0433,0.0136
97.2230,-0.0045,-0.0129,0.0101,-0.0648,0.0448
97.3230,0.0025,-0.0022,0.0098,-0.1151,0.0376
97.4230,0.0009,0.0036,0.0104,-0.0480,0.0280
97.5230,0.0009,0.0039,0.0093,-0.1127,0.0400
97.6230,-0.0013,-0.0030,0.0104,-0.0696,0.0304
97.7230,-0.0015,-0.0089,0.0096,-0.1175,-0.0079
97.8230,-0.0023,-0.0033,0.0104,-0.0480,0.0424
97.9230,-0.0098,-0.0166,0.0104,-0.0696,0.0256
98.0230,-0.0106,-0.0081,0.0093,-0.1462,0.0519
98.1230,0.0102,0.0172,0.0138,-0.0624,0.0017
98.2230,-0.0026,-0.0028,0.0144,-0.0504,0.0088
98.3230,-0.0060,-0.0097,0.0104,-0.0720,0.0136
98.4230,-0.0010,-0.0020,0.0098,-0.1007,-0.0127
98.5230,0.0035,0.0055,0.0104,-0.0600,-0.0055
98.6230,0.0017,0.0039,0.0085,-0.1007,-0.0247
98.7230,-0.0034,-0.0033,0.0088,-0.1079,-0.0055
98.8230,-0.0034,-0.0049,0.0098,-0.0983,-0.0271
98.9230,0.0009,-0.0009,0.0085,-0.0911,0.0136
99.0230,0.0019,0.0034,0.0093,-0.0648,-0.0055
99.1230,-0.0007,-0.0009,0.0093,-0.0816,0.0304
99.2230,-0.0026,-0.0022,0.0096,-0.0433,0.0136
99.3230,-0.0018,-0.0004,0.0117,-0.0504,0.0424
99.4230,-0.0002,0.0018,0.0101,-0.0624,0.0041
99.5230,0.0001,0.0023,0.0093,-0.1031,0.0328
99.6230,-0.0029,-0.0020,0.0077,-0.0672,0.0304
99.7230,-0.0037,-0.0038,0.0083,-0.0552,0.0208
99.8230,-0.0010,-0.0001,0.0091,-0.0600,0.0472
99.9230,0.0003,0.0012,0.0114,-0.0528,-0.0199
100.0230,-0.0002,0.0002,0.0098,-0.0816,0.0472
100.1230,-0.0010,-0.0012,0.0091,-0.0528,0.0041
100.2230,0.0030,0.0015,0.0141,-0.0433,0.0280
100.3230,0.0027,0.0026,0.0114,-0.0720,0.0352
100.4230,0.0027,0.0055,0.0114,-0.0720,-0.0366
100.5230,0.0003,0.0002,0.0114,-0.1151,-0.0366
100.6230,-0.0010,-0.0020,0.0109,-0.0840,-0.0223
100.7230,-0.0005,-0.0006,0.0114,-0.1175,-0.0079
100.8230,0.0001,0.0007,0.0083,-0.0792,-0.0031
100.9230,0.0006,0.0007,0.0106,-0.0816,0.0017
101.0230,-0.0047,-0.0065,0.0096,-0.0887,0.0280
101.1230,-0.0045,-0.0041,0.0104,-0.0744,0.0304
101.2230,-0.0037,-0.0022,0.0101,-0.0337,0.0328
101.3230,0.0075,0.0079,0.0117,-0.0840,0.0136
101.4230,0.0003,-0.0001,0.0093,-0.0648,0.0495
101.5230,-0.0023,-0.0017,0.0104,-0.0672,-0.0007
101.6230,-0.0013,-0.0014,0.0096,-0.0457,0.0160
101.7230,0.0014,0.0018,0.0112,-0.0648,0.0184
101.8230,0.0006,0.0010,0.0117,-0.0528,0.0376
101.9230,-0.0021,-0.0025,0.0104,-0.0409,0.0400
102.0230,0.0001,-0.0001,0.0106,-0.0576,0.0160
102.1230,0.0033,0.0036,0.0091,-0.0720,0.0280
102.2230,-0.0255,-0.0305,0.0112,0.1674,0.1070
102.3230,0.0006,0.0015,0.0093,-0.0672,0.0639
102.4230,0.0006,0.0020,0.0091,-0.0337,0.0256
102.5230,-0.0013,-0.0014,0.0109,-0.0313,0.0543
102.6230,-0.0021,-0.0014,0.0098,-0.0433,0.0400
102.7230,0.0006,0.0018,0.0098,-0.0409,0.0208
102.8230,0.0011,0.0018,0.0093,-0.0433,0.0280
102.9230,-0.0002,0.0004,0.0104,-0.0433,0.0136
103.0230,-0.0018,-0.0009,0.0106,-0.0433,0.0304
103.1230,-0.0015,-0.0006,0.0101,-0.0768,0.0136
103.2230,0.0003,0.0018,0.0096,-0.0887,0.0328
103.3230,-0.0007,0.0002,0.0096,-0.0648,0.0136
103.4230,-0.0021,-0.0006,0.0114,-0.0576,0.0208
103.5230,-0.0023,-0.0022,0.0101,-0.0744,0.0088
103.6230,0.0001,0.0007,0.0106,-0.0457,0.0088
103.7230,0.0009,0.0012,0.0106,-0.0744,0.0184
103.8230,-0.0010,-0.0004,0.0096,-0.0744,0.0208
103.9230,-0.0010,-0.0006,0.0098,-0.0624,0.0328
104.0230,-0.0015,-0.0020,0.0098,-0.0600,0.0256
104.1230,-0.0005,-0.0001,0.0098,-0.0720,0.0304
104.2230,-0.0015,-0.0006,0.0091,-0.0504,0.0136
104.3230,-0.0002,0.0007,0.0112,-0.0576,0.0376
104.4230,-0.0018,0.0002,0.0098,-0.0624,0.0232
104.5230,-0.0005,0.0004,0.0096,-0.0480,0.0208
104.6230,0.0025,0.0036,0.0091,-0.0648,0.0160
104.7230,0.0001,0.0002,0.0101,-0.0528,0.0184
104.8230,0.0006,-0.0012,0.0104,-0.0409,0.0280
104.9230,-0.0010,0.0007,0.0101,-0.0552,0.0328
105.0230,-0.0005,0.0007,0.0104,-0.0672,0.0232
105.1230,-0.0015,-0.0020,0.0104,-0.0624,0.0064
105.2230,-0.0026,-0.0012,0.0098,-0.0648,-0.0007
105.3230,0.0054,0.0063,0.0093,-0.0648,0.0208
105.4230,-0.0007,0.0010,0.0112,-0.0672,0.0064
105.5230,-0.0018,-0.0004,0.0109,-0.0672,0.0112
105.6230,-0.0013,-0.0001,0.0098,-0.0744,0.0136
105.7230,-0.0005,0.0010,0.0112,-0.0816,0.0017
105.8230,0.0001,-0.0001,0.0096,-0.0600,0.0136
105.9230,-0.0007,-0.0014,0.0096,-0.0600,0.0256
106.0230,-0.0002,-0.0001,0.0096,-0.0792,0.0112
106.1230,-0.0002,-0.0012,0.0114,-0.0576,0.0112
106.2230,-0.0005,-0.0006,0.0101,-0.0720,0.0160
106.3230,-0.0002,-0.0012,0.0106,-0.0600,0.0160
106.4230,0.0009,0.0007,0.0106,-0.0433,-0.0055
106.5230,-0.0018,-0.0009,0.0106,-0.0457,0.0304
106.6230,-0.0002,-0.0001,0.0104,-0.0576,0.0328
