Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
26006405	-0.0508	-0.0322	0.9556	-0.6104	-1.3428	-7.2021
26018428	-0.0576	-0.0371	0.9805	4.0283	1.8921	-8.667
26030409	-0.0552	-0.0098	1.0059	7.4463	3.3569	-9.8267
26042424	-0.0557	0.0327	1.0132	7.9346	3.479	-8.7891
26054417	-0.0557	0.0229	1.019	8.0566	3.479	-6.3477
26066428	-0.062	0.0132	1.0151	7.7515	3.6621	-4.5776
26078405	-0.0576	0.0073	1.0151	4.3945	4.0894	-3.6621
26091424	-0.0596	0.0137	1.0542	3.9673	3.479	-2.9297
26105409	-0.0386	0.0005	1.0684	7.9346	1.8311	-1.1597
26117428	-0.0312	-0.0674	1.0952	1.3428	1.0376	-1.709
26130455	-0.0063	-0.1094	1.1128	-5.127	-6.4087	-6.4087
26143428	-0.0073	-0.1001	1.0845	-11.2305	-12.9395	-10.7422
26155409	-0.0142	-0.0601	1.0322	-12.5732	-18.4326	-13.7329
26167420	-0.0024	-0.0347	0.9434	-9.3994	-17.9443	-15.0146
26179405	-0.0137	0.0083	0.9028	-5.0659	-11.7798	-14.3433
26191424	-0.0098	0.0142	0.9136	2.7466	-5.127	-12.6343
26203405	-0.0132	0.0186	0.8984	6.1035	1.6479	-11.2305
26217432	-0.0249	0.0146	0.9746	7.3853	5.3711	-8.7891
26229401	-0.019	-0.0376	1.0225	3.6621	5.0049	-7.2021
26241468	-0.0078	-0.0781	1.0537	3.7231	1.1597	-9.0942
26253401	-0.0137	-0.0518	1.0479	2.4414	-2.3804	-12.146
26265432	-0.0317	-0.0151	1.0161	0.9766	-5.0659	-13.0005
26277401	-0.043	0.0161	0.9854	0.4883	-5.3101	-13.3667
26289428	-0.0542	0.0645	0.9624	1.8311	-3.1738	-12.146
26301405	-0.061	0.0781	0.9707	1.2817	-0.7324	-8.4839
26313432	-0.0391	0.0405	0.9966	2.8687	0.1831	-4.8828
26325401	-0.0381	0.0005	1.019	4.8218	-0.061	-2.3804
26339432	-0.0264	-0.0312	1.0083	5.4932	-1.4038	-3.418
26352467	-0.0259	-0.0073	1.0034	4.4556	-1.0986	-4.5166
26364432	-0.0391	0.0366	0.9897	3.0518	-0.7935	-3.1128
26376401	-0.042	0.0591	0.9775	1.4648	-0.9155	-0.4883
26388432	-0.0532	0.0708	0.9473	0.061	0.4272	2.9297
26400405	-0.0391	0.0303	0.9497	-2.7466	2.9297	6.958
26412428	-0.0146	-0.0391	0.9893	-2.1362	5.0659	7.8125
26424401	0.0073	-0.1084	1.0239	1.1597	7.2632	5.7983
26436432	0.0176	-0.1514	1.0718	4.6997	7.9346	1.4038
26451405	0.0029	-0.1396	1.0605	2.8076	3.9062	-5.127
26463467	-0.0117	-0.0967	1.0161	-0.3662	1.0986	-10.9253
26475401	-0.0205	0.0005	1.0142	0.9766	4.2725	-13.4277
26487428	-0.0391	0.0674	1.0278	4.1504	6.2866	-9.0332
26499405	-0.0405	0.0815	1.0469	6.897	5.8594	-3.2959
26511428	-0.0347	0.0391	1.0527	7.2632	4.6387	2.5635
26523401	-0.0322	-0.02	1.0518	6.4087	2.7466	4.8218
26535432	-0.0269	-0.0591	1.0576	3.6011	-0.3662	3.7231
26547468	-0.0112	-0.0684	1.0537	2.9907	-4.0283	0.4883
26559428	-0.0249	-0.0327	1.0273	3.479	-7.6294	-1.8311
26573401	-0.0488	0.0254	0.9673	1.5869	-11.1084	-2.5024
26585432	-0.061	0.0659	0.895	-0.3662	-11.7188	-0.8545
26598464	-0.0566	0.0713	0.8286	-0.4272	-5.3711	1.77
26610428	-0.0522	0.0649	0.8291	0.9766	2.7466	4.5166
26622405	-0.0532	0.0352	0.8838	4.6387	11.1694	6.4697
26634432	-0.04	0.0054	0.9678	8.1787	14.7705	6.8359
26646422	-0.0298	-0.041	1.0342	8.5449	14.4653	6.3477
26658428	-0.0229	-0.0562	1.103	6.4087	9.5825	3.1128
26670405	-0.0205	-0.0151	1.1177	4.9438	2.3193	0.1221
26682428	-0.0332	0.0732	1.0732	2.0752	-3.9062	0.8545
26696451	-0.0425	0.1167	1.0127	-0.3662	-6.8359	5.7983
26708428	-0.0488	0.1143	0.9697	-1.4648	-4.8218	10.8032
26720405	-0.0273	0.0234	0.9829	0.1831	0.1831	14.8926
26732432	-0.019	-0.0928	1.0381	2.6855	3.6621	13.855
26744401	-0.0083	-0.1558	1.0571	2.9297	2.2583	7.1411
26756428	-0.0146	-0.1333	1.0312	-0.1831	-0.2441	-0.8545
26769455	-0.0112	-0.0371	1.0469	0.061	-0.1221	-7.2632
26781432	-0.0298	0.0474	1.0352	4.2725	0	-6.5918
26793401	-0.043	0.0835	1.0112	5.6763	0.4272	-3.6621
26808555	-0.0674	0.1001	0.98	2.8076	2.9907	0.6714
26820405	-0.0625	0.0542	0.9966	-0.5493	1.5869	4.9438
26832428	-0.0464	-0.0532	0.9653	-6.1035	1.5869	5.5542
26844401	-0.0298	-0.1445	1.0415	-5.6763	3.7231	0.6104
26856459	-0.0288	-0.1079	1.0767	0.1831	0.7935	-6.7749
26868405	-0.0425	-0.0186	1.0513	1.5259	-3.1128	-9.2773
26880432	-0.0688	0.0591	0.9868	-0.6104	-6.5918	-8.2397
26892401	-0.0684	0.0928	0.9141	-5.0049	-5.3711	-3.9673
26904428	-0.0752	0.0562	0.8657	-4.8828	4.8218	-3.54
26915049	-0.0635	0.061	0.9355	0.4272	11.8408	-1.9531
26927548	-0.0718	0.0781	0.9858	2.7466	14.7095	0.4883
26939401	-0.0703	0.0645	1.0679	1.4648	12.2681	3.0518
26951424	-0.0605	0.022	1.0835	-0.8545	6.1646	4.7607
26963405	-0.0479	-0.0312	1.0674	-4.8828	2.5024	3.479
26975467	-0.0513	-0.0479	1.0405	-9.7046	-0.7935	-1.1597
26987411	-0.0703	-0.0161	0.9946	-11.1694	-0.9766	-5.4321
26999424	-0.0791	0.0356	0.9521	-5.249	3.8452	-7.1411
27011405	-0.0654	0.061	0.9692	2.5024	9.8877	-6.5918
27023420	-0.0889	0.0869	1.021	9.2773	13.0005	-1.709
27037401	-0.0923	0.0454	1.0298	2.8076	10.0098	2.9297
27049464	-0.0962	-0.0024	1.0508	-4.4556	5.9814	3.54
27060863	-0.0884	-0.0029	1.0381	-9.3384	2.5635	2.5635
27073420	-0.0913	0.0107	1.0254	-9.6436	0.1831	3.1738
27085411	-0.0947	0.0107	0.9927	-6.4697	-0.9155	4.3945
27097424	-0.0791	0.0044	0.959	-4.6387	-0.3052	6.2866
27109401	-0.0576	-0.0073	0.9478	-3.7842	3.7231	5.4321
27121420	-0.0649	0.0327	1.0068	-3.418	7.1411	8.9111
27133401	-0.0791	-0.001	1.0322	-2.4414	4.8828	12.207
27147424	-0.0791	-0.0288	1.0239	-7.8125	1.8311	12.8174
27159401	-0.0957	-0.0645	1.0698	-14.2212	-8.667	14.1602
27172548	-0.0796	-0.1055	0.957	-21.7896	-18.6157	10.437
27185405	-0.0117	-0.1768	0.9033	-30.2734	-16.9067	9.2163
27197420	-0.0469	-0.1528	0.9023	-26.9165	-10.5591	3.479
27209401	-0.0493	-0.103	0.8711	-24.9023	-2.6245	0.061
27221420	-0.0625	-0.0557	0.873	-22.8271	6.2866	0.4272
27233405	-0.0859	-0.0371	0.9287	-19.104	12.3291	1.5869
27245424	-0.084	-0.0513	0.9736	-16.2964	12.207	3.2349
27257401	-0.083	-0.0728	0.9883	-15.8691	13.1226	2.9297
27271420	-0.0698	-0.0664	1.0444	-10.9253	14.7705	1.77
27283401	-0.0771	-0.0449	1.0972	-5.6763	14.9536	3.3569
27295424	-0.0874	-0.0391	1.1274	-4.5776	10.0098	5.249
27307401	-0.0947	-0.0386	1.1133	-7.3242	2.7466	5.4932
27319420	-0.0996	-0.043	1.0444	-11.1694	-0.7324	5.4321
27331405	-0.0903	-0.0527	1.0176	-14.5264	-0.2441	5.249
27343424	-0.0708	-0.0625	0.9326	-11.4746	3.9062	2.1362
27356452	-0.0747	-0.0239	1.0498	-7.7515	2.3804	4.3335
27368467	-0.1318	-0.019	0.9771	-10.7422	-0.3052	5.4932
27382405	-0.084	-0.0815	0.9731	-13.6719	-2.0142	5.6152
27394420	-0.0874	-0.0928	0.9414	-10.3149	0.2441	4.8828
27406401	-0.0835	-0.1084	0.9355	-5.9814	6.1646	3.3569
27418424	-0.0874	-0.0811	0.9746	-3.7231	9.7046	2.7466
27430401	-0.0894	-0.0713	1.0107	-2.3193	9.2773	4.0894
27442420	-0.084	-0.0991	0.9946	-3.2959	7.7515	5.127
27454401	-0.0859	-0.0972	0.9941	-10.6812	6.4697	5.6763
27466424	-0.0957	-0.1064	0.9878	-15.686	2.1362	7.019
27478405	-0.1045	-0.1045	0.936	-17.0288	1.4038	7.5684
27492412	-0.1191	-0.0957	0.9146	-16.7847	3.3569	9.2773
27504401	-0.1211	-0.126	0.9375	-14.2212	7.3242	10.8032
27516412	-0.1235	-0.166	0.9678	-9.8877	10.2539	9.8877
27528397	-0.1094	-0.1797	1.0005	-7.6294	12.5122	7.2632
27541533	-0.1392	-0.1426	0.9673	-7.5073	18.9209	2.3804
27554393	-0.1323	-0.0938	1.1348	-8.4229	15.564	3.54
27567467	-0.1377	-0.0527	1.0513	-8.8501	12.146	4.5166
27580415	-0.127	-0.0615	1.1519	-9.8877	8.0566	7.6294
27592420	-0.1411	-0.0249	1.1274	-10.0708	2.9297	11.2305
27606401	-0.1445	-0.0537	1.0938	-11.6577	-4.5776	15.9912
27619467	-0.1348	-0.0703	1.0146	-13.6719	-7.5073	17.8833
27632401	-0.124	-0.104	0.9775	-11.2915	-6.5308	19.043
27644412	-0.1045	-0.1392	0.9526	-7.019	-5.127	18.3105
27656397	-0.0938	-0.1685	0.938	-4.6387	-3.6011	16.5405
27669467	-0.0913	-0.1807	0.9404	-2.8687	-0.8545	13.916
27682411	-0.0864	-0.165	0.939	-3.3569	1.2817	9.9487
27694420	-0.0884	-0.1255	0.9956	-6.4087	2.3804	9.8877
27706405	-0.1113	-0.105	0.9639	-7.019	0.7324	10.2539
27718412	-0.0874	-0.127	0.9863	-5.127	0.8545	10.6201
27732401	-0.1025	-0.1035	0.957	0.2441	1.4038	10.6812
27744412	-0.0957	-0.0981	0.9546	3.2959	2.9907	12.6953
27756401	-0.0889	-0.1182	0.9761	4.7607	3.3569	15.9302
27768424	-0.0981	-0.1704	0.9971	5.9204	2.8076	16.5405
27780401	-0.1016	-0.2104	1.0161	3.1128	1.2817	14.3433
27792412	-0.1108	-0.2217	0.998	1.2817	-0.3052	10.5591
27804397	-0.1152	-0.2061	0.9731	-0.1831	0.5493	6.1035
27816416	-0.1255	-0.1792	0.9634	4.8218	4.5166	2.8687
27828393	-0.1514	-0.1221	0.9712	12.2681	9.5215	2.1973
27850900	-0.1309	-0.0762	1.0703	11.9629	11.5967	4.3945
27863398	-0.1401	-0.0537	1.0977	8.7891	4.5166	8.0566
27875437	-0.1519	-0.0366	1.0532	5.188	-0.7324	11.5967
27887406	-0.1377	-0.0532	1.0171	2.1973	-4.3945	15.686
27900546	-0.1216	-0.1211	1.021	3.54	-4.8828	18.9209
27912394	-0.1182	-0.1597	1	8.4229	-3.9062	18.0664
27924448	-0.1157	-0.1602	0.9722	4.6387	-1.9531	15.9912
27936398	-0.123	-0.1738	0.9893	-3.9062	-1.6479	12.9395
27948448	-0.1406	-0.1572	0.959	-6.6528	-0.9766	8.5449
27962394	-0.1416	-0.0938	0.9375	-7.019	3.7842	5.9204
27975467	-0.1479	-0.0742	0.9463	-4.5166	8.9722	7.3853
27988416	-0.1523	-0.1006	0.9731	-0.5493	12.6953	8.8501
28000412	-0.1436	-0.1333	1.0132	1.9531	14.2822	9.0332
28012394	-0.1519	-0.1182	1.0586	-1.5259	10.6201	7.9346
28024417	-0.1582	-0.0801	1.0425	-9.3384	4.0894	9.2163
28036402	-0.1548	-0.085	1.0327	-14.4043	-1.9531	10.9863
28048421	-0.1689	-0.0845	0.9658	-14.1602	-3.2959	11.7798
28060402	-0.1631	-0.124	0.9385	-11.2915	-0.4272	12.0239
28072417	-0.187	-0.145	0.9473	-4.2114	4.9438	9.2773
28086469	-0.1938	-0.1411	0.9697	-1.8311	9.9487	5.4932
28098412	-0.2129	-0.1108	1.0137	-2.8076	8.9111	3.54
28110394	-0.2012	-0.0869	1.001	-4.0283	5.8594	2.6855
28122425	-0.2056	-0.0649	0.9751	-4.0894	3.6621	4.3945
28134406	-0.1797	-0.061	0.9517	-3.2959	2.5635	8.2397
28146420	-0.1787	-0.0952	0.9731	-1.9531	4.3945	13.1836
28158402	-0.1743	-0.1704	0.9985	-2.8687	3.418	14.9536
28170417	-0.1763	-0.1938	0.9824	-5.249	0.8545	11.4136
28182398	-0.1802	-0.1611	0.9067	-8.606	0.061	7.1411
28196420	-0.1519	-0.1636	0.8516	-5.7373	7.019	5.249
28208398	-0.1284	-0.1606	0.8774	2.4414	17.4561	2.1362
28220417	-0.105	-0.1235	0.9751	13.3057	24.5972	0.1831
28232394	-0.1157	-0.0752	1.0825	18.9819	24.4751	1.3428
28244420	-0.1104	-0.0684	1.1343	18.2495	16.6016	4.1504
28256406	-0.104	-0.0576	1.1099	13.855	6.958	6.4087
28269542	-0.106	-0.0557	1.0425	10.0098	0.4272	8.606
28282402	-0.1025	-0.0972	0.9814	10.6812	0.1221	10.1318
28294420	-0.1133	-0.1357	0.9404	12.8174	3.8452	8.667
28306398	-0.1299	-0.1455	0.9727	14.4653	9.0942	6.0425
28320417	-0.1475	-0.1309	1.0273	16.2354	10.8643	2.3804
28332394	-0.1519	-0.1133	1.0547	17.8833	10.0708	0.3052
28344412	-0.1494	-0.0757	1.1025	23.8037	9.7046	-0.6104
28356402	-0.1709	-0.0142	1.1289	27.6489	6.897	-0.3662
28368425	-0.1958	0.0269	1.1147	26.2451	1.5259	4.1504
28380402	-0.207	0.0112	1.1035	21.9116	-2.7466	9.1553
28392491	-0.2192	-0.0151	1.0796	17.7612	-6.8359	12.8174
28403729	-0.2373	-0.0562	1.0332	13.0005	-10.0098	14.2822
28416425	-0.2344	-0.1074	0.9688	7.8735	-9.8877	13.3057
28430448	-0.2236	-0.1562	0.9448	9.3994	-5.0659	8.3618
28443449	-0.2334	-0.1221	0.9531	14.7705	0.6714	3.7231
28455398	-0.2476	-0.0957	0.9946	16.3574	3.7231	2.5024
28467420	-0.2524	-0.0977	1.022	15.1367	1.77	2.5635
28479406	-0.2627	-0.0894	0.9961	9.5825	-0.7935	1.4038
28491448	-0.2686	-0.0522	0.9678	2.9297	-2.0752	1.6479
28504406	-0.2788	-0.0303	0.9414	-1.8311	-3.0518	5.3711
28516420	-0.2656	-0.0381	0.9229	-1.709	-1.0986	8.4839
28528402	-0.2617	-0.0601	0.9204	-1.2207	-0.3662	12.146
28542425	-0.248	-0.0991	0.895	-7.5684	-0.061	13.7329
28554406	-0.2295	-0.1206	0.8896	-11.5356	-0.6714	13.3667
28566412	-0.2061	-0.1436	0.9043	-13.6719	-0.7324	12.207
28578394	-0.1802	-0.1733	0.8608	-13.4888	0.6714	9.4604
28590412	-0.1548	-0.1831	0.8599	-15.8691	2.3804	4.4556
28602398	-0.1338	-0.1714	0.8613	-16.9067	3.8452	-0.1221
28614412	0.0083	-0.2041	0.8223	-15.625	7.9346	-5.3711
28627529	-0.1143	-0.1108	0.9375	-14.7705	8.1787	-3.479
28640417	-0.1724	-0.1113	0.894	-15.5029	7.3242	-3.8452
28654394	-0.1631	-0.1035	0.9009	-15.4419	9.2163	-5.127
28666421	-0.1719	-0.1143	0.9209	-15.686	14.1602	-5.4932
28678394	-0.1797	-0.1201	0.9771	-16.9678	15.3809	-7.2632
28690421	-0.1777	-0.1104	1.0054	-22.7661	13.7939	-9.2163
28702441	-0.1797	-0.0718	1.0469	-28.9307	11.9629	-10.3149
28714420	-0.1826	-0.0254	1.0679	-27.4658	8.0566	-7.7515
28726406	-0.1724	-0.0059	1.1348	-20.0195	5.8594	-4.3945
28738429	-0.1924	0.0439	1.1348	-14.2822	-0.5493	1.77
28750402	-0.2178	0.0654	1.1006	-17.334	-7.6294	9.0942
28762420	-0.2085	-0.0112	1.0278	-19.104	-12.5122	16.1133
28776534	-0.1831	-0.1025	0.9941	-12.8174	-9.0942	16.6016
28788421	-0.1816	-0.1108	0.9736	-5.0659	-4.3945	16.6016
28800429	-0.1733	-0.1509	1.0044	0.9155	-1.4648	15.564
28812412	-0.1738	-0.1582	1.0508	4.8218	-2.1362	13.2446
28824398	-0.1875	-0.1499	1.0518	4.8218	-7.9346	11.4746
28836417	-0.1802	-0.1772	0.9858	-2.1973	-14.3433	10.9863
28848394	-0.1826	-0.2393	0.9204	-7.8735	-15.686	7.9346
28860412	-0.1787	-0.2725	0.8672	-8.5449	-12.6953	2.2583
28872394	-0.1719	-0.249	0.8521	0.1221	-7.5073	-4.4556
28886412	-0.1758	-0.1753	0.9175	10.0098	-0.7324	-8.3008
28898398	-0.1953	-0.1079	1.0093	13.0005	-4.0283	-6.7749
28910413	-0.2197	-0.1274	0.9922	7.3242	-11.0474	-2.1973
28922398	-0.2266	-0.2036	0.938	-4.3335	-15.7471	-1.8921
28934412	-0.23	-0.2446	0.9092	-8.3618	-14.4043	-5.3711
28946394	-0.2339	-0.252	0.8999	-3.7231	-8.4229	-9.3994
28958417	-0.2319	-0.2563	0.9258	1.5259	-1.5259	-13.6108
28970398	-0.2319	-0.231	1.0039	6.958	2.3193	-19.8364
28982412	-0.248	-0.1562	1.0527	10.3149	2.0142	-23.4375
28997569	-0.27	-0.0562	1.0542	4.4556	-4.4556	-20.752
29010429	-0.2754	-0.0396	1.0156	-3.2959	-8.9111	-15.2588
29022406	-0.2554	-0.0703	0.9805	-5.9814	-9.7656	-10.6201
29034421	-0.228	-0.1274	0.958	-3.9673	-7.0801	-8.4839
29046394	-0.2212	-0.1489	0.9741	-0.7324	-3.7842	-9.2773
29058417	-0.2051	-0.1465	1.0093	-1.4648	-2.6855	-9.8267
29070398	-0.2017	-0.1489	1.0376	-7.6294	-6.3477	-11.2915
29082412	-0.186	-0.1548	0.9927	-13.6719	-10.437	-12.2681
29094394	-0.1768	-0.1411	0.9526	-14.9536	-9.2163	-14.2822
29108562	-0.1797	-0.1064	0.9404	-10.498	-4.8828	-14.9536
29121394	-0.1797	-0.0767	0.958	-4.2114	-0.6104	-13.7939
29133421	-0.1772	-0.0542	0.9927	-0.9766	0.3662	-11.9629
29145406	-0.1675	-0.0415	0.9971	-3.2349	-1.1597	-8.606
29157425	-0.1509	-0.0732	1.0166	-6.7139	-3.54	-6.0425
29169402	-0.1333	-0.1064	0.9946	-10.0098	-5.3101	-5.3101
29181412	-0.1382	-0.1274	0.9727	-11.5356	-6.4087	-5.4321
29193394	-0.1318	-0.1245	0.9639	-10.437	-4.8828	-7.1411
29205417	-0.1396	-0.0957	0.9858	-6.6528	-4.2114	-6.4697
29219402	-0.1377	-0.083	0.959	-5.6152	-3.479	-5.0049
29231421	-0.1279	-0.0962	0.9546	-5.4932	-1.1597	-3.7842
29243406	-0.1226	-0.1089	0.9824	-2.6855	1.77	-2.5024
29255412	-0.1138	-0.1567	1.0571	-0.2441	2.9907	-0.9766
29267394	-0.1113	-0.209	1.0479	-0.9155	2.3193	-0.4272
29279412	-0.1069	-0.2339	1.1089	-2.8076	-0.2441	-4.5166
29291398	-0.1274	-0.1885	1.0928	-4.2114	-7.019	-7.5684
29303417	-0.1353	-0.1387	1.043	-7.9346	-12.5732	-7.6294
29315394	-0.1494	-0.0957	0.9648	-9.9487	-14.2822	-5.9204
29329425	-0.1582	-0.0967	0.918	-9.8877	-11.6577	-0.1221
29341402	-0.1543	-0.1685	0.9053	-7.6904	-7.8125	3.1738
29354534	-0.1665	-0.1987	0.9204	-3.7842	-3.8452	1.6479
29367394	-0.1733	-0.2144	0.9551	-1.8311	-2.3193	0.7324
29379417	-0.168	-0.2241	0.9561	-2.8076	-3.6011	-0.1221
29391398	-0.1768	-0.2363	0.9756	-4.8828	-4.4556	-1.9531
29403412	-0.1777	-0.2163	0.9546	-5.7373	-6.2256	-4.3945
29415469	-0.1816	-0.1621	0.9087	-7.4463	-6.2866	-4.5166
29427412	-0.1797	-0.166	0.8706	-9.8877	-3.9062	-1.709
29441448	-0.1582	-0.2109	0.9019	-10.0708	2.1973	-1.0986
29453412	-0.1675	-0.2007	0.9629	-6.1646	4.4556	-2.8076
29465394	-0.1567	-0.165	0.9741	-6.7139	3.2959	-2.4414
29477417	-0.1646	-0.1475	1.0015	-9.3384	1.8311	-1.2817
29489398	-0.1572	-0.1484	1.0176	-10.376	-0.4272	0.4883
29501412	-0.1421	-0.188	1.0142	-12.4512	-2.3804	1.4038
29513394	-0.1528	-0.2036	1.0122	-12.207	-2.3804	-0.2441
29525417	-0.1616	-0.1772	0.9971	-9.2163	-1.0986	-0.9766
29537398	-0.1631	-0.1729	1.0107	-5.6152	0.4883	-0.8545
29551412	-0.1689	-0.1851	1.0234	-3.1738	1.0986	-0.3662
29563398	-0.1719	-0.2041	1.0107	-4.0894	0.1221	-0.4883
29575412	-0.1675	-0.2095	0.9922	-3.479	0.3662	-1.77
29587394	-0.1909	-0.1675	1.0112	-3.1128	0.4272	-2.5024
29599412	-0.1851	-0.1763	1.0151	-3.6621	-1.3428	0.1831
29611398	-0.1875	-0.2109	0.998	-5.0659	-3.2959	0.7324
29623417	-0.1875	-0.2305	0.9604	-6.8359	-3.8452	-0.1221
29635394	-0.1855	-0.2148	0.9429	-8.3618	-3.3569	-2.1362
29647412	-0.1841	-0.1846	0.9399	-8.606	-2.1362	-2.2583
29659398	-0.1812	-0.1787	0.9258	-7.3853	-1.4038	-1.4648
29681892	-0.1704	-0.1841	0.9434	-4.5776	1.0986	0.4883
29694394	-0.1724	-0.1992	0.9341	-5.127	0.4883	2.0142
29706412	-0.166	-0.2207	0.9341	-7.4463	0.6714	2.0752
29719518	-0.1631	-0.2383	0.9175	-8.9722	1.9531	0.7935
29731413	-0.1621	-0.2314	0.9214	-7.8125	3.8452	-1.2817
29743394	-0.1499	-0.2324	0.936	-6.4087	7.5073	-2.6855
29755417	-0.1328	-0.231	1.0117	-1.6479	10.2539	-4.2114
29767390	-0.1348	-0.1987	1.062	1.5259	7.1411	-4.7607
29779421	-0.1465	-0.1865	1.0562	-1.8311	2.2583	-3.479
29793399	-0.1436	-0.1724	1.0361	-4.5166	-2.8687	-1.8311
29805417	-0.1362	-0.1958	0.9868	-4.3945	-5.0049	1.0376
29817394	-0.1362	-0.2515	0.9526	-2.3804	-2.8687	2.1973
29829408	-0.1436	-0.2803	0.9619	1.709	-0.5493	1.2207
29841399	-0.1406	-0.3101	0.9746	4.4556	1.2817	-1.0986
29853412	-0.1611	-0.2861	1.0244	5.3101	-0.1831	-4.0283
29865394	-0.1631	-0.2808	0.9819	2.5635	-1.9531	-3.9673
29877413	-0.1704	-0.2603	0.9697	-1.5259	-3.1738	-4.7607
29889399	-0.1689	-0.2515	0.9526	-3.6011	-3.9062	-4.7607
29903449	-0.1704	-0.2319	0.9307	-3.7842	-3.1738	-3.7842
29915390	-0.1743	-0.2109	0.9263	-2.3804	-2.0752	-1.9531
29927474	-0.1738	-0.2163	0.9438	-0.061	-1.4038	1.2207
29938729	-0.167	-0.2539	0.9429	0.5493	-1.5869	3.479
29951413	-0.166	-0.2769	0.9478	-0.9155	-3.2349	3.3569
29963394	-0.1587	-0.2944	0.9111	-2.7466	-3.479	2.7466
29975417	-0.1543	-0.2871	0.9038	-4.2114	-2.0752	0.8545
29987399	-0.1519	-0.2656	0.9248	-4.3945	-0.6714	-0.5493
29999408	-0.1484	-0.2393	0.9263	-4.8828	-0.7935	-0.4883
30011394	-0.1475	-0.2271	0.9253	-4.1504	0.1221	0.4883
30025417	-0.1343	-0.2266	0.9272	-2.5024	1.9531	0.6714
30038399	-0.1348	-0.2217	0.9644	-2.6245	3.2349	0.7324
30050413	-0.1294	-0.2207	0.9922	-4.2725	-2.0142	3.1128
30062394	-0.1284	-0.2568	0.9473	-6.5308	-2.7466	4.6387
30075534	-0.1147	-0.3115	0.9731	-3.6011	-1.5259	2.6855
30088390	-0.1074	-0.3013	0.9541	-0.9155	0.061	-2.1362
30100421	-0.1177	-0.2593	0.9658	-2.6855	-0.6714	-5.127
30112390	-0.123	-0.2246	0.9673	-4.2725	-0.9155	-6.897
30124417	-0.1318	-0.1943	0.9683	-2.2583	-0.6714	-5.249
30138394	-0.1382	-0.188	0.9702	0.8545	1.0376	-3.418
30150408	-0.1362	-0.2095	1.002	3.2959	2.3193	-2.3804
30162407	-0.146	-0.1929	1.0376	3.6621	-0.5493	-2.1362
30174412	-0.1553	-0.2231	1.021	0.061	-4.2114	-1.5869
30186403	-0.1411	-0.2241	1.0171	-2.3804	-6.5918	-3.1738
30198413	-0.1514	-0.1875	0.9995	-0.3052	-8.1177	-3.2959
30210399	-0.1421	-0.1851	0.9683	1.2817	-7.3853	-1.0376
30222417	-0.1631	-0.1982	0.9746	2.3193	-5.4321	0.4883
30234455	-0.1611	-0.2031	0.998	1.0986	-4.8828	1.4648
30248413	-0.1738	-0.2334	0.9961	-0.4272	-8.667	3.2349
30260399	-0.1772	-0.2725	0.9443	-5.249	-10.7422	2.6245
30272417	-0.1777	-0.2954	0.8911	-7.8125	-10.0098	0.2441
30284394	-0.1802	-0.2974	0.8716	-5.249	-5.0049	-2.2583
30296413	-0.1694	-0.2852	0.8911	0	1.8921	-4.9438
30308423	-0.1743	-0.2451	0.9487	4.3335	6.0425	-5.188
30319723	-0.1768	-0.2295	1.0005	4.7607	5.3711	-3.6011
30332394	-0.1772	-0.2495	0.9976	1.1597	2.0142	-1.8921
30344408	-0.1694	-0.2603	0.9736	-2.2583	0.2441	-2.3804
30356399	-0.1694	-0.2617	0.9468	-3.1738	0.4883	-2.3804
30370413	-0.1631	-0.2563	0.9419	-0.8545	3.54	-3.1128
30382394	-0.1641	-0.2314	0.98	2.3804	5.0049	-1.0376
30394417	-0.1709	-0.2451	1.0049	3.9673	3.2349	0.9766
30406390	-0.167	-0.2695	0.9897	0.4883	0.2441	1.9531
30418413	-0.1616	-0.3071	0.9683	-6.897	-3.8452	2.5635
30430390	-0.1611	-0.355	0.9131	-13.0615	-5.188	-0.8545
30443534	-0.1655	-0.3574	0.8472	-13.7939	-2.3193	-6.1646
30456399	-0.1528	-0.3262	0.8247	-9.2773	6.6528	-10.437
30468413	-0.167	-0.2583	0.9092	-0.4883	13.9771	-11.5356
30482394	-0.1748	-0.1924	0.9883	3.8452	13.916	-7.9956
30494408	-0.1704	-0.208	1.0234	-0.4272	9.7046	-3.479
30506399	-0.1562	-0.2681	1.0508	-5.4321	4.6387	-1.6479
30518461	-0.1528	-0.2876	1.0112	-3.1128	2.0752	-1.0986
30530399	-0.1538	-0.2524	1.0249	-3.9673	1.0376	-3.2349
30542473	-0.1616	-0.1978	1.0464	-2.6855	-2.5635	-0.8545
30554399	-0.1475	-0.186	1.0308	1.3428	-6.2866	2.8076
30566413	-0.1519	-0.1973	0.98	0.9155	-8.8501	6.4087
30578390	-0.1582	-0.2261	0.9263	0.1221	-9.5825	8.4839
30592538	-0.146	-0.314	0.8374	-4.7607	-6.6528	7.0801
30604394	-0.146	-0.3804	0.8242	-3.479	0.9766	-0.061
30616421	-0.1382	-0.3774	0.8848	-0.2441	9.9487	-8.8501
30628399	-0.1558	-0.2881	0.981	6.5308	14.2212	-14.2822
30640413	-0.1655	-0.1997	1.0347	9.3994	12.085	-14.6484
30652394	-0.1787	-0.126	1.0371	6.6528	7.4463	-11.1084
30664408	-0.1807	-0.1079	1.0293	1.9531	3.479	-5.3101
