time,type,distance
87.942519,L,65.13
87.984728,U,60.36
88.027970,R,87.07
88.069159,L,62.59
88.111550,U,65.49
88.154726,R,87.07
88.195952,L,65.15
88.238387,U,67.98
88.281493,R,89.63
88.322675,L,65.27
88.365161,U,70.59
88.408194,R,89.65
88.449346,L,62.62
88.491965,U,73.16
88.534918,R,89.74
88.576081,L,65.13
88.618790,U,78.24
88.661538,R,87.16
88.702869,L,67.69
88.745681,U,83.34
88.829610,L,67.74
88.788211,R,84.57
88.872511,U,88.54
88.914894,R,84.57
88.956326,L,67.72
88.999356,U,90.98
89.041705,R,84.60
89.083132,L,67.84
89.126170,U,93.52
89.168403,R,84.57
89.209848,L,67.70
89.253094,U,98.63
89.295239,R,84.60
89.336621,L,67.79
89.379944,U,101.19
89.421930,R,84.60
89.463331,L,67.67
89.506668,U,103.73
89.548623,R,84.64
89.590045,L,67.70
89.633520,U,106.27
89.675434,R,84.60
89.716845,L,67.69
89.760374,U,108.90
89.802155,R,84.57
89.843535,L,67.70
89.887158,U,111.39
89.928880,R,84.60
89.970273,L,67.72
90.013924,U,113.95
90.055642,R,87.09
90.096930,L,67.70
90.140616,U,113.93
90.182415,R,89.63
90.223593,L,65.18
90.267231,U,111.39
90.309139,R,89.63
90.350300,L,65.13
90.393900,U,108.92
90.435866,R,89.70
90.477070,L,65.09
90.520565,U,106.27
90.562560,R,89.72
90.603720,L,65.11
90.647099,U,101.18
90.689397,R,94.64
90.730384,L,62.61
90.773648,U,96.08
90.816188,R,97.17
90.857039,L,62.61
90.900206,U,91.08
90.943434,R,117.26
90.983781,L,62.57
91.026770,U,85.99
91.070289,R,122.29
91.110496,L,62.61
91.153326,U,80.78
91.197139,R,127.34
91.237129,L,62.62
91.279842,U,75.65
91.323959,R,132.33
91.363872,L,62.61
91.406424,U,70.54
91.453804,R,237.91
91.490658,L,65.25
91.532940,U,65.54
91.580559,R,243.03
91.617241,L,62.59
91.659487,U,60.38
91.707425,R,248.09
91.743913,L,60.07
91.786156,U,57.82
91.870666,L,60.10
91.834382,R,255.52
91.912815,U,52.79
91.961325,R,260.51
91.997507,L,62.61
92.039404,U,47.61
92.099103,R,641.18
92.124734,L,67.84
92.166376,U,45.05
92.214181,R,227.87
92.251455,L,67.69
92.293009,U,42.49
92.378416,L,67.76
92.352805,R,641.25
92.420131,U,45.17
92.467651,R,217.88
92.505236,L,70.21
92.546948,U,47.61
92.631978,L,70.31
92.594193,R,212.94
92.673708,U,50.22
92.720785,R,207.76
92.758581,L,65.15
92.800564,U,52.74
92.847494,R,205.29
92.885330,L,65.15
92.927467,U,57.84
92.974151,R,202.78
93.012107,L,65.15
93.054303,U,60.34
93.098360,R,114.77
93.138898,L,67.69
93.181041,U,62.93
93.225027,R,114.76
93.265598,L,67.70
93.307854,U,65.56
93.351085,R,92.14
93.392227,L,67.69
93.434441,U,65.47
93.477551,R,87.11
93.518857,L,67.74
93.561226,U,68.08
93.604297,R,87.09
93.645630,L,67.69
93.688067,U,70.54
93.731036,R,87.11
93.772340,L,67.65
93.814858,U,75.69
93.857721,R,87.18
93.899044,L,67.67
93.941644,U,78.16
93.984410,R,87.25
94.025759,L,67.70
94.068462,U,80.75
94.111117,R,87.14
94.152420,L,67.70
94.195221,U,83.34
94.237870,R,87.25
94.279245,L,67.67
94.322135,U,88.44
94.364579,R,87.11
94.405935,L,67.70
94.448911,U,91.05
94.491317,R,87.09
94.532678,L,67.67
94.575790,U,96.18
94.618064,R,87.13
94.659361,L,67.67
94.702616,U,98.70
94.744675,R,84.59
94.786099,L,67.65
94.829503,U,103.72
94.871473,R,84.59
94.912873,L,67.77
94.956369,U,108.80
94.998188,R,84.59
95.039515,L,65.23
95.083206,U,113.91
95.124977,R,87.14
95.166148,L,62.57
95.210141,U,119.13
95.251688,R,87.18
95.292909,L,65.32
95.336874,U,121.55
95.378348,R,87.13
95.419733,L,70.21
95.463524,U,121.60
95.505037,R,87.16
95.546565,L,75.38
95.590223,U,121.62
95.631698,R,87.18
95.673324,L,77.86
95.716782,U,116.50
95.758441,R,87.09
95.799900,L,72.84
95.843382,U,114.03
95.885208,R,89.63
95.926437,L,67.70
