Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
84131778	-0.0117	0.0039	1.0063	0.7324	-0.5493	-0.1831
84145767	-0.0117	0.0039	1.0078	0.6714	-0.8545	-0.1831
84159778	-0.0107	0.0068	1.0078	0.9155	-0.6714	-0.1831
84173769	-0.0122	0.0049	1.0098	0.9155	-0.7324	-0.1221
84189778	-0.0156	0.0029	1.0024	0.6104	-0.7935	-0.2441
84203767	-0.0181	0.0063	1.0039	0.7324	-0.7324	0
84217782	-0.0122	0.0049	1.0078	0.5493	-0.7324	-0.1221
84231769	-0.0132	0.0029	1.0068	0.7935	-0.7324	-0.061
84245777	-0.0137	0.0068	1.0107	0.6104	-0.7324	-0.2441
84259767	-0.0156	0.0049	1.0103	0.8545	-0.7324	-0.1831
84273782	-0.0132	0.0093	1.0078	0.6714	-0.8545	0
84287767	-0.0117	0.0078	1.0005	0.8545	-0.6104	-0.061
84301778	-0.0151	0.0078	1.0068	0.7935	-0.7324	0.061
84315767	-0.0161	0.0063	1.0059	0.7935	-0.5493	-0.2441
84331778	-0.0132	0.0034	1.0073	0.9155	-0.7324	-0.061
84345767	-0.0146	0.0083	1.0088	0.8545	-0.6714	-0.1221
84359778	-0.0151	0.0024	1.0073	0.7324	-0.7324	-0.061
84373767	-0.0146	0.0059	0.9995	0.8545	-0.7324	-0.1221
84387778	-0.0127	0.0054	1.0049	0.7324	-0.7935	-0.1831
84401767	-0.0107	0.0083	1.0054	0.7935	-0.7324	-0.1221
84415778	-0.0103	0.0078	1.0083	0.8545	-0.7324	-0.1221
84429769	-0.0098	0.0049	1.0127	0.6714	-0.8545	-0.061
84444903	-0.0156	0.0044	1.0073	0.9155	-0.8545	0
84460767	-0.0181	0.002	1.0078	0.8545	-0.6104	0
84474778	-0.0107	0.0034	1.0078	0.8545	-0.5493	-0.1221
84488769	-0.0112	0.0073	0.9971	0.8545	-0.6714	-0.061
84502804	-0.0127	0.0078	1.0088	0.7935	-0.7935	-0.1831
84516767	-0.0127	0.0063	1.0083	0.7324	-0.6714	-0.1831
84530777	-0.0093	0.0088	1.0034	0.7935	-0.6714	-0.1221
84544769	-0.0132	0.0083	1.0107	0.7324	-0.7935	-0.1221
84558782	-0.0166	0.0068	1.0088	0.7324	-0.6714	-0.1831
84572761	-0.0151	0.0078	1.0083	0.8545	-0.7935	-0.061
84586778	-0.0146	0.0063	1.0039	0.6104	-0.7324	-0.061
84602769	-0.0098	0.0054	1.0039	0.6714	-0.7935	-0.1221
84616777	-0.0122	0.0044	1.0112	0.6714	-0.7324	-0.1221
84630767	-0.0146	0.002	1.0103	0.7935	-0.8545	-0.061
84644851	-0.021	-0.0029	1.0088	0.7324	-0.6714	-0.1221
84658767	-0.0176	0.0054	1.0098	0.7935	-0.7935	-0.1221
84672777	-0.0137	0.0063	1.0054	0.7324	-0.6714	-0.061
84686777	-0.0127	0.0088	1.0049	0.7324	-0.7935	-0.1831
84700778	-0.0122	0.0063	1.0083	0.7324	-0.8545	-0.2441
84714821	-0.0166	0.0039	1.0063	0.7935	-0.7324	-0.1221
84730777	-0.0146	0.0054	1.0029	0.7935	-0.7935	-0.061
84744777	-0.0166	0.0034	1.0098	0.8545	-0.6714	-0.061
84758778	-0.0137	0.0034	1.0059	0.5493	-0.8545	-0.1221
84772778	-0.0151	0.0063	1.0049	0.6714	-0.6714	-0.061
84786777	-0.0151	0.0054	1.0049	0.5493	-0.7935	0
84800777	-0.0103	-0.001	1.0229	0.2441	-0.7935	-0.3052
84814838	-0.0073	-0.0088	1.0366	0.6104	-0.9155	-0.1221
84828778	-0.0059	0.0063	1	1.1597	-0.5493	-0.1221
84842777	-0.0088	0.0107	0.9995	1.3428	-0.6714	-0.1221
84858898	-0.02	0.0137	1.0015	0.6714	-0.6714	-0.1221
84872778	-0.021	0.0088	1	0.3662	-0.6714	0.061
84886777	-0.022	0.0103	1.0161	0.6714	-0.6104	-0.1221
84900769	-0.0142	0.0068	1.0229	0.9155	-0.7935	-0.2441
84914778	-0.0073	0.0078	0.9995	1.0376	-0.8545	-0.1831
84928778	-0.0112	0.0044	0.999	0.6714	-0.7324	-0.061
84942761	-0.0146	0.0024	1.0034	0.3662	-0.6714	-0.061
84956777	-0.0127	-0.0015	1.0122	0.7324	-0.8545	0.1221
84970778	-0.0127	0.002	1.0137	0.9155	-0.9155	-0.2441
84984778	-0.0151	0.0059	1.0049	0.8545	-0.6104	0.061
85000903	-0.0142	0.0063	1.0063	0.6714	-0.6104	-0.1831
85014777	-0.0171	0.0103	1.0059	0.7935	-0.7324	-0.061
85028778	-0.0142	0.0103	1.0029	0.6104	-0.4883	-0.2441
85042778	-0.0122	0.0098	1.0142	0.6714	-0.6714	0
85056777	-0.0093	0.0059	1.0059	0.6714	-0.7935	0
85070777	-0.0161	0.0054	1.0049	0.7324	-0.4883	-0.3052
85084778	-0.0146	0.0073	1.0015	0.6714	-0.7935	-0.061
85098777	-0.0127	0.0054	1.0107	0.7324	-0.7324	-0.1221
85112777	-0.0117	0.0068	1.0063	0.8545	-0.7324	-0.1221
85125421	-0.0112	0.0078	1.0107	0.7935	-0.6714	-0.061
85138769	-0.0151	0.0049	1.0098	0.8545	-0.8545	0.061
85152782	-0.0156	0.0049	1.0039	0.7935	-0.5493	-0.1221
85166769	-0.0146	0.0029	1.0137	0.7935	-0.7324	-0.3052
85180778	-0.0156	0.0078	1.0034	0.6104	-0.8545	0.1221
85194777	-0.0107	0.0063	1.0078	0.7324	-0.6714	0
85208778	-0.0117	0.0054	1.0112	0.9766	-0.7935	-0.061
85222769	-0.0132	0.001	1.0049	0.9155	-0.5493	-0.1221
85236778	-0.0161	0.0049	1.0098	0.6714	-0.7324	-0.2441
85250769	-0.0181	0.0103	1.0044	0.4272	-0.6104	0
85266778	-0.0151	0.0107	0.9985	0.7935	-0.8545	-0.061
85280765	-0.0146	0.0063	1.0103	0.9766	-0.7324	-0.1221
85295906	-0.0103	0.0063	1.0107	0.7324	-0.6104	0
85309777	-0.0107	0.0059	1.0073	0.6104	-0.5493	-0.1831
85323778	-0.0137	0.0078	1.0088	0.8545	-0.7324	-0.2441
85337769	-0.0186	0.0029	1.0127	0.9155	-0.7935	-0.061
85351782	-0.0156	0.0044	1.0073	0.7324	-0.8545	-0.2441
85365769	-0.0142	0.0054	1.0088	0.7324	-0.7324	-0.1221
85379782	-0.0098	0.0059	1.0083	0.7935	-0.8545	-0.3052
85393769	-0.0103	0.0049	1.0044	0.8545	-0.7935	-0.1831
85409786	-0.0132	0.0034	1.0054	0.7935	-0.6104	-0.1221
85423814	-0.0146	0.0044	1.0049	0.8545	-0.8545	-0.3662
85437778	-0.0176	0.0068	1.0049	0.7324	-0.7324	0
85451769	-0.0127	0.0112	1.0049	0.7935	-0.7324	-0.1221
85465782	-0.0146	0.0107	1.0054	0.7324	-0.9766	-0.061
85479777	-0.0176	0.0088	1.0068	0.5493	-0.8545	-0.2441
85493777	-0.0176	0.0117	0.9858	0.4883	-0.9155	-0.1221
85507765	-0.0146	0.0049	1.0156	0.1221	-0.7324	-0.1831
85521782	-0.0083	0.001	1.0366	0.7935	-0.6714	-0.3052
85537761	-0.0039	0.0073	1.0122	1.2817	-0.6714	-0.1831
85551778	-0.0117	0.0073	0.9824	1.0376	-0.9766	-0.1831
85565769	-0.0161	0.002	1.0024	0.6104	-0.6714	-0.1221
85579782	-0.019	-0.0005	1.0161	0.4272	-0.7935	-0.061
85593769	-0.019	-0.001	1.0098	0.7935	-0.7324	-0.3052
85607778	-0.0098	0.0005	1.0103	1.0376	-0.7935	-0.061
85621769	-0.0122	0.0044	1.0024	1.1597	-0.7324	0.061
85635805	-0.0127	-0.001	0.9995	0.6714	-0.6714	-0.1221
85649765	-0.0142	0.0078	1.0098	0.6104	-0.8545	0.061
85663778	-0.0176	0.0103	1.0083	0.4883	-0.8545	-0.3052
85679769	-0.0176	0.0073	1.0098	0.9155	-0.6714	-0.1221
85693782	-0.0171	0.0078	1.0083	0.6104	-0.6714	-0.061
85708898	-0.0151	0.0068	0.9946	0.5493	-0.6714	0
85722769	-0.0132	0.0083	1.0122	0.7935	-0.7935	0
85736830	-0.0127	0.0044	1.0073	0.8545	-0.7935	-0.1221
85750782	-0.0093	0.0059	0.999	0.8545	-0.6714	-0.1221
85764765	-0.0122	0.0029	1.0078	0.9155	-0.7935	0.1221
85778777	-0.0171	0.0059	1.0059	0.4272	-0.8545	-0.1221
85792769	-0.0122	0.0083	1.0073	0.6714	-0.7935	-0.2441
85808778	-0.0117	0.0049	1.0093	0.7324	-0.6104	0
85822761	-0.0132	0.0059	1.0044	0.5493	-0.6714	-0.1831
85836825	-0.0117	0.0044	1.0117	0.6714	-0.6104	-0.1831
85850769	-0.0127	0.0068	1.0112	0.5493	-0.7935	-0.1831
85864777	-0.0161	0.0098	1.0049	0.9155	-0.5493	-0.061
85878769	-0.019	0.0068	1.0073	0.6714	-0.7935	-0.1831
85892782	-0.0142	0.0049	1.0088	0.7935	-0.5493	-0.1831
85906769	-0.0142	0.0039	1.0059	0.8545	-0.8545	-0.1221
85920778	-0.0151	0.0054	1.0088	0.7935	-0.4883	-0.3662
85934769	-0.0151	0.0034	1.0063	0.6714	-0.6714	-0.1221
85950778	-0.0132	0.0049	1.0073	0.7324	-0.4883	-0.2441
85964769	-0.0137	0.0068	1.0044	0.6714	-0.6714	-0.2441
85978778	-0.0161	0.0063	1.0068	0.7324	-0.4883	0.1221
85992769	-0.0151	0.0059	1.0073	0.7935	-0.7324	-0.1221
86006782	-0.0112	0.002	1.0083	0.9766	-0.7935	-0.3052
86020769	-0.0156	0.0054	1.0132	0.7935	-0.9155	0
86034778	-0.0151	0.0059	1.0034	0.6104	-0.8545	0
86048769	-0.0098	0.0034	1.0059	0.6714	-0.6104	-0.2441
86062778	-0.0093	0.0039	1.0049	0.6104	-0.5493	-0.1221
86086245	-0.0137	0.0088	1.0015	0.7935	-0.6104	0
86099802	-0.0117	0.0059	1.0029	0.7935	-0.8545	-0.2441
86113757	-0.0156	0.0083	1.0078	0.7324	-0.6714	-0.1221
86128911	-0.0146	0.0054	1.0039	0.6104	-0.9155	0
86142761	-0.0132	0.0039	1.001	1.0376	-0.7935	0
86156799	-0.0146	0.0024	1.0142	0.8545	-0.9155	-0.1221
86170753	-0.0146	0.0049	1.0117	0.5493	-0.6104	0
86184794	-0.0117	0.0073	1.0044	0.6714	-0.6714	0
86198761	-0.0112	0.0078	0.9976	0.8545	-0.6104	-0.1831
86212778	-0.0103	0.0049	1.0117	0.7324	-0.6714	-0.1831
86228761	-0.0151	0.0088	1.0098	0.7935	-0.6104	0
86242794	-0.0146	0.0068	1.0122	0.6714	-0.6714	0.061
86256761	-0.0137	0.0054	0.9995	0.8545	-0.8545	0.061
86270794	-0.0132	0.0107	1.0044	0.8545	-0.8545	0
86413885	-0.0127	0.0093	1.0029	0.9155	-0.7324	-0.061
86427810	-0.0156	0.0083	1.001	0.7935	-0.7935	0.061
86441757	-0.0176	0.0059	0.9976	0.7935	-0.6714	-0.1221
86455794	-0.0146	0.0059	1.0122	0.7935	-0.9155	-0.1831
86469757	-0.0151	0.0068	1.0068	0.7324	-0.7324	-0.1831
86485786	-0.0142	0.0034	1.002	0.7324	-0.7935	-0.1831
86499761	-0.0137	0.0078	1.0059	0.7935	-0.6714	0.061
86513799	-0.0146	0.0044	1.0083	0.8545	-0.7324	-0.4272
86527749	-0.0137	0.0059	1.0034	0.9766	-0.9766	-0.061
86541794	-0.0142	0.0039	1.0059	0.6714	-0.7935	-0.1831
86555826	-0.0137	0.0039	1.0029	0.7935	-0.8545	-0.1221
86569782	-0.0112	0.0049	1.0044	0.7324	-0.8545	-0.2441
86583757	-0.0103	0.0059	1.0078	0.8545	-0.7935	-0.061
86597794	-0.0117	0.0078	1.0107	0.7324	-0.7324	-0.1221
86611757	-0.0122	0.0098	0.999	0.9766	-0.6104	-0.061
86627786	-0.0166	0.0078	1.0186	0.8545	-1.0376	0
86641757	-0.0195	0.0073	1.0015	0.7935	-0.8545	-0.1221
86655816	-0.0176	0.0063	1.0039	0.8545	-0.7935	-0.2441
86669761	-0.0137	0.0088	1.0112	0.6714	-0.7324	0
86683794	-0.0093	0.0068	1.0063	0.5493	-0.6714	-0.1221
86697757	-0.0117	0.0024	1.0103	0.9155	-0.7935	-0.2441
86711799	-0.0146	0.0063	1.0024	0.9766	-0.7324	-0.2441
86725753	-0.0171	0.0034	1.0024	0.8545	-0.6714	-0.1831
86739794	-0.0146	0.0049	1.0034	0.4883	-0.7935	0
86755772	-0.0151	0.0068	1.0088	0.6714	-0.6104	-0.1221
86769794	-0.0112	0.0049	1.0073	0.6104	-0.7935	-0.061
86783761	-0.0132	0.0039	1.0034	0.7935	-0.7324	-0.1831
86797794	-0.0132	0.002	1.0088	0.7324	-0.7324	-0.1221
86811749	-0.0156	0.0049	1.0083	0.7324	-0.8545	-0.1221
86825799	-0.0156	0.0049	1.0029	0.8545	-0.6714	-0.1221
86840889	-0.0142	0.0063	1.0083	0.7324	-0.9766	-0.2441
86854782	-0.0137	0.0103	1.0127	0.8545	-0.8545	-0.1831
86868757	-0.0137	0.0083	1.0063	0.5493	-0.6714	-0.1221
86882799	-0.0171	0.0098	1.0005	0.7324	-0.7324	-0.1221
86898745	-0.0127	0.0049	1.0059	0.7935	-0.6714	-0.1221
86912794	-0.0117	0.0049	1.0083	0.7324	-0.7935	0.1221
86926761	-0.0107	0.0039	1.0078	0.7324	-0.7324	-0.061
86940786	-0.0132	0.001	1.0044	0.6104	-0.8545	-0.1831
86954757	-0.0137	0	1.0073	0.8545	-0.6104	0
86968794	-0.0146	-0.001	1.0093	0.8545	-0.5493	-0.2441
86982757	-0.0146	0.0073	0.9995	0.7324	-0.7935	-0.1831
86996794	-0.0117	0.0093	1.0039	0.7935	-0.7324	-0.1831
87010749	-0.0073	0.0107	1.0054	0.6714	-0.7935	-0.061
87026786	-0.0122	0.0107	1.0005	0.6104	-0.7935	-0.3052
87040761	-0.0186	0.0059	1.0098	0.6714	-0.7324	-0.3052
87054794	-0.0176	0.0073	1.0107	0.9155	-0.7324	-0.061
87068899	-0.0156	0.0039	1.0083	0.8545	-0.7324	0.061
87082794	-0.0112	0.0063	1.0078	0.5493	-0.7324	-0.1221
87096749	-0.0117	0.0015	1.0073	0.7324	-0.7324	-0.2441
87110799	-0.0122	0.0005	1.0093	0.7935	-0.8545	-0.1831
87124757	-0.0098	0.0049	1.0107	0.7324	-0.6104	-0.1221
87138782	-0.0107	0.0039	1.0068	0.9155	-0.7324	-0.061
87152761	-0.0156	0.0088	1.0103	0.8545	-0.7324	-0.1831
87168794	-0.0171	0.0098	1.0068	0.8545	-0.6714	-0.2441
87182745	-0.0186	0.0063	1.0039	0.9766	-0.7935	-0.1831
87196799	-0.0161	0.0093	1.0049	0.6714	-0.7935	0.061
87210761	-0.0112	0.0117	1.0005	0.6104	-0.6714	-0.061
87224782	-0.0122	0.0063	1.0098	0.7324	-0.5493	-0.2441
87238757	-0.0117	0.0029	1.0107	0.7324	-0.6104	-0.061
87252916	-0.0176	0.002	1.0107	0.7935	-0.7935	-0.061
87266761	-0.0122	0.0034	1.0107	0.8545	-0.7935	-0.1221
87280794	-0.0063	0.0039	1.0029	0.6714	-0.5493	-0.2441
87296885	-0.0103	0.0049	1.0068	0.7324	-0.8545	-0.2441
87310795	-0.0142	0.0029	1.0073	0.7935	-0.6104	-0.1221
87324761	-0.0151	0.0078	1.0024	0.7935	-0.8545	-0.1831
87338790	-0.0229	0.0078	1.0161	1.0376	-0.6104	-0.061
87352757	-0.0186	0.0103	1.0024	0.8545	-0.7324	-0.1221
87366799	-0.0088	0.0088	0.9995	0.7324	-0.7324	-0.061
87380749	-0.0054	0.0068	1.0073	0.7324	-0.7324	-0.1831
87394795	-0.0059	0.0039	1.0088	0.6714	-0.6104	-0.061
87408757	-0.0166	0.002	1.0103	0.8545	-0.9155	-0.1221
87422786	-0.02	-0.001	1.0034	0.9766	-0.4883	-0.1221
87438757	-0.0137	0.0039	1.0044	0.7324	-0.9155	-0.1831
87452795	-0.0166	0.0083	1.0015	0.6714	-0.7935	-0.1221
87466749	-0.0142	0.0103	1.0005	0.9155	-0.6714	-0.1831
87480799	-0.0103	0.0049	1.0112	0.9155	-0.8545	-0.1221
87494757	-0.0146	0.0093	1.0107	0.7324	-0.5493	-0.1221
87508786	-0.0161	0.0054	1.0132	0.7324	-0.9155	-0.1221
87522761	-0.0112	0.0059	1.0015	0.7935	-0.7324	-0.1221
87536794	-0.0103	0.0054	1.0044	0.7324	-0.8545	-0.061
87550757	-0.0132	0.0044	1.0078	0.7324	-0.6104	0
87566795	-0.0132	0.0024	1.0054	0.8545	-0.6714	-0.2441
87580807	-0.0195	0.002	1.0054	0.9766	-0.7935	-0.2441
87594795	-0.0151	0.0059	1.0083	0.9155	-0.6104	-0.3662
87608757	-0.0151	0.0059	1.0044	0.6104	-0.6714	-0.1831
87622790	-0.0093	0.0098	1.0044	0.8545	-0.6714	-0.1221
87636757	-0.0029	0.0083	1.0078	0.6714	-0.7935	0
87650802	-0.0098	0.0093	1.0107	0.7324	-0.7935	-0.061
87664734	-0.0176	0.0088	1.0112	0.6714	-0.9155	-0.1831
87679920	-0.0171	0.0083	1.0024	0.8545	-0.7935	-0.1831
87693757	-0.021	0.0068	1.0034	0.7324	-0.6714	-0.1831
87709786	-0.0073	0.0029	1.0083	0.7935	-0.5493	-0.061
87723753	-0.0088	0.0039	1.0083	0.7935	-0.8545	-0.061
87737802	-0.0112	0.0039	1.0122	0.6714	-0.9766	-0.1831
87751745	-0.0098	0.0068	1.0083	0.9155	-0.5493	-0.3052
87765798	-0.0127	0.0073	1.0005	0.8545	-0.6714	0
87779753	-0.0122	0.0034	1.0078	0.8545	-0.6104	-0.2441
87793794	-0.0117	0.0073	1.0005	0.6714	-0.7935	-0.1831
87807757	-0.0107	0.0093	1.0039	0.9155	-0.6714	-0.061
87821795	-0.0117	0.0044	1.0054	0.6104	-0.5493	-0.3052
87837745	-0.0112	0.0088	1.0039	0.9155	-0.7324	-0.2441
87851802	-0.0181	0.0054	1.0112	0.7935	-0.9155	0.061
87865757	-0.0151	0.0049	1.0015	0.7935	-0.7324	-0.1831
87879798	-0.0132	0.0078	1.0073	0.8545	-0.6714	0
87893753	-0.0122	0.0029	1.0049	0.7935	-0.6714	-0.061
87907799	-0.0117	0.0039	1.0049	0.9155	-0.9155	-0.2441
87921757	-0.0142	0.0059	1.0073	0.7324	-0.7324	-0.1831
87935798	-0.0146	0.002	1.0063	0.6714	-0.6104	-0.1221
87949753	-0.0122	0.0068	1.0044	0.8545	-0.7935	-0.061
87963802	-0.0146	0.0063	1.0088	0.9766	-0.7935	-0.2441
87979757	-0.0142	0.0059	1.0083	0.8545	-0.7935	-0.1221
87993786	-0.0107	0.0078	1.0093	0.9155	-0.6104	-0.2441
88007757	-0.0156	0.0073	1.0103	0.8545	-0.7935	-0.061
88021802	-0.0132	0.0078	1.0078	0.7324	-0.7324	0
88035734	-0.0142	0.0063	1.0112	0.7935	-0.6714	-0.1221
88049826	-0.0088	0.0078	1.0073	0.8545	-0.5493	0.061
88063757	-0.0107	0.0059	1.0073	0.7324	-0.5493	-0.1221
88077798	-0.0132	0.0039	1.0068	0.5493	-0.7935	0
88091918	-0.0161	0.0024	1.0083	0.6714	-0.5493	0
88108918	-0.0166	0.0029	1.001	0.8545	-0.5493	0
88122745	-0.0171	0.0034	1.0186	0.6104	-0.6714	-0.1831
88136802	-0.0137	0.0078	1.0093	0.7935	-0.9155	-0.1221
88150753	-0.0132	0.0093	1.0054	0.8545	-0.7935	-0.1221
88164799	-0.0122	0.0059	1.0103	0.7324	-0.7935	-0.3052
88178761	-0.0137	0.0049	1.0039	0.7935	-0.6104	-0.061
88192797	-0.0171	0.0054	1.0059	0.8545	-0.7324	-0.2441
88206757	-0.0151	0.0039	1.0049	0.7324	-0.7324	-0.061
88220795	-0.0142	0.0068	1.0068	0.7324	-0.7324	-0.1221
88234749	-0.0137	0.0044	1.0137	0.9155	-0.7324	-0.1221
88250795	-0.0117	0.0039	1.0137	0.6104	-0.6714	-0.2441
88264757	-0.0112	0.0039	1.0107	0.6714	-0.6714	-0.1221
88278782	-0.0098	0.0034	1.0059	0.9155	-0.7935	-0.1831
88292780	-0.0083	0.0049	1.0103	0.5493	-0.7935	-0.1831
88306795	-0.0117	0.0024	1.0098	0.9766	-0.7935	-0.3052
88320749	-0.0151	0.0073	1.0049	0.7935	-0.6104	-0.1831
88334799	-0.0127	0.0039	1.0054	0.5493	-0.7324	-0.1221
88348761	-0.0171	0.0063	1.0068	0.7324	-0.7935	-0.061
88362786	-0.0122	0.0063	1.0103	0.7324	-0.7324	0
88386247	-0.0176	0.0059	1.0107	0.7935	-0.7935	-0.2441
88399844	-0.0093	0.0078	1.0054	0.5493	-0.8545	0.061
88413757	-0.0122	0.0078	1.0059	0.7324	-0.6714	-0.1221
88427799	-0.0142	0.0049	1.0068	0.6714	-0.7324	-0.1221
88441761	-0.0137	0.0054	1.0117	0.5493	-0.7935	-0.3052
88455795	-0.019	0.0059	1.0063	0.7935	-0.6104	-0.061
88469749	-0.019	0.0068	1.0049	0.6714	-0.5493	-0.3052
88483799	-0.0142	0.0049	1.0088	0.7324	-0.6714	-0.1831
88497761	-0.0142	0.0083	1.0078	0.6714	-0.6714	-0.061
88511791	-0.0117	0.0083	1.0068	0.6104	-0.7935	-0.2441
88527761	-0.0156	0.0078	1.0015	0.6714	-0.6714	-0.3662
88541799	-0.0181	0.0054	1.0093	0.6714	-0.7935	-0.1831
88555757	-0.0205	0.0024	1.0049	0.7935	-0.7324	-0.3052
88569795	-0.0132	0.0049	1.0044	0.7324	-0.9766	-0.1221
88583757	-0.0132	0.0049	1.0054	0.7935	-0.7935	-0.1831
88597799	-0.0132	0.0054	1.0112	0.8545	-0.8545	-0.1221
88611761	-0.0112	0.0059	1.002	0.9155	-0.8545	-0.061
88625795	-0.0132	0.0034	1.0078	0.7935	-0.6714	-0.1831
88639757	-0.0117	0.0059	1.0068	0.6104	-0.6714	0
88655799	-0.0151	0.0059	1.0049	0.8545	-0.6714	-0.1831
88669757	-0.0166	0.0039	1.0059	0.6104	-0.5493	-0.061
88683795	-0.0122	0.0034	1.0059	0.6104	-0.7324	-0.2441
88697768	-0.0137	0.0049	1.0078	0.9155	-0.7324	-0.061
88711799	-0.0098	0.0068	1.001	0.7324	-0.7935	-0.1221
88725757	-0.0127	0.0044	1.0063	0.8545	-0.9155	-0.1221
88739795	-0.0166	0.0039	1.0078	0.6714	-0.7324	-0.1221
88753757	-0.0132	0.0078	1.0103	0.6714	-0.7324	-0.1221
88767803	-0.0166	0.0054	1.0073	0.8545	-0.7935	-0.1831
88781757	-0.0181	0.0078	1.0054	0.6714	-0.8545	-0.2441
88797795	-0.0132	0.0073	1.0034	0.7935	-0.7324	-0.1221
88811761	-0.0107	0.0093	1.0078	0.7935	-0.7935	-0.1221
88825799	-0.0127	0.0054	1.0039	0.6104	-0.6104	-0.1831
88839753	-0.0122	0.0078	1.0078	0.7324	-0.7324	-0.3052
88853795	-0.0171	0.0015	1.0054	0.7324	-0.6714	-0.3052
88867761	-0.0151	0.002	1.0054	0.7324	-0.7935	-0.3662
88881795	-0.0151	0.0024	1.0044	0.8545	-0.9155	-0.1221
88895757	-0.0127	0.0039	1.0054	0.7324	-0.7935	-0.1221
88909844	-0.0127	0.0034	1.0093	0.7935	-0.7324	0.061
88926888	-0.0103	0.0068	1.0044	0.7324	-0.7324	-0.061
88940795	-0.0117	0.0078	1.0078	0.9155	-0.8545	-0.1221
88954757	-0.0171	0.0083	1.0088	0.6104	-0.7324	-0.1221
88968795	-0.019	0.0112	1.0034	0.7935	-0.6714	-0.061
88982761	-0.0161	0.0078	1.0044	0.6714	-0.4883	-0.3052
88996795	-0.0151	0.0059	1.0068	0.8545	-0.7324	0
89010822	-0.0127	0.0073	1.0078	0.6714	-0.6104	-0.1831
89024811	-0.0122	0.0063	1.0039	0.7324	-0.6714	-0.3662
89038757	-0.0166	0.0063	1.001	0.7935	-0.6714	-0.061
89052795	-0.0132	0.0034	1.0039	0.9155	-0.6104	-0.2441
89068757	-0.0098	0.001	1.0054	0.9766	-0.8545	-0.1831
89082795	-0.0146	0.0049	1.0063	0.9766	-0.7935	-0.2441
89096761	-0.0161	0.0039	1.0078	0.6714	-1.0376	-0.1831
89110795	-0.0156	0.0044	1.0059	0.6714	-0.8545	-0.061
89124753	-0.0166	0.0029	1.0078	0.7324	-0.7324	-0.061
89138799	-0.0156	0.0088	1.0063	0.6714	-0.6104	0.1221
89152761	-0.0127	0.0078	1.0093	0.6104	-0.6104	-0.1831
89166791	-0.0122	0.0024	1.0059	0.9155	-0.7324	-0.2441
89180757	-0.0122	0.0044	1.0063	0.8545	-0.7324	-0.3052
89196799	-0.0142	0.0054	1.0059	0.7324	-0.9766	-0.061
89210753	-0.0166	0.0024	1.0093	0.7324	-0.9155	-0.1221
89224795	-0.0151	0.0044	1.0063	0.7935	-0.7935	-0.1221
89238761	-0.0142	0.0073	1.0078	0.7324	-0.6104	-0.061
89252799	-0.0137	0.0034	1.0063	0.7324	-0.6714	-0.1221
89266757	-0.0093	0.0068	1.0059	0.6714	-0.7324	-0.1221
89280795	-0.0137	0.0063	1.0068	0.8545	-0.7935	-0.1221
89294761	-0.0146	0.0059	1.0049	0.7935	-0.6714	0
89308799	-0.0137	0.0083	1.0068	0.9766	-0.7935	-0.2441
89322800	-0.0127	0.0083	1.0063	0.9155	-0.6714	-0.1221
89338795	-0.0146	0.0093	1.0063	0.7324	-0.8545	0.1221
89353892	-0.0166	0.0059	1.0088	0.7324	-0.6714	-0.1221
89367795	-0.0122	0.0093	1.0073	0.6714	-0.6104	-0.1831
89381757	-0.0146	0.0063	1.0078	0.7324	-0.7324	-0.4272
89395795	-0.0142	0.0015	1.0088	0.7935	-0.5493	-0.1221
89409757	-0.0166	0.0063	1.002	0.7324	-0.7935	-0.061
89423810	-0.0127	0.0034	1.0034	0.7935	-1.0376	0
89437757	-0.0127	0.0039	1.0024	0.7935	-0.7324	-0.1831
89451795	-0.0132	0.0083	1.0029	0.6714	-0.5493	-0.1831
89467892	-0.0127	0.0073	1.0078	0.6714	-0.9155	-0.1831
89481795	-0.0122	0.0054	1.0068	0.7935	-0.9155	-0.1221
89495753	-0.0117	0.0068	1.0083	0.6104	-0.6104	-0.1221
89509799	-0.0146	0.0054	1.0015	0.9155	-0.7324	-0.1221
89523769	-0.0127	0.0054	1.0078	0.7324	-0.5493	0
89537795	-0.0122	0.0054	1.0039	0.8545	-0.7935	-0.061
89551757	-0.0098	0.0029	1.0044	0.6714	-0.7935	-0.061
89565799	-0.0117	0.0054	1.0063	0.6104	-0.7935	-0.1221
89579761	-0.0107	0.0044	1.0093	0.7935	-0.6714	-0.061
89593795	-0.0166	0.0068	1.0059	0.9766	-0.7324	-0.061
89609757	-0.0161	0.0059	1.0083	0.7935	-0.7935	0
89623808	-0.0156	0.002	1.0029	0.7324	-0.7324	0
89637761	-0.0156	0.0068	1.0044	0.6714	-0.8545	-0.1221
89651795	-0.0132	0.0044	1.0088	0.9155	-0.8545	0
89665757	-0.0117	0.0044	1.0078	0.7935	-0.7324	0.061
89679799	-0.0137	0.0044	1.0078	0.6104	-0.6104	-0.061
89693757	-0.0151	0.0059	1.0098	0.7935	-0.7324	-0.1831
89707795	-0.0137	0.0073	1.0068	0.7324	-0.7324	-0.1221
89721757	-0.0122	0.0063	1.0103	0.7324	-0.7935	-0.061
89737795	-0.0142	0.0073	1.0054	0.6104	-0.8545	-0.2441
