time,type,distance
115.900797,R,243.04
115.883609,U,113.96
115.933330,U,113.89
115.956516,L,70.38
115.949798,R,243.15
116.006042,L,70.36
115.983083,U,113.96
116.055569,L,70.36
116.059465,R,641.37
116.032726,U,111.47
116.108611,R,641.28
116.082524,U,113.95
116.154699,L,72.97
116.157926,R,641.25
116.132245,U,114.01
116.154699,L,72.96
116.207037,R,641.21
116.181967,U,114.01
116.194938,R,223.05
116.204365,L,78.05
116.253959,L,80.53
116.243937,R,223.00
116.231721,U,113.93
116.281517,U,116.42
116.303557,L,83.00
116.292797,R,218.01
116.353152,L,85.59
116.341650,R,212.99
116.331239,U,116.55
116.402603,L,83.07
116.390648,R,212.93
116.380964,U,116.42
116.430711,U,116.52
116.451983,L,77.88
116.450269,R,580.01
116.501430,L,75.44
116.486380,R,127.42
116.480436,U,116.43
116.532979,R,44.44
116.530234,U,119.01
116.550887,L,72.75
116.600334,L,70.33
116.584250,R,119.85
116.579960,U,119.25
116.629714,U,118.99
116.631724,R,67.13
116.649788,L,67.89
116.681085,R,79.66
116.679432,U,119.11
116.699315,L,67.69
116.731031,R,112.34
116.729156,U,119.08
116.748840,L,67.69
116.798436,L,70.38
116.780033,R,112.34
116.778877,U,119.06
116.828382,R,89.74
116.828601,U,118.99
116.847959,L,70.24
116.897478,L,70.35
116.877310,R,87.13
116.878320,U,119.09
116.947026,L,70.35
116.926310,R,87.09
116.928042,U,119.11
116.975239,R,84.66
116.977766,U,119.11
116.996552,L,70.24
117.024235,R,84.64
117.025644,U,55.33
117.046080,L,70.23
117.073236,R,84.60
117.075069,U,45.10
117.095610,L,70.28
117.122306,R,87.13
117.126857,U,116.55
117.145132,L,70.24
117.171233,R,84.72
117.176581,U,116.68
117.194658,L,70.30
117.220306,R,87.11
117.226295,U,116.55
117.244186,L,70.47
117.269232,R,84.69
117.276014,U,116.55
117.293713,L,70.38
117.318235,R,84.55
117.343239,L,70.36
117.325737,U,116.68
117.392765,L,70.35
117.367234,R,84.57
117.375454,U,116.55
117.416238,R,84.67
117.425181,U,116.57
117.442291,L,70.28
117.465163,R,82.18
117.491887,L,72.89
117.474935,U,116.45
117.514164,R,82.08
117.524661,U,116.68
117.541415,L,72.80
117.563090,R,79.75
117.590939,L,72.89
117.612092,R,79.68
117.624107,U,116.71
117.624107,U,116.71
117.640391,L,70.43
117.689915,L,70.36
117.661096,R,79.56
117.673825,U,116.55
117.710096,R,79.54
117.723550,U,116.55
117.739443,L,70.26
117.759097,R,79.59
117.789036,L,72.89
117.773279,U,116.47
117.808101,R,79.54
117.823000,U,116.55
117.838639,L,75.55
117.857100,R,79.61
117.872725,U,116.42
117.888238,L,77.90
117.906099,R,79.71
117.937834,L,80.53
117.922452,U,116.50
117.955106,R,79.83
117.972176,U,116.61
117.987508,L,85.67
118.004203,R,82.18
118.036959,L,83.00
118.053134,R,79.68
118.021903,U,116.64
118.071555,U,113.88
118.086409,L,80.47
118.102142,R,79.63
118.121271,U,114.00
118.135788,L,75.39
118.151215,R,82.20
118.171001,U,114.15
118.185237,L,72.96
118.234687,L,70.36
118.200217,R,82.29
118.220718,U,114.01
118.284135,L,67.81
118.249221,R,82.06
118.270514,U,116.55
118.298223,R,82.03
118.333657,L,67.79
118.347212,R,82.17
118.320240,U,116.66
118.383180,L,67.81
118.369987,U,116.42
118.396212,R,82.27
118.419710,U,116.50
118.432781,L,70.26
118.445207,R,82.18
118.482307,L,70.30
118.494208,R,82.18
118.469362,U,113.96
118.519084,U,113.86
118.531834,L,70.28
118.543139,R,79.82
118.568803,U,114.01
118.581362,L,70.50
118.592135,R,79.66
118.630881,L,70.35
118.618531,U,114.15
118.641134,R,79.59
118.680407,L,70.36
118.668252,U,113.89
118.690206,R,82.31
118.717972,U,114.01
118.729960,L,70.28
118.739201,R,82.25
118.779482,L,70.35
118.786499,R,23.52
118.767624,U,111.40
118.829008,L,70.36
118.835854,R,28.51
118.817424,U,113.91
118.867076,U,111.37
118.878535,L,70.26
118.885168,R,39.43
118.916873,U,114.00
118.928061,L,70.21
118.934312,R,44.48
118.966602,U,113.93
118.977654,L,72.84
118.983601,R,54.52
119.016325,U,113.89
119.027176,L,72.97
119.032896,R,64.56
119.076698,L,72.89
119.066050,U,114.14
119.082111,R,72.14
119.126218,L,72.89
119.131330,R,79.66
119.115775,U,113.88
119.165500,U,113.88
119.175743,L,72.89
119.180475,R,84.69
119.225262,L,72.89
119.229405,R,82.18
119.215147,U,111.34
119.274780,L,72.89
119.264945,U,113.86
119.278335,R,79.75
119.324306,L,72.89
119.327334,R,79.66
119.314668,U,113.88
119.373828,L,72.90
119.376336,R,79.66
119.364421,U,113.86
119.423353,L,72.85
119.414146,U,114.07
119.425339,R,79.71
119.472873,L,72.89
119.474339,R,79.68
119.463867,U,114.12
119.513589,U,113.88
119.522397,L,72.85
119.523268,R,77.14
119.571918,L,72.92
119.572266,R,77.16
119.563311,U,113.88
119.613032,U,113.89
119.621443,L,72.97
119.621338,R,79.66
119.670965,L,72.89
119.670338,R,79.66
119.662680,U,111.37
119.720487,L,72.90
119.719338,R,79.68
119.712405,U,111.27
119.770011,L,72.90
119.768339,R,79.66
119.762127,U,111.32
119.819537,L,72.90
119.817339,R,79.68
119.811844,U,111.34
119.869062,L,72.82
119.866338,R,79.63
119.861565,U,111.40
119.918582,L,72.89
119.915338,R,79.66
119.911215,U,108.78
119.964337,R,79.66
119.960932,U,108.85
119.968107,L,72.89
120.017627,L,72.90
120.013340,R,79.54
120.010656,U,108.85
120.067157,L,72.97
120.062410,R,82.18
120.060386,U,108.88
120.116535,L,67.82
120.111340,R,79.66
120.110104,U,108.81
120.165842,L,60.19
120.159975,R,67.10
120.159828,U,108.93
120.215077,L,50.10
120.209264,R,77.16
120.209323,U,101.12
120.264386,L,42.44
120.258412,R,82.10
120.258743,U,91.00
120.314723,L,70.31
120.307413,R,82.13
120.308094,U,78.28
120.364248,L,70.35
120.356439,R,82.18
120.357519,U,68.07
120.405439,R,82.10
120.406946,U,57.85
120.413777,L,70.26
120.454440,R,82.10
120.456223,U,42.56
120.463379,L,72.97
120.512902,L,72.89
120.503513,R,84.67
120.507940,U,111.32
120.562459,L,72.90
120.552515,R,84.60
120.557660,U,111.44
120.601470,R,82.08
120.611911,L,70.33
120.607384,U,111.61
120.661437,L,70.36
120.650466,R,82.10
120.657100,U,111.46
120.710961,L,70.35
120.699468,R,82.08
120.706819,U,111.47
120.760563,L,72.90
120.748468,R,82.22
120.756538,U,111.46
120.810161,L,75.46
120.797466,R,82.10
120.806263,U,111.46
120.859759,L,77.99
120.846494,R,82.24
120.856011,U,111.44
120.895491,R,82.10
120.909362,L,80.44
120.905734,U,111.42
120.944492,R,82.17
120.958961,L,83.00
120.955452,U,111.47
120.993419,R,79.59
121.005198,U,111.46
121.008483,L,83.17
