time,deltaX,deltaY,squal,shutter
21.152803,0,0,1,255
21.172998,0,0,1,255
21.197001,0,0,1,255
21.217151,0,0,0,255
21.247783,0,0,4,255
21.267973,0,0,0,255
21.291882,0,0,3,255
21.312015,0,0,4,255
21.336582,0,0,5,255
21.356706,0,0,8,255
21.376975,0,0,8,255
21.397242,0,0,10,255
21.417244,0,0,12,255
21.438684,0,0,11,255
21.458848,0,0,13,255
21.489488,0,0,10,255
21.509696,0,0,9,255
21.533641,0,0,10,255
21.553807,0,0,9,255
21.577111,0,0,11,255
21.597235,0,0,9,255
21.621175,0,0,8,255
21.641332,0,0,5,255
21.664631,0,0,6,255
21.684744,0,0,5,255
21.708114,0,0,3,255
21.728624,0,0,4,255
21.758847,0,0,2,255
21.778994,0,0,2,255
21.802345,0,0,3,255
21.822483,0,0,0,255
21.846395,0,0,1,255
21.866506,0,0,3,255
21.889857,0,0,3,255
21.910092,0,0,2,255
21.933415,0,0,2,255
21.953565,0,0,2,255
21.984254,0,0,2,255
22.004537,0,0,3,255
22.028668,0,0,3,255
22.048880,0,0,4,255
22.072286,0,0,4,255
22.092498,0,0,5,255
22.115835,0,0,4,255
22.135976,0,0,3,255
22.160600,0,0,3,255
22.180793,0,0,2,255
22.205588,0,0,2,255
22.225715,0,0,3,255
22.256330,0,0,2,255
22.276512,0,0,1,255
22.301040,0,0,2,255
22.321103,0,0,3,255
22.345230,0,0,2,255
22.365413,0,0,3,255
22.389963,0,0,2,255
22.410056,0,0,2,255
22.434688,0,0,2,255
22.454842,0,0,2,255
22.486072,0,0,2,255
22.506237,0,0,2,255
22.530870,0,0,1,255
22.551020,0,0,3,255
22.575548,0,0,3,255
22.595627,0,0,2,255
22.620176,0,0,1,255
22.640361,0,0,0,255
22.664298,0,0,3,255
22.684418,0,0,1,255
22.709623,0,0,2,255
22.736425,0,0,2,255
22.761048,0,0,4,255
22.781177,0,0,0,255
22.805727,0,0,2,255
22.825875,0,0,1,255
22.850404,0,0,3,255
