time,type,distance
87.862404,U,116.50
87.915762,L,70.36
87.928001,R,112.36
87.912127,U,116.42
87.961874,U,116.50
88.014009,L,42.44
87.977002,R,112.25
88.014819,L,70.45
88.026069,R,114.84
88.011599,U,116.61
88.064268,L,67.81
88.061323,U,116.47
88.075068,R,114.79
88.113793,L,67.81
88.111048,U,116.43
88.124138,R,117.49
88.163100,L,60.10
88.160771,U,116.61
88.173137,R,117.47
88.212701,L,62.80
88.220457,R,59.55
88.210493,U,116.49
88.262302,L,65.32
88.260220,U,116.43
88.271204,R,119.84
88.311903,L,67.77
88.320199,R,119.91
88.309945,U,116.54
88.361431,L,67.81
88.369294,R,122.40
88.359671,U,116.49
88.410956,L,67.82
88.409394,U,116.49
88.418296,R,122.41
88.460484,L,67.82
88.467291,R,122.40
88.459120,U,116.45
88.510012,L,67.82
88.516361,R,124.92
88.508841,U,116.50
88.559542,L,67.93
88.565355,R,124.92
88.558517,U,113.93
88.609068,L,67.81
88.614380,R,125.00
88.608088,U,108.81
88.657860,L,42.41
88.657734,U,106.22
88.707387,L,42.42
88.712439,R,127.54
88.707374,U,103.80
88.712439,R,127.54
88.757430,L,60.19
88.759539,R,62.05
88.757020,U,101.16
88.807177,L,67.81
88.808899,R,74.63
88.806595,U,96.04
88.856261,L,52.57
88.859421,R,127.44
88.856247,U,93.38
88.905933,L,57.65
88.907616,R,99.78
88.905888,U,90.95
88.955535,L,60.24
88.956980,R,112.41
88.955461,U,85.88
89.005138,L,62.73
89.006339,R,124.92
89.005106,U,83.29
89.054741,L,65.41
89.055482,R,129.91
89.054750,U,80.82
89.104339,L,67.96
89.104484,R,129.84
89.104396,U,78.28
89.153861,L,67.82
89.153481,R,129.86
89.154046,U,75.76
89.203388,L,67.82
89.202475,R,129.86
89.203690,U,73.13
89.252915,L,67.70
89.251469,R,129.89
89.253186,U,65.49
89.302436,L,67.82
89.300467,R,129.93
89.302903,U,65.51
89.352034,L,70.36
89.349464,R,129.84
89.352549,U,62.93
89.401560,L,70.21
89.398457,R,129.93
89.402191,U,60.39
89.451081,L,70.36
89.447456,R,129.83
89.453237,U,106.34
89.496452,R,129.91
89.500611,L,70.38
89.501404,U,52.76
89.550136,L,70.42
89.545447,R,129.91
89.551049,U,50.23
89.599660,L,70.35
89.594520,R,132.37
89.602102,U,96.13
89.649183,L,70.35
89.643514,R,132.37
89.651744,U,93.59
89.698708,L,70.35
89.692513,R,132.43
89.699989,U,42.56
89.748235,L,70.36
89.741505,R,132.40
89.751039,U,88.49
89.797759,L,70.36
89.790504,R,132.37
89.800610,U,83.39
89.847284,L,70.35
89.839499,R,132.47
89.850255,U,80.85
89.896810,L,70.36
89.888525,R,132.31
89.899828,U,75.74
89.937519,R,132.45
89.946333,L,70.24
89.949472,U,73.18
89.995858,L,70.38
89.986520,R,132.38
89.999048,U,68.08
90.045386,L,70.36
90.035519,R,132.43
90.048698,U,65.63
90.094915,L,70.35
90.084514,R,132.54
90.098342,U,62.97
90.133581,R,134.91
90.144519,L,72.85
90.147916,U,57.87
90.193973,L,70.33
90.182581,R,134.87
90.197561,U,55.33
90.231581,R,134.84
90.243575,L,72.99
90.248984,U,113.88
90.293174,L,75.44
90.280579,R,134.87
90.298700,U,114.01
90.342625,L,72.90
90.329577,R,134.85
90.346429,U,45.10
90.392155,L,72.90
90.378574,R,135.04
90.396076,U,42.56
90.441754,L,75.46
90.427573,R,134.84
90.447863,U,114.01
90.476566,R,134.92
90.491285,L,75.34
90.497581,U,114.00
90.540810,L,75.44
90.525564,R,135.10
90.547306,U,114.01
90.574561,R,134.92
90.590416,L,78.00
90.623478,R,132.45
90.597033,U,113.98
90.640019,L,80.56
90.672471,R,132.45
90.646831,U,116.52
90.690948,L,128.75
90.696553,U,116.57
90.740474,L,128.82
90.721466,R,132.33
90.770383,R,129.91
90.746275,U,116.69
90.790005,L,128.81
90.795994,U,116.47
90.839534,L,128.81
90.819378,R,130.02
90.845716,U,116.57
90.889061,L,128.81
