time,type,distance
115.265775,U,65.53
115.284307,L,55.02
115.307730,R,99.78
115.315502,U,65.44
115.333765,L,52.51
115.356732,R,99.62
115.365220,U,65.53
115.383297,L,52.48
115.405751,R,99.78
115.414944,U,65.56
115.432833,L,52.58
115.454748,R,99.79
115.482358,L,52.57
115.464671,U,65.41
115.531890,L,52.55
115.503747,R,99.67
115.514461,U,68.07
115.552816,R,102.19
115.581423,L,52.55
115.564109,U,65.60
115.630953,L,52.57
115.601741,R,99.86
115.613824,U,65.53
115.650737,R,99.71
115.663540,U,65.49
115.680490,L,52.48
115.697984,R,39.43
115.730024,L,52.57
115.748798,R,102.28
115.713258,U,65.47
115.762985,U,65.39
115.779558,L,52.51
115.796267,R,49.40
115.829017,L,49.99
115.812707,U,65.44
115.845476,R,56.94
115.862426,U,65.54
115.878551,L,49.94
115.894685,R,64.56
115.928078,L,50.03
115.912152,U,65.46
115.977612,L,50.04
115.944043,R,77.19
115.961875,U,65.44
115.993767,R,102.19
116.011528,U,62.97
116.027145,L,49.99
116.042758,R,102.28
116.076675,L,50.03
116.091751,R,102.28
116.110971,U,63.00
116.110971,U,63.02
116.126214,L,50.10
116.175744,L,50.03
116.140817,R,104.91
116.160686,U,62.99
116.189810,R,104.70
116.210404,U,62.99
116.225281,L,49.96
116.238806,R,104.70
116.274812,L,50.03
116.260130,U,62.88
116.287798,R,104.82
116.309850,U,62.97
116.324350,L,50.01
116.336790,R,104.89
116.373877,L,50.03
116.385787,R,104.84
116.359576,U,62.88
116.423408,L,50.04
116.409301,U,62.87
116.434782,R,104.70
116.472942,L,50.04
116.481498,R,26.02
116.459097,U,65.56
116.522475,L,50.03
116.533022,R,107.33
116.508816,U,65.46
116.558538,U,65.47
116.572010,L,49.92
116.579591,R,23.45
116.621541,L,50.03
116.631240,R,107.31
116.608264,U,65.46
116.657984,U,65.49
116.671076,L,50.01
116.680230,R,107.33
116.720530,L,47.49
116.707708,U,65.47
116.729297,R,109.88
116.757431,U,65.46
116.770066,L,47.55
116.777414,R,79.64
116.819593,L,47.50
116.827429,R,114.84
116.807155,U,65.44
116.869128,L,47.49
116.856881,U,65.44
116.876862,R,130.03
116.918684,L,47.49
116.925925,R,132.45
116.906605,U,65.58
116.968214,L,47.49
116.974917,R,132.45
116.956325,U,65.41
117.006074,U,65.46
117.017819,L,49.94
117.023915,R,132.45
117.067345,L,50.04
117.072941,R,132.45
117.055798,U,65.39
117.116945,L,52.58
117.105449,U,63.02
117.121967,R,132.56
117.155157,U,62.97
117.166477,L,52.46
117.170957,R,132.45
117.204880,U,62.85
117.216077,L,55.04
117.219952,R,132.45
117.265676,L,57.72
117.268875,R,129.93
117.254606,U,62.83
117.304327,U,62.87
117.315352,L,62.85
117.317868,R,129.95
117.364953,L,65.28
117.366793,R,127.42
117.354047,U,62.85
117.414555,L,67.81
117.415717,R,124.90
117.403767,U,62.87
117.453489,U,62.87
117.464230,L,72.77
117.464637,R,122.38
117.513898,L,77.99
117.513557,R,119.87
117.503210,U,62.97
117.563496,L,80.53
117.562552,R,119.87
117.552934,U,62.99
117.602654,U,62.88
117.613318,L,90.69
117.611475,R,117.30
117.652376,U,62.87
117.662844,L,90.65
117.660465,R,117.38
117.709386,R,114.84
117.702093,U,62.88
117.712520,L,95.89
117.762121,L,98.32
117.758381,R,114.84
117.751811,U,63.09
117.812971,L,144.05
117.807305,R,112.34
117.801531,U,62.85
117.851254,U,62.87
117.862575,L,146.59
117.856230,R,109.92
117.912105,L,146.62
117.905220,R,109.82
117.900972,U,62.87
117.961635,L,146.60
117.954217,R,109.82
117.950692,U,62.87
118.001397,R,46.97
118.000410,U,62.90
118.011240,L,149.08
118.060843,L,151.72
