time,type,distance,
148.381189,U,75.72,FALSE
148.423639,L,146.55,FALSE
148.430725,R,99.72,FALSE
148.430758,U,70.62,FALSE
148.473247,L,149.06,FALSE
148.479867,R,104.82,FALSE
148.480112,U,57.85,FALSE
148.522849,L,151.6,FALSE
148.528862,R,104.8,FALSE
148.529392,U,42.58,TRUE
148.572452,L,154.12,FALSE
148.577858,R,104.8,FALSE
148.579999,U,73.18,FALSE
148.622052,L,156.68,FALSE
148.626855,R,104.75,FALSE
148.62972,U,73.18,FALSE
148.67151,L,154.14,FALSE
148.675846,R,104.8,FALSE
148.679372,U,70.71,FALSE
148.721035,L,154.22,FALSE
148.724846,R,104.7,FALSE
148.72909,U,70.62,FALSE
148.770569,L,154.14,FALSE
148.773843,R,104.7,FALSE
148.778838,U,70.62,FALSE
148.819951,L,149.08,FALSE
148.822832,R,104.8,FALSE
148.828632,U,73.2,FALSE
148.869485,L,149.16,FALSE
148.871832,R,104.79,FALSE
148.878354,U,73.18,FALSE
148.918938,L,146.48,FALSE
148.920854,R,104.8,FALSE
148.928074,U,73.2,FALSE
148.968395,L,143.98,FALSE
148.969854,R,104.8,FALSE
148.977794,U,73.18,FALSE
149.017855,L,141.44,FALSE
149.018921,R,107.31,FALSE
149.027515,U,73.18,FALSE
149.06731,L,138.88,FALSE
149.06792,R,107.31,FALSE
149.077236,U,73.18,FALSE
149.116766,L,136.43,FALSE
149.116916,R,107.34,FALSE
149.126957,U,73.2,FALSE
149.166296,L,136.32,FALSE
149.16591,R,107.26,FALSE
149.176705,U,73.2,FALSE
149.215749,L,133.9,FALSE
149.214906,R,107.26,FALSE
149.226425,U,73.3,FALSE
149.264004,R,109.9,FALSE
149.265354,L,136.48,FALSE
149.276216,U,75.64,FALSE
149.314884,L,136.36,FALSE
149.312999,R,109.85,FALSE
149.325933,U,75.79,FALSE
149.364411,L,136.44,FALSE
149.362,R,109.75,FALSE
149.375649,U,75.74,FALSE
149.410997,R,109.75,FALSE
149.413941,L,136.55,FALSE
149.42537,U,75.7,FALSE
149.463469,L,136.39,FALSE
149.508984,R,109.8,FALSE
149.475098,U,75.79,FALSE
149.513004,L,136.31,FALSE
149.508984,R,109.8,FALSE
149.524817,U,75.86,FALSE
149.56253,L,136.43,FALSE
149.557986,R,109.76,FALSE
149.606973,R,109.83,FALSE
149.57454,U,75.86,FALSE
149.612064,L,136.56,FALSE
149.624256,U,75.74,FALSE
149.655973,R,109.73,FALSE
149.661591,L,136.44,FALSE
149.673979,U,75.72,FALSE
149.711123,L,136.44,FALSE
149.704967,R,109.73,FALSE
149.753957,R,109.82,FALSE
149.723707,U,75.6,FALSE
149.760655,L,136.56,FALSE
149.773429,U,75.81,FALSE
149.810184,L,136.39,FALSE
149.802957,R,109.71,FALSE
149.823075,U,73.2,FALSE
149.859714,L,136.44,FALSE
149.851955,R,109.76,FALSE
149.872798,U,73.04,FALSE
149.908951,L,126.28,FALSE
149.900949,R,109.73,FALSE
149.922514,U,73.18,FALSE
149.958187,L,116.12,FALSE
149.949946,R,109.71,FALSE
149.972239,U,73.34,FALSE
149.999018,R,112.36,FALSE
150.007501,L,108.48,FALSE
150.02195,U,73.18,FALSE
150.056732,L,98.32,FALSE
150.097014,R,112.46,FALSE
150.071671,U,73.18,FALSE
150.105971,L,88.15,FALSE
150.097014,R,112.46,FALSE
150.121391,U,73.09,FALSE
150.155284,L,80.49,FALSE
150.146007,R,112.25,FALSE
150.195003,R,112.36,FALSE
150.171113,U,73.04,FALSE
150.204525,L,70.24,FALSE
150.22083,U,73.13,FALSE
150.253835,L,62.74,FALSE
150.244001,R,112.27,FALSE
150.303143,L,55.11,FALSE
150.292995,R,112.34,FALSE
150.27058,U,73.3,FALSE
150.320227,U,70.54,FALSE
150.35238,L,44.95,TRUE
150.341994,R,112.34,FALSE
150.369944,U,70.62,FALSE
150.40441,L,131.36,FALSE
150.39106,R,114.76,FALSE
150.419672,U,70.54,FALSE
150.440051,R,114.88,FALSE
150.453946,L,131.47,FALSE
150.489043,R,114.86,FALSE
150.469388,U,70.59,FALSE
150.503477,L,131.24,FALSE
150.519109,U,70.57,FALSE
150.538043,R,114.76,FALSE
150.553003,L,131.29,FALSE
150.587036,R,114.83,FALSE
150.568858,U,70.55,FALSE
150.652064,L,131.47,FALSE
150.636028,R,114.86,FALSE
150.618602,U,70.61,FALSE
150.652064,L,131.48,FALSE
150.668323,U,70.55,FALSE
150.701621,L,131.36,FALSE
150.685017,R,114.79,FALSE
150.751156,L,131.36,FALSE
150.734033,R,114.81,FALSE
150.718043,U,70.69,FALSE
150.767767,U,70.54,FALSE
150.783026,R,114.77,FALSE
150.800719,L,131.26,FALSE
150.817487,U,70.64,FALSE
150.850247,L,131.36,FALSE
150.832016,R,114.74,FALSE
150.867215,U,70.55,FALSE
150.881007,R,114.88,FALSE
150.899781,L,131.23,FALSE
150.917036,U,73.2,FALSE
150.949315,L,131.24,FALSE
150.979017,R,114.91,FALSE
150.966756,U,73.18,FALSE
150.979017,R,114.93,FALSE
150.998848,L,131.36,FALSE
151.028011,R,114.84,FALSE
151.01648,U,73.04,FALSE
151.048381,L,131.43,FALSE
151.077003,R,114.84,FALSE
151.066194,U,73.18,FALSE
151.09791,L,131.24,FALSE
151.11599,U,75.65,FALSE
151.14744,L,131.36,FALSE
151.125997,R,114.72,FALSE
151.16571,U,75.77,FALSE
151.196973,L,131.36,FALSE
151.17499,R,114.79,FALSE
151.223984,R,114.84,FALSE
151.21543,U,75.62,FALSE
151.246511,L,131.4,FALSE
151.272979,R,114.91,FALSE
151.265145,U,75.72,FALSE
151.296037,L,131.36,FALSE
151.321969,R,114.86,FALSE
151.314868,U,75.74,FALSE
151.345572,L,131.31,FALSE
151.3951,L,131.36,FALSE
151.370963,R,114.84,FALSE
151.36459,U,75.79,FALSE
151.419957,R,114.84,FALSE
151.414311,U,75.67,FALSE
151.444638,L,131.36,FALSE
151.464128,U,78.21,FALSE
151.494168,L,131.33,FALSE
151.468589,R,102.37,FALSE
151.517941,R,114.86,FALSE
151.513846,U,78.23,FALSE
151.543701,L,131.42,FALSE
151.566138,R,87.14,FALSE
151.563567,U,78.23,FALSE
151.593158,L,128.7,FALSE
151.614332,R,59.55,FALSE
151.613288,U,78.28,FALSE
151.642689,L,128.72,FALSE
151.663693,R,72.04,FALSE
151.66301,U,78.19,FALSE
151.692222,L,128.88,FALSE
151.713049,R,84.69,FALSE
151.712727,U,78.28,FALSE
151.741783,L,128.74,FALSE
151.762407,R,97.27,FALSE
151.762447,U,78.28,FALSE
151.791316,L,128.77,FALSE
151.840772,L,126.28,FALSE
151.811766,R,109.73,FALSE
151.811796,U,65.51,FALSE
151.86105,R,119.77,FALSE
151.861149,U,52.76,FALSE
151.890309,L,126.18,FALSE
151.910575,U,42.54,TRUE
151.910115,R,122.38,FALSE
151.939764,L,123.67,FALSE
151.959255,R,127.32,FALSE
151.961337,U,78.16,FALSE
151.989298,L,123.81,FALSE
152.009192,R,160.1,FALSE
152.011059,U,78.19,FALSE
152.03883,L,123.64,FALSE
152.08828,L,121.19,FALSE
152.058546,R,172.66,FALSE
152.060784,U,78.38,FALSE
152.107904,R,185.14,FALSE
152.110503,U,78.37,FALSE
152.13781,L,121.12,FALSE
152.157332,R,200.31,FALSE
152.160298,U,80.78,FALSE
152.187336,L,121.08,FALSE
152.206685,R,212.86,FALSE
152.210022,U,80.73,FALSE
152.237379,L,139.05,FALSE
152.255751,R,215.4,FALSE
152.259742,U,80.82,FALSE
152.286904,L,138.86,FALSE
152.304744,R,215.45,FALSE
152.309467,U,80.89,FALSE
152.336359,L,136.51,FALSE
152.353731,R,215.4,FALSE
152.359187,U,80.77,FALSE
152.385811,L,133.92,FALSE
152.402728,R,215.4,FALSE
152.408908,U,80.82,FALSE
152.435263,L,131.28,FALSE
152.484784,L,131.35,FALSE
152.500706,R,215.33,FALSE
152.458632,U,80.92,FALSE
152.500781,R,217.92,FALSE
152.508424,U,83.29,FALSE
152.534169,L,126.37,FALSE
152.549843,R,220.43,FALSE
152.558139,U,83.38,FALSE
152.583626,L,123.62,FALSE
152.598907,R,222.95,FALSE
152.607863,U,83.39,FALSE
152.632491,L,100.71,FALSE
152.646154,R,162.61,FALSE
152.65759,U,83.32,FALSE
152.681947,L,98.32,FALSE
152.69522,R,165.13,FALSE
152.707313,U,83.34,FALSE
152.731324,L,93.12,FALSE
152.744284,R,167.65,FALSE
152.75704,U,83.53,FALSE
152.780778,L,90.65,FALSE
152.79335,R,170.19,FALSE
152.806834,U,85.95,FALSE
152.830233,L,88.13,FALSE
152.842483,R,175.19,FALSE
152.856556,U,85.93,FALSE
152.884394,L,248.14,FALSE
152.929065,L,80.54,FALSE
152.891624,R,180.2,FALSE
152.906275,U,85.93,FALSE
152.938507,R,107.21,FALSE
152.955995,U,85.95,FALSE
152.97852,L,77.88,FALSE
152.987498,R,107.4,FALSE
153.027898,L,72.9,FALSE
153.03649,R,107.31,FALSE
153.005719,U,85.88,FALSE
153.055439,U,85.86,FALSE
153.077352,L,70.4,FALSE
153.085554,R,109.78,FALSE
153.105158,U,85.83,FALSE
153.126803,L,67.72,FALSE
153.134616,R,112.32,FALSE
153.176184,L,62.8,FALSE
153.154874,U,85.83,FALSE
153.183686,R,114.95,FALSE
153.204593,U,85.83,FALSE
153.225639,L,60.07,FALSE
153.232747,R,117.37,FALSE
153.275091,L,57.65,FALSE
153.281814,R,119.85,FALSE
153.304037,U,86.07,FALSE
153.304037,U,86.07,FALSE
153.324544,L,55.02,FALSE
153.330807,R,119.96,FALSE
153.353753,U,85.93,FALSE
153.374,L,52.48,FALSE
153.379794,R,119.87,FALSE
153.403398,U,83.39,FALSE
153.423528,L,52.55,FALSE
153.428787,R,119.89,FALSE
153.472976,L,50.03,FALSE
153.453117,U,83.29,FALSE
153.477783,R,119.98,FALSE
153.502833,U,83.39,FALSE
153.522431,L,47.4,TRUE
153.526848,R,122.46,FALSE
153.571956,L,47.49,TRUE
153.575836,R,122.4,FALSE
153.552554,U,83.31,FALSE
153.621484,L,47.49,TRUE
153.624831,R,122.38,FALSE
153.602202,U,80.72,FALSE
153.651925,U,80.75,FALSE
153.671016,L,47.38,TRUE
153.673824,R,122.4,FALSE
153.720542,L,47.52,TRUE
153.722819,R,122.4,FALSE
153.701647,U,80.94,FALSE
153.751294,U,78.23,FALSE
153.770071,L,47.59,TRUE
153.771741,R,119.85,FALSE
153.801013,U,78.28,FALSE
153.819594,L,47.49,TRUE
153.820668,R,117.14,FALSE
153.850734,U,78.16,FALSE
153.869122,L,47.49,TRUE
153.869584,R,114.79,FALSE
153.900457,U,78.16,FALSE
153.918724,L,50.01,FALSE
153.918507,R,112.27,FALSE
153.950177,U,78.28,FALSE
153.968248,L,50.03,FALSE
153.967354,R,107.17,FALSE
154.017853,L,52.57,FALSE
154.016344,R,107.31,FALSE
153.999903,U,78.19,FALSE
154.067453,L,55.12,FALSE
154.06519,R,102.26,FALSE
154.049625,U,78.18,FALSE
154.117057,L,57.65,FALSE
154.114112,R,99.78,FALSE
154.099345,U,78.3,FALSE
154.166587,L,57.65,FALSE
154.162956,R,94.75,FALSE
154.148986,U,75.65,FALSE
154.198708,U,75.72,FALSE
154.216219,L,60.19,FALSE
154.211882,R,92.12,FALSE
154.265823,L,62.73,FALSE
154.260801,R,89.72,FALSE
154.248431,U,75.62,FALSE
154.309719,R,87.2,FALSE
154.298157,U,75.74,FALSE
154.315207,L,57.63,FALSE
154.347801,U,73.11,FALSE
154.364514,L,50.04,FALSE
154.358644,R,84.76,FALSE
154.397525,U,73.28,FALSE
154.414484,L,65.3,FALSE
154.407495,R,79.83,FALSE
154.464084,L,67.81,FALSE
154.456485,R,79.66,FALSE
154.447244,U,73.16,FALSE
154.505403,R,77.14,FALSE
154.496967,U,73.06,FALSE
154.51369,L,70.49,FALSE
154.563213,L,70.35,FALSE
154.554394,R,77.14,FALSE
154.546683,U,73.11,FALSE
154.612817,L,72.9,FALSE
154.652607,R,84.79,FALSE
154.64615,U,73.13,FALSE
154.662344,L,72.89,FALSE
154.652534,R,82.27,FALSE
154.71187,L,72.9,FALSE
154.701524,R,82.17,FALSE
154.695869,U,73.09,FALSE
154.750521,R,82.17,FALSE
154.745664,U,75.65,FALSE
154.761399,L,72.87,FALSE
154.810922,L,72.9,FALSE
154.799443,R,79.64,FALSE
154.795314,U,73.11,FALSE
154.860377,L,70.36,FALSE
154.848512,R,82.17,FALSE
154.84503,U,73.11,FALSE
154.894748,U,73.15,FALSE
154.896342,R,41.97,TRUE
154.909977,L,72.85,FALSE
154.959506,L,72.9,FALSE
154.945696,R,54.52,FALSE
154.944465,U,73.09,FALSE
154.995057,R,67.08,FALSE
154.994181,U,73.11,FALSE
155.009035,L,72.94,FALSE
155.05859,L,72.9,FALSE
155.044491,R,82.13,FALSE
155.0439,U,73.28,FALSE
155.093411,R,79.59,FALSE
155.09369,U,75.72,FALSE
155.10812,L,72.84,FALSE
155.142402,R,79.56,FALSE
155.143334,U,73.18,FALSE
155.157645,L,72.78,FALSE
155.191392,R,79.64,FALSE
155.193132,U,75.65,FALSE
155.207168,L,72.85,FALSE
155.256697,L,72.89,FALSE
155.240389,R,79.57,FALSE
155.242777,U,73.2,FALSE
155.289379,R,79.57,FALSE
155.292498,U,73.18,FALSE
155.306223,L,72.94,FALSE
155.355751,L,72.9,FALSE
155.338371,R,79.59,FALSE
155.342222,U,73.06,FALSE
155.405279,L,72.9,FALSE
155.387366,R,79.56,FALSE
155.391941,U,73.18,FALSE
155.436364,R,79.7,FALSE
155.441694,U,73.16,FALSE
155.454811,L,72.8,FALSE
155.504336,L,72.9,FALSE
155.485357,R,79.7,FALSE
155.491416,U,73.22,FALSE
155.534353,R,79.68,FALSE
155.541137,U,73.18,FALSE
155.603391,L,72.82,FALSE
155.583342,R,79.59,FALSE
155.590859,U,73.2,FALSE
155.603397,L,73.03,FALSE
155.632335,R,79.66,FALSE
155.640584,U,73.3,FALSE
155.652923,L,72.94,FALSE
155.702451,L,72.9,FALSE
155.681331,R,79.57,FALSE
155.690304,U,73.2,FALSE
155.730322,R,79.56,FALSE
155.740025,U,73.18,FALSE
155.751979,L,72.8,FALSE
155.80143,L,70.35,FALSE
155.779389,R,82.24,FALSE
155.78982,U,75.74,FALSE
155.850956,L,70.36,FALSE
155.828381,R,82.06,FALSE
155.839541,U,75.74,FALSE
155.877377,R,82.17,FALSE
155.889264,U,75.64,FALSE
155.900486,L,70.28,FALSE
155.926371,R,82.17,FALSE
155.950016,L,70.36,FALSE
155.938988,U,75.64,FALSE
155.97544,R,84.59,FALSE
155.988714,U,75.76,FALSE
155.999545,L,70.43,FALSE
156.024435,R,84.67,FALSE
156.048999,L,67.79,FALSE
156.07343,R,84.69,FALSE
156.038436,U,75.83,FALSE
156.088236,U,78.18,FALSE
156.098531,L,67.76,FALSE
156.122427,R,84.59,FALSE
156.137954,U,78.3,FALSE
156.148062,L,67.91,FALSE
156.171417,R,84.69,FALSE
156.18768,U,78.19,FALSE
156.197588,L,67.86,FALSE
156.220412,R,84.67,FALSE
156.247118,L,67.84,FALSE
156.237398,U,78.21,FALSE
156.29665,L,67.86,FALSE
156.269403,R,84.62,FALSE
156.287189,U,80.84,FALSE
156.3184,R,84.67,FALSE
156.346175,L,67.76,FALSE
156.367389,R,84.67,FALSE
156.336911,U,80.78,FALSE
156.395703,L,67.81,FALSE
156.416381,R,84.69,FALSE
156.38666,U,80.75,FALSE
156.445231,L,67.81,FALSE
156.436381,U,80.87,FALSE
156.465304,R,82.06,FALSE
156.494834,L,70.35,FALSE
156.514298,R,82.2,FALSE
156.535824,U,80.96,FALSE
156.544438,L,72.92,FALSE
156.535825,U,80.97,FALSE
156.563297,R,82.13,FALSE
156.593966,L,72.89,FALSE
156.585546,U,80.77,FALSE
156.612298,R,82.08,FALSE
156.635265,U,80.85,FALSE
156.643495,L,73.01,FALSE
156.661219,R,79.63,FALSE
156.693093,L,75.44,FALSE
156.684992,U,80.77,FALSE
156.742619,L,75.46,FALSE
156.710212,R,79.71,FALSE
156.734712,U,80.8,FALSE
156.759212,R,79.56,FALSE
156.792146,L,75.44,FALSE
156.808204,R,79.66,FALSE
156.784437,U,80.7,FALSE
156.841601,L,72.9,FALSE
156.834157,U,80.72,FALSE
156.857278,R,82.24,FALSE
156.883902,U,80.78,FALSE
156.891134,L,72.97,FALSE
156.90627,R,82.18,FALSE
156.940658,L,72.89,FALSE
156.95527,R,82.18,FALSE
156.933623,U,80.73,FALSE
156.990186,L,72.97,FALSE
156.983339,U,80.77,FALSE
157.004269,R,82.06,FALSE
157.039711,L,72.9,FALSE
157.053264,R,82.18,FALSE
157.033066,U,81.04,FALSE
157.082782,U,80.73,FALSE
157.089243,L,72.96,FALSE
157.102265,R,82.2,FALSE
157.132499,U,80.85,FALSE
157.188334,L,72.97,FALSE
157.15126,R,82.08,FALSE
157.18222,U,80.85,FALSE
157.188335,L,73.01,FALSE
157.200254,R,82.17,FALSE
157.237863,L,72.9,FALSE
157.249247,R,82.17,FALSE
157.231942,U,80.78,FALSE
157.287394,L,72.87,FALSE
157.281664,U,80.77,FALSE
157.298247,R,82.29,FALSE
157.336925,L,72.9,FALSE
157.347239,R,82.17,FALSE
157.331385,U,80.7,FALSE
157.386455,L,72.92,FALSE
157.396159,R,79.66,FALSE
157.381179,U,83.27,FALSE
157.430827,U,80.73,FALSE
157.435984,L,72.94,FALSE
157.445155,R,79.66,FALSE
157.485509,L,72.89,FALSE
157.494078,R,77.16,FALSE
157.480549,U,80.73,FALSE
157.535105,L,75.48,FALSE
157.542128,R,44.48,TRUE
157.53027,U,80.73,FALSE
157.584626,L,75.46,FALSE
157.579992,U,80.7,FALSE
157.591056,R,41.87,TRUE
157.634181,L,75.34,FALSE
157.629711,U,80.85,FALSE
157.640708,R,64.59,FALSE
157.683704,L,75.44,FALSE
157.689556,R,59.55,FALSE
157.679434,U,80.68,FALSE
157.729156,U,80.73,FALSE
157.733233,L,75.57,FALSE
157.739064,R,77.1,FALSE
157.78276,L,75.44,FALSE
157.788277,R,84.69,FALSE
157.778878,U,80.72,FALSE
157.83229,L,75.44,FALSE
157.837421,R,89.74,FALSE
157.828599,U,80.75,FALSE
157.878396,U,83.27,FALSE
157.881844,L,75.43,FALSE
157.886344,R,87.06,FALSE
157.931296,L,72.89,FALSE
157.935187,R,82.17,FALSE
157.928117,U,83.26,FALSE
157.980895,L,75.44,FALSE
157.97784,U,83.24,FALSE
157.984185,R,82.27,FALSE
158.029465,L,42.37,TRUE
158.033029,R,77.12,FALSE
158.027565,U,83.46,FALSE
158.078997,L,42.27,TRUE
158.081951,R,74.63,FALSE
158.077358,U,85.9,FALSE
158.129402,L,72.89,FALSE
158.12961,R,28.53,TRUE
158.127082,U,85.78,FALSE
158.177973,L,39.87,TRUE
158.176799,U,85.81,FALSE
158.180374,R,77.19,FALSE
158.227572,L,42.41,TRUE
158.229296,R,74.63,FALSE
158.226517,U,85.85,FALSE
158.277097,L,42.41,TRUE
158.277494,R,46.97,TRUE
158.27631,U,88.41,FALSE
158.326771,L,47.45,TRUE
158.326852,R,59.46,FALSE
158.326034,U,88.41,FALSE
158.376886,L,67.82,FALSE
158.376137,R,69.6,FALSE
158.37576,U,88.39,FALSE
158.426047,L,55.12,FALSE
158.425347,R,77.16,FALSE
158.425483,U,88.42,FALSE
158.47565,L,57.7,FALSE
158.474344,R,77,FALSE
158.474911,U,78.28,FALSE
158.525323,L,62.76,FALSE
158.523334,R,77.05,FALSE
158.524265,U,65.51,FALSE
158.57492,L,65.27,FALSE
158.57233,R,77.05,FALSE
158.573622,U,52.74,FALSE
158.621326,R,77.05,FALSE
158.622974,U,40.07,TRUE
158.624522,L,67.82,FALSE
158.674124,L,70.35,FALSE
158.670326,R,77.03,FALSE
158.674166,U,91.03,FALSE
158.723728,L,72.9,FALSE
158.719322,R,77.05,FALSE
158.723736,U,85.92,FALSE
158.768243,R,74.58,FALSE
158.773333,L,75.48,FALSE
158.773453,U,85.88,FALSE
158.822564,L,65.23,FALSE
158.817241,R,74.55,FALSE
158.823019,U,80.84,FALSE
158.871869,L,57.66,FALSE
158.866239,R,74.62,FALSE
158.872664,U,78.3,FALSE
158.921178,L,49.97,TRUE
158.915234,R,74.62,FALSE
158.922309,U,75.79,FALSE
158.964229,R,74.53,FALSE
158.97041,L,39.95,TRUE
158.971876,U,70.68,FALSE
159.020964,L,75.44,FALSE
159.013224,R,74.55,FALSE
159.02219,U,91.22,FALSE
159.070563,L,77.99,FALSE
159.062214,R,74.7,FALSE
159.071166,U,65.53,FALSE
159.120014,L,75.43,FALSE
159.111209,R,74.53,FALSE
159.120812,U,62.97,FALSE
159.169542,L,75.46,FALSE
159.160205,R,74.51,FALSE
159.170384,U,57.87,FALSE
159.219073,L,75.41,FALSE
159.20927,R,77.16,FALSE
159.219954,U,52.79,FALSE
159.268603,L,75.5,FALSE
159.258265,R,77.03,FALSE
159.269673,U,52.79,FALSE
159.307262,R,76.98,FALSE
159.318133,L,75.44,FALSE
159.319319,U,50.18,FALSE
159.367664,L,75.46,FALSE
159.356253,R,77.26,FALSE
159.368889,U,45.14,TRUE
159.405249,R,77.07,FALSE
159.417195,L,75.36,FALSE
159.419272,U,68.08,FALSE
159.45424,R,77.05,FALSE
159.466721,L,75.39,FALSE
159.468181,U,40,TRUE
159.503232,R,77.19,FALSE
159.516318,L,77.99,FALSE
159.5179,U,39.93,TRUE
159.565848,L,78,FALSE
159.552222,R,77.05,FALSE
159.568158,U,57.87,FALSE
159.615379,L,77.97,FALSE
159.601216,R,77.02,FALSE
159.617188,U,34.06,TRUE
159.650132,R,74.55,FALSE
159.664978,L,80.44,FALSE
159.666758,U,28.96,TRUE
159.714504,L,80.53,FALSE
159.699126,R,74.53,FALSE
159.71648,U,28.94,TRUE
159.748115,R,74.55,FALSE
159.763734,L,70.33,FALSE
159.797106,R,74.63,FALSE
159.766134,U,26.3,TRUE
159.813555,L,80.42,FALSE
159.815776,U,23.83,TRUE
159.846102,R,74.68,FALSE
159.863156,L,82.94,FALSE
159.867668,U,98.62,FALSE
159.911502,L,42.41,TRUE
159.895025,R,72.02,FALSE
159.944018,R,71.97,FALSE
159.917391,U,98.81,FALSE
159.96147,L,57.54,FALSE
159.967183,U,101.3,FALSE
160.011727,L,83.05,FALSE
159.993012,R,72.06,FALSE
160.016903,U,101.24,FALSE
160.042005,R,72.02,FALSE
160.06126,L,83.17,FALSE
160.066623,U,101.23,FALSE
160.110783,L,83.07,FALSE
160.091,R,72.14,FALSE
160.11637,U,101.24,FALSE
160.160308,L,83.07,FALSE
160.139991,R,72.01,FALSE
160.166173,U,103.92,FALSE
160.188986,R,72.02,FALSE
160.209838,L,83.01,FALSE
160.23798,R,72.09,FALSE
160.215895,U,103.82,FALSE
160.259369,L,82.98,FALSE
160.265617,U,103.8,FALSE
160.286902,R,69.5,FALSE
160.308897,L,82.98,FALSE
160.335896,R,69.6,FALSE
160.315343,U,103.78,FALSE
160.35843,L,82.98,FALSE
160.384889,R,69.6,FALSE
160.365061,U,103.8,FALSE
160.407957,L,83.01,FALSE
160.414712,U,101.23,FALSE
160.457483,L,83.08,FALSE
160.433958,R,72.02,FALSE
160.464434,U,101.26,FALSE
160.483023,R,74.53,FALSE
160.507016,L,83.15,FALSE
160.51418,U,101.24,FALSE
160.532087,R,77,FALSE
160.556471,L,80.47,FALSE
160.581148,R,79.68,FALSE
160.563831,U,98.69,FALSE
160.606004,L,80.4,FALSE
160.613552,U,98.69,FALSE
160.630291,R,84.59,FALSE
160.655534,L,80.54,FALSE
160.679282,R,84.67,FALSE
160.663197,U,96.13,FALSE
160.705064,L,80.42,FALSE
160.712919,U,96.13,FALSE
160.728274,R,84.79,FALSE
160.75459,L,80.49,FALSE
160.777188,R,82.17,FALSE
160.762567,U,93.68,FALSE
160.804048,L,77.88,FALSE
160.826108,R,79.63,FALSE
160.812282,U,93.61,FALSE
160.853578,L,77.95,FALSE
160.862006,U,93.59,FALSE
160.903102,L,77.99,FALSE
160.874951,R,74.58,FALSE
160.92394,R,74.63,FALSE
160.911658,U,90.95,FALSE
160.952629,L,77.9,FALSE
160.972886,R,72.14,FALSE
160.961378,U,91.12,FALSE
161.002157,L,77.93,FALSE
161.011025,U,88.47,FALSE
161.05169,L,77.86,FALSE
161.021874,R,72.14,FALSE
161.070866,R,72.08,FALSE
161.060677,U,86.05,FALSE
161.101152,L,75.51,FALSE
161.119931,R,74.53,FALSE
161.110393,U,85.92,FALSE
161.150675,L,75.39,FALSE
161.168923,R,74.62,FALSE
161.160037,U,83.39,FALSE
161.200203,L,75.39,FALSE
161.217991,R,77.14,FALSE
161.20976,U,83.48,FALSE
161.249734,L,75.46,FALSE
161.266982,R,77.17,FALSE
161.259405,U,80.84,FALSE
161.299184,L,72.87,FALSE
161.309053,U,78.24,FALSE
161.348705,L,72.87,FALSE
161.315028,R,44.48,TRUE
161.364312,R,54.52,FALSE
161.358779,U,78.18,FALSE
161.398238,L,72.8,FALSE
161.413594,R,64.58,FALSE
161.408499,U,78.38,FALSE
161.447693,L,70.26,FALSE
161.458218,U,78.28,FALSE
161.462806,R,72.14,FALSE
161.49722,L,70.28,FALSE
161.512014,R,79.64,FALSE
161.507942,U,78.33,FALSE
161.546751,L,70.23,FALSE
161.561083,R,82.1,FALSE
161.557665,U,78.28,FALSE
161.596276,L,70.42,FALSE
161.608979,R,44.46,TRUE
161.607385,U,78.3,FALSE
161.645806,L,70.26,FALSE
161.658412,R,59.55,FALSE
161.657111,U,78.19,FALSE
161.695258,L,67.72,FALSE
161.744782,L,67.81,FALSE
161.707768,R,72.11,FALSE
161.706831,U,78.19,FALSE
161.757054,R,82.18,FALSE
161.756551,U,78.19,FALSE
161.794313,L,67.72,FALSE
161.805244,R,54.52,FALSE
161.80627,U,78.26,FALSE
161.84384,L,67.72,FALSE
161.854458,R,62.05,FALSE
161.855769,U,70.62,FALSE
161.893444,L,70.26,FALSE
161.904037,R,82.17,FALSE
161.905122,U,57.85,FALSE
161.942971,L,70.28,FALSE
161.952666,R,69.6,FALSE
161.954548,U,47.68,TRUE
161.992503,L,70.35,FALSE
162.002028,R,82.12,FALSE
162.005231,U,80.84,FALSE
162.042031,L,70.26,FALSE
162.05095,R,79.66,FALSE
162.054952,U,80.84,FALSE
162.091562,L,70.3,FALSE
162.099949,R,79.73,FALSE
162.104669,U,80.92,FALSE
162.14109,L,70.31,FALSE
162.148972,R,79.73,FALSE
162.154389,U,80.84,FALSE
162.190617,L,70.4,FALSE
162.197891,R,77.16,FALSE
162.20411,U,80.91,FALSE
162.240148,L,70.26,FALSE
162.246085,R,49.49,TRUE
162.253832,U,80.84,FALSE
162.289679,L,70.26,FALSE
162.295372,R,59.65,FALSE
162.303552,U,80.84,FALSE
162.33921,L,70.19,FALSE
162.345094,R,84.72,FALSE
162.353344,U,83.39,FALSE
162.38874,L,70.23,FALSE
162.394089,R,84.72,FALSE
162.403063,U,83.39,FALSE
162.438274,L,70.4,FALSE
162.443155,R,87.2,FALSE
162.487724,L,67.82,FALSE
162.45279,U,83.51,FALSE
162.492227,R,89.82,FALSE
162.502511,U,83.39,FALSE
162.537334,L,70.26,FALSE
162.54129,R,92.24,FALSE
162.552232,U,83.31,FALSE
162.586861,L,70.28,FALSE
162.590355,R,94.78,FALSE
162.601957,U,83.34,FALSE
162.636386,L,70.42,FALSE
162.639277,R,92.17,FALSE
162.651675,U,83.5,FALSE
162.685992,L,72.82,FALSE
162.688196,R,89.72,FALSE
162.701393,U,83.39,FALSE
162.735521,L,72.8,FALSE
162.737188,R,89.68,FALSE
162.751118,U,83.29,FALSE
162.785047,L,72.85,FALSE
162.786181,R,89.74,FALSE
162.800788,U,80.84,FALSE
