time,deltaX,deltaY
43.749576,-6,0
43.765391,0,-1
43.775420,19,-1
43.785905,17,-3
43.796404,-3,-1
43.812740,3,0
43.822818,0,0
43.833319,-15,3
43.843829,-9,2
43.858951,0,1
43.868954,-1,0
43.879457,0,0
43.889930,1,0
43.905650,0,0
43.915650,2,1
43.925650,-2,0
43.936144,-2,0
43.952535,3,0
43.962568,-1,1
43.973055,1,0
