time,accel x,accel y,accel z,gyro x,gyro y,gyro z
41.541587,0.017075196,-0.030900024,0.969608307,-2.443946838,-9.076774597,-17.756141663
41.542212,0.017929688,-0.030533813,0.968631744,-3.718055725,-8.535087585,-17.641700745
41.542839,0.015976563,-0.028946899,0.969608307,-4.770912170,-8.542716980,-17.679847717
41.543464,0.017075196,-0.026505493,0.970706940,-5.968727112,-8.489311218,-17.367042542
41.544090,0.013779297,-0.026627563,0.969364166,-7.242835999,-8.321464539,-17.206825256
41.544716,0.008896485,-0.024186157,0.968753815,-8.684791565,-8.023918152,-17.061866760
41.546460,0.003281250,-0.026993774,0.966678619,-12.781776428,-8.115470886,-16.192115784
41.547086,0.013168946,-0.036759399,0.964725494,-13.910926819,-8.107841492,-16.039527893
41.547713,0.015976563,-0.039811157,0.959476471,-15.276588440,-8.084953308,-15.711463928
41.548338,0.004257813,-0.041520141,0.958744049,-16.314186096,-7.894218445,-15.490211487
41.548964,-0.012709960,-0.044327758,0.962406158,-17.283119202,-7.833183289,-15.162147522
41.549590,-0.013320312,-0.051407836,0.967288971,-18.343605042,-7.909477234,-15.101112366
41.550215,-0.007216797,-0.055314086,0.963382721,-19.594825745,-8.016288757,-15.001930237
41.550841,0.000717774,-0.059220336,0.962162018,-20.792640686,-8.069694519,-14.834083557
41.551467,-0.005385742,-0.068375610,0.962772369,-21.578468323,-8.145988464,-14.612831116
41.552092,-0.011611328,-0.074234985,0.964969635,-22.127784729,-7.672966003,-14.086402893
41.552719,-0.015761718,-0.074845336,0.969486237,-22.951759338,-7.848442078,-13.636268616
41.553346,-0.016127929,-0.074967407,0.966556549,-23.653663635,-7.878959656,-13.346351624
41.553972,-0.021132812,-0.084122680,0.973148346,-24.828590393,-8.001029968,-13.559974670
41.554597,-0.018447265,-0.094498657,0.974491119,-25.255836487,-8.130729675,-12.964881897
41.555223,-0.012221679,-0.102189086,0.972782135,-25.828041077,-7.650077820,-12.697853088
41.556949,-0.015273437,-0.111344360,0.972049713,-26.323951721,-7.886589050,-12.064613342
41.557574,-0.018325195,-0.117569946,0.976688385,-26.392616272,-7.421195984,-11.881507874
41.558199,-0.024794921,-0.120743774,0.977420807,-26.674903870,-7.596672058,-11.782325745
41.558824,-0.022719726,-0.119401000,0.972537994,-26.560462952,-7.642448425,-11.599220276
41.559451,-0.023330078,-0.126969367,0.973758698,-26.423133850,-7.924736023,-11.515296936
41.560076,-0.028579101,-0.138443977,0.973148346,-26.186622620,-7.718742371,-11.278785706
41.560702,-0.027358398,-0.137955695,0.972537994,-26.087440491,-8.062065125,-10.950721741
41.561328,-0.028212890,-0.140763313,0.972171783,-25.454200745,-7.901847839,-10.897315979
41.561953,-0.031752929,-0.141739875,0.970218658,-24.958290100,-7.901847839,-10.592140198
41.562578,-0.031630859,-0.148697883,0.969120026,-24.454750061,-7.894218445,-10.676063538
41.563204,-0.031752929,-0.151871711,0.966312408,-23.981727600,-7.741630554,-10.378517151
41.563907,-0.032729492,-0.151627570,0.971561432,-23.569740295,-7.985771179,-10.332740784
41.564533,-0.030288085,-0.154801399,0.968875885,-22.913612366,-8.222282410,-10.149635315
41.565158,-0.035537109,-0.156266242,0.969974518,-22.448219299,-8.268058777,-9.638465881
41.566950,-0.033217773,-0.156754524,0.974246979,-20.319618225,-8.619010925,-9.226478577
41.567575,-0.031142578,-0.156144172,0.976078033,-19.869483948,-8.596122742,-9.081520081
41.568201,-0.031142578,-0.155167609,0.976078033,-19.121803284,-8.756340027,-8.730567932
41.582076,-0.009047851,-0.118302368,0.984867096,-6.174720764,-10.945976257,-5.617774963
41.582785,-0.009902343,-0.111710571,0.990970612,-5.755104065,-11.312187195,-5.724586487
41.583411,-0.006850586,-0.108170532,0.992069244,-5.335487366,-11.174858093,-5.564369202
41.584036,-0.004165039,-0.107193969,0.994510651,-4.984535217,-11.083305359,-5.350746155
41.584661,-0.003188476,-0.102189086,0.999515533,-4.671730042,-11.281669617,-5.083717346
41.585287,-0.004531250,-0.101822875,1.001102448,-4.229225159,-11.121452332,-4.816688538
41.585914,-0.004775390,-0.099747680,1.001712799,-3.962196350,-11.197746277,-5.007423401
41.586540,-0.001235351,-0.098038696,1.004398346,-3.588356018,-11.129081726,-4.931129456
41.587165,0.001694336,-0.093644165,1.006717682,-3.229774475,-11.113822937,-4.839576721
41.587791,0.002548828,-0.092545532,1.011600494,-3.191627502,-11.060417175,-4.725135803
41.588417,0.004013672,-0.091080688,1.015262604,-2.802528381,-10.846794128,-4.496253967
41.589043,0.006088867,-0.085953735,1.012577057,-2.558387756,-10.953605652,-4.320777893
41.589669,0.006088867,-0.082169555,1.014408112,-2.405799866,-10.823905945,-4.587806702
41.590295,0.007919922,-0.079239868,1.016361237,-1.948036194,-10.541618347,-4.351295471
41.592060,0.013779297,-0.069596313,1.021732330,-1.429237366,-10.183036804,-3.847755432
41.592687,0.014633790,-0.068253540,1.024173737,-1.383460999,-10.038078308,-3.840126038
41.593314,0.016464844,-0.062150024,1.024662018,-0.979103088,-9.916007996,-3.870643616
41.593940,0.018173829,-0.061783813,1.026493073,-0.918067932,-9.862602234,-3.451026917
41.594566,0.018051758,-0.059220336,1.027713776,-0.948585510,-9.267509460,-3.199256897
41.595191,0.019638672,-0.055192016,1.029056549,-0.689186096,-9.153068542,-3.359474182
41.595816,0.024399415,-0.052140258,1.034061432,-0.818885803,-8.992851257,-3.267921448
41.596441,0.025864258,-0.046158813,1.032840729,-0.757850647,-8.695304871,-3.138221741
41.597067,0.023056641,-0.043961547,1.031497955,-0.979103088,-8.504570007,-3.016151428
41.597693,0.028183594,-0.039322875,1.032718658,-0.834144592,-8.405387878,-3.023780823
41.598318,0.030136719,-0.038956665,1.032108307,-0.872291565,-8.168876648,-2.794898987
41.598943,0.028793946,-0.036881469,1.032718658,-0.933326721,-7.741630554,-2.703346252
41.599569,0.030869141,-0.031266235,1.032230377,-1.131690979,-7.863700867,-2.581275940
41.600194,0.030625001,-0.027115844,1.032596588,-1.299537659,-7.451713562,-2.443946838
41.600821,0.033188477,-0.023453735,1.031375885,-1.368202209,-7.230461121,-2.619422913
41.602560,0.041245118,-0.015275025,1.030643463,-2.001441956,-6.688774109,-2.344764709
41.603185,0.041855469,-0.010148072,1.031131744,-2.169288635,-6.742179871,-1.940406799
41.603811,0.044296876,-0.007096314,1.033329010,-2.504981995,-6.543815613,-2.085365295
41.604437,0.045029297,-0.004654908,1.032230377,-2.772010803,-6.177604675,-1.940406799
41.605063,0.053208008,-0.000016236,1.029544830,-3.214515686,-6.253898621,-1.955665588
41.605689,0.049423829,0.005843139,1.030399323,-3.527320862,-5.918205261,-1.948036194
41.606315,0.053574219,0.008406616,1.031131744,-3.817237854,-5.925834656,-1.810707092
41.606942,0.053330079,0.009261108,1.028446198,-4.191078186,-5.933464050,-1.688636780
41.607567,0.056748047,0.011458374,1.027835846,-4.572547913,-5.613029480,-1.566566467
41.608192,0.058945313,0.014388061,1.027713776,-4.984535217,-5.399406433,-1.864112854
41.608819,0.061020508,0.017317750,1.026493073,-5.571998596,-5.384147644,-1.581825256
41.609446,0.066879883,0.022810914,1.028446198,-5.877174377,-5.048454285,-1.505531311
41.610071,0.066391602,0.023421265,1.032718658,-6.403602600,-4.911125183,-1.696266174
41.610696,0.067490235,0.027693726,1.030887604,-6.716407776,-4.850090027,-1.406349182
41.611321,0.068710938,0.030135132,1.032596588,-6.991065979,-4.697502136,-1.513160706
41.613066,0.077500001,0.035994507,1.030521393,-8.684791565,-4.300773621,-1.269020081
41.613692,0.080917969,0.036482789,1.033573151,-8.867897034,-4.102409363,-1.490272522
41.614317,0.082993165,0.035994507,1.032596588,-9.379066467,-4.110038757,-1.238502502
41.614943,0.086044922,0.038313843,1.032596588,-9.806312561,-3.995597839,-1.589454651
41.628888,0.115952149,0.044539429,1.031253815,-15.169776917,-0.318229675,-2.306617737
41.629633,0.118027344,0.045882203,1.030643463,-14.856971741,-0.386894226,-2.352394104
41.630259,0.116806641,0.044051148,1.030643463,-14.841712952,-0.417411804,-2.421058655
41.630884,0.117539063,0.041731812,1.028812408,-14.918006897,-0.104606628,-2.291358948
41.631511,0.114487305,0.046248414,1.025882721,-14.734901428,-0.318229675,-2.306617737
41.632137,0.114243165,0.046858765,1.023441315,-14.994300842,-0.211418152,-2.535499573
41.632762,0.114487305,0.046004273,1.021121979,-14.681495667,-0.066459656,-2.504981995
41.633389,0.110214844,0.044417359,1.019046783,-14.734901428,-0.310600281,-2.962745667
41.634014,0.113754883,0.042464234,1.018192291,-14.361061096,-0.295341492,-2.840675354
41.634641,0.113510743,0.046492554,1.017215729,-14.246620178,-0.364006042,-2.962745667
41.635268,0.112534180,0.047224976,1.018924713,-14.231361389,-0.348747253,-3.039039612
41.635893,0.107651368,0.040877320,1.018314362,-13.720191956,-0.440299988,-3.016151428
41.636520,0.108383790,0.037581421,1.016605377,-13.697303772,-0.783622742,-3.161109924
41.637146,0.107529297,0.041365601,1.017826080,-13.437904358,-1.050651550,-3.267921448
41.638885,0.112778321,0.036360718,1.018436432,-12.453712463,-1.332939148,-3.756202698
41.639511,0.114121094,0.034285523,1.017581940,-12.377418518,-1.661003113,-3.702796936
41.640138,0.115341797,0.030379273,1.018924713,-12.087501526,-1.584709167,-3.916419983
41.640764,0.116074219,0.032820679,1.019657135,-11.652626038,-1.630485535,-4.137672424
41.641389,0.117661133,0.032698609,1.025150299,-11.477149963,-1.882255554,-4.397071838
41.642014,0.118881837,0.030867554,1.021854401,-10.866798401,-1.828849792,-4.381813049
41.642640,0.118515626,0.027693726,1.024051666,-10.508216858,-2.248466492,-4.351295471
41.643267,0.117050782,0.027327515,1.025760651,-10.096229553,-2.202690125,-4.488624573
41.643893,0.114731446,0.023909546,1.031253815,-9.791053772,-2.294242859,-4.580177307
41.644520,0.115341797,0.025618531,1.026737213,-9.203590393,-2.469718933,-4.938758850
41.645146,0.115952149,0.025374390,1.028446198,-8.700050354,-2.759635925,-5.037940979
41.645773,0.118881837,0.019637085,1.031986237,-8.417762756,-2.797782898,-5.015052795
41.646400,0.120712891,0.018538453,1.031253815,-7.631935120,-2.851188660,-5.266822815
41.647027,0.115830079,0.017317750,1.033451080,-7.044471741,-3.163993835,-5.617774963
41.647652,0.113876954,0.017317750,1.034915924,-6.647743225,-3.003776550,-5.480445862
41.649379,0.114975587,0.014265991,1.036380768,-5.358375549,-3.148735046,-5.640663147
41.650012,0.116806641,0.012434936,1.037479401,-4.725135803,-3.408134460,-6.022132874
41.650637,0.118759766,0.011092163,1.038578033,-4.160560608,-3.522575378,-5.755104065
41.651264,0.119980469,0.007307983,1.039432526,-3.290809631,-3.644645691,-6.052650452
41.651890,0.114731446,0.008040405,1.046512604,-2.855934143,-3.598869324,-6.121315002
41.652517,0.116562501,0.009993530,1.047245026,-2.092994690,-3.644645691,-6.327308655
41.653143,0.117539063,0.006087280,1.048954010,-1.291908264,-3.591239929,-6.327308655
41.653768,0.117050782,0.007430053,1.050540924,-0.742591858,-3.659904480,-6.464637756
41.654395,0.115341797,0.009749389,1.049808502,-0.101722717,-3.499687195,-6.762184143
41.655020,0.120224610,0.009139038,1.050907135,0.363670349,-3.423393250,-6.533302307
41.655645,0.114731446,0.009139038,1.052494049,1.248680115,-3.385246277,-6.830848694
41.656271,0.118271485,0.013167358,1.053592682,1.675926208,-3.553092957,-6.663002014
41.656898,0.116074219,0.013777710,1.053836823,2.492271423,-3.339469910,-6.960548401
41.657523,0.114731446,0.012557006,1.059696198,2.965293884,-3.423393250,-6.754554749
41.658149,0.115341797,0.015730835,1.057498932,3.453575134,-3.148735046,-6.884254456
41.659874,0.109482422,0.021956421,1.056156158,4.971824646,-2.896965027,-7.334388733
41.660501,0.107285157,0.021224000,1.058719635,5.170188904,-3.034294128,-7.082618713
41.661128,0.103989258,0.022200562,1.057621002,5.498252869,-3.003776550,-7.403053284
41.661753,0.103378907,0.022322632,1.055545807,5.727134705,-2.813041687,-7.181800842
41.675595,0.091782227,0.033431031,1.071048737,3.056846619,-0.707328796,-7.059730530
41.676312,0.092392579,0.033064820,1.072757721,3.079734802,-0.493705750,-6.762184143
41.676938,0.092392579,0.032088257,1.071048737,2.972923279,-0.150382996,-7.006324768
41.677564,0.090927735,0.028914429,1.068485260,2.766929626,-0.028312683,-6.746925354
41.678189,0.091416016,0.029768921,1.072147369,2.721153259,-0.119865417,-7.067359924
41.678815,0.088242188,0.026839234,1.069950104,2.820335388,0.055610657,-6.952919006
41.679442,0.086166993,0.029646851,1.072391510,2.278648376,0.215827942,-7.021583557
41.680068,0.087265626,0.026717164,1.071659088,2.881370544,0.559150696,-6.853736877
41.680694,0.084091797,0.024397828,1.073734283,2.621971130,0.200569153,-7.013954163
41.681319,0.081284180,0.026106812,1.076297760,2.583824158,0.459968567,-6.861366272
41.681946,0.084580079,0.025496460,1.072147369,2.850852966,0.726997375,-6.731666565
41.682571,0.079697266,0.021101929,1.074344635,2.446495056,0.566780090,-6.769813538
41.683198,0.081406251,0.022078492,1.075321198,2.950035095,0.734626770,-6.922401428
41.683823,0.077377930,0.026350953,1.072025299,2.812705994,0.902473450,-7.052101135
41.685567,0.076889649,0.024397828,1.069950104,3.262840271,1.108467102,-6.800331116
41.686194,0.077377930,0.025618531,1.069950104,3.369651794,0.994026184,-7.143653870
41.686819,0.076767579,0.024275757,1.070926666,3.674827576,1.070320129,-6.922401428
41.687445,0.078476563,0.024764039,1.072147369,3.987632751,1.070320129,-6.868995667
41.688070,0.076157227,0.027693726,1.073246002,4.140220642,1.398384094,-6.991065979
41.688695,0.077866212,0.029524781,1.071170807,3.987632751,1.230537415,-7.136024475
41.689322,0.081650391,0.032820679,1.071903229,4.353843689,1.200019836,-7.342018127
41.689948,0.081650391,0.035017945,1.069828033,4.475914001,1.390754700,-7.418312073
41.690574,0.082138672,0.032454468,1.074222565,4.567466736,1.497566223,-7.265724182
41.691199,0.081894532,0.034651734,1.070560455,4.887901306,1.413642883,-7.235206604
41.691824,0.082382813,0.041975953,1.072147369,4.903160095,1.634895325,-7.433570862
41.692449,0.081528321,0.041731812,1.072391510,5.154930115,1.718818665,-7.418312073
41.693076,0.083969727,0.041365601,1.072635651,5.078636169,1.589118958,-7.433570862
41.693701,0.086044922,0.047835328,1.073001862,5.246482849,1.680671692,-7.570899963
41.694326,0.085068360,0.047347046,1.072513580,5.193077087,2.275764465,-7.853187561
41.696063,0.088852540,0.059065796,1.069583893,5.223594666,2.146064758,-8.066810608
41.696689,0.092026368,0.062239625,1.066043854,5.147300720,2.115547180,-7.952369690
41.697314,0.090073243,0.064314820,1.067996979,4.849754333,2.359687805,-8.082069397
41.697939,0.092758790,0.069319703,1.064701080,4.689537048,2.207099915,-8.150733948
41.698565,0.092758790,0.070540406,1.062381744,4.582725525,2.268135071,-8.341468811
41.699191,0.092270508,0.071516968,1.062870026,4.216514587,2.603828430,-8.524574280
41.699816,0.091904297,0.072005250,1.061161041,4.208885193,2.359687805,-8.471168518
41.700442,0.093857422,0.076399781,1.061893463,3.926597595,2.458869934,-8.593238831
41.701067,0.093857422,0.081892945,1.060794830,3.468833923,2.397834778,-8.730567932
41.701692,0.093125001,0.081892945,1.057376862,3.148399353,2.497016907,-8.761085510
41.702319,0.093979493,0.085921265,1.058231354,2.713523865,2.664863586,-9.058631897
41.702945,0.094956055,0.084578492,1.055912018,2.538047791,2.580940247,-9.112037659
41.703571,0.096665040,0.088240601,1.056400299,2.217613220,2.611457825,-9.119667053
41.704197,0.096542969,0.085677125,1.056522369,1.614891052,2.703010559,-9.249366760
41.704823,0.093247071,0.088118531,1.058231354,1.492820740,2.886116028,-9.295143127
41.706555,0.092392579,0.080916382,1.049930573,0.645957947,2.619087219,-9.760536194
41.707182,0.092636719,0.079573609,1.053226471,0.462852478,2.641975403,-9.707130432
41.707808,0.092758790,0.079939820,1.051639557,0.127159119,2.664863586,-9.997047424
41.708433,0.092148438,0.078963257,1.051883698,-0.078834534,2.626716614,-9.897865295
41.709059,0.092758790,0.081526734,1.049320221,-0.269569397,2.603828430,-10.073341370
41.723012,0.087631837,0.048933960,1.044925690,-2.375282288,2.657234192,-13.727821350
41.723764,0.084458008,0.044783570,1.041019440,-2.398170471,2.550422668,-13.521827698
41.724390,0.083725587,0.043440796,1.038455963,-2.253211975,2.909004211,-13.773597717
41.725017,0.080673829,0.039534546,1.037601471,-2.268470764,3.053962708,-13.750709534
41.725644,0.078476563,0.036849000,1.036502838,-1.955665588,2.703010559,-14.055885315
41.726270,0.074448243,0.036238648,1.033695221,-1.650489807,2.611457825,-14.170326233
41.726895,0.072739258,0.035628296,1.032474518,-1.413978577,2.901374817,-14.643348694
41.727522,0.074448243,0.034163453,1.030521393,-1.108802795,2.672492981,-14.528907776
41.728148,0.074448243,0.032454468,1.028812408,-1.124061584,2.565681458,-14.452613831
41.728774,0.073837891,0.027937867,1.027347565,-0.742591858,2.382575989,-14.612831116
41.729400,0.071396485,0.030623414,1.030643463,-0.834144592,2.336799622,-14.818824768
41.730026,0.069321290,0.030379273,1.029788971,-0.567115784,2.016365051,-14.956153870
41.749210,0.035385743,-0.032364868,1.027713776,-0.345863342,1.337348938,-15.955604553
41.749837,0.032822266,-0.037613891,1.028079987,-0.307716370,1.276313782,-15.864051819
41.750462,0.032211915,-0.038834594,1.028934479,-0.422157288,1.131355286,-15.726722717
41.751089,0.032089844,-0.041642211,1.027591705,-0.078834534,1.314460754,-15.810646057
41.751716,0.028671876,-0.042618774,1.025638580,-0.185646057,1.406013489,-15.917457581
41.752343,0.029648438,-0.045182250,1.023685455,0.211082458,1.268684387,-15.696205139
41.752970,0.026840821,-0.048722290,1.025882721,-0.086463928,1.322090149,-15.848793030
41.753595,0.025742188,-0.049454711,1.026615143,-0.033058167,1.375495911,-15.619911194
41.754222,0.024765626,-0.053849243,1.024295807,0.180564880,1.169502258,-15.528358459
41.754848,0.027207032,-0.052506469,1.027957916,0.363670349,1.200019836,-15.482582092
41.755475,0.026596680,-0.054581665,1.026493073,0.592552185,1.306831360,-15.345252991
41.756100,0.023911133,-0.055436157,1.026126862,0.645957947,1.215278625,-15.413917542
41.756725,0.024155274,-0.056290649,1.026493073,0.630699158,1.238166809,-15.223182678
41.757351,0.023056641,-0.056168579,1.028446198,0.500999451,1.390754700,-15.314735413
41.757978,0.020493165,-0.060685180,1.023685455,0.790916443,1.451789856,-15.154518127
41.759725,0.015854493,-0.055802368,1.027103424,0.974021912,1.291572571,-14.887489319
41.760352,0.013901368,-0.060807250,1.024295807,0.928245544,1.253425598,-14.879859924
41.760977,0.012314454,-0.059586547,1.027347565,0.882469177,1.306831360,-14.895118713
41.761604,0.011337891,-0.059220336,1.027835846,0.890098572,1.177131653,-14.597572327
41.762230,0.012436524,-0.061539672,1.025516510,0.882469177,1.032173157,-14.536537170
41.762855,0.011826172,-0.060074829,1.023563385,0.836692810,1.436531067,-14.483131409
41.763480,0.010971680,-0.056778930,1.024051666,1.004539490,1.436531067,-14.506019592
41.764105,0.011337891,-0.058121704,1.024784088,0.890098572,1.390754700,-14.177955627
41.764730,0.010483399,-0.055314086,1.019901276,0.455223083,1.383125305,-14.162696838
41.765357,0.010727540,-0.055680297,1.020511627,0.714622498,1.375495911,-13.918556213
41.765983,0.008774415,-0.054703735,1.018314362,0.317893982,1.276313782,-13.743080139
41.766609,0.011215821,-0.053605102,1.021732330,0.310264587,1.314460754,-13.910926819
41.767234,0.010971680,-0.054093383,1.020389557,0.233970642,1.215278625,-13.781227112
41.767860,0.013168946,-0.049698852,1.020389557,-0.277198792,1.253425598,-13.529457092
41.768487,0.015122071,-0.049942993,1.021488190,-0.155128479,1.497566223,-13.483680725
41.770344,0.017563477,-0.048966430,1.021854401,-0.872291565,1.459419250,-13.231910706
41.770969,0.018051758,-0.048234008,1.020877838,-1.330055237,1.589118958,-12.995399475
41.771595,0.020126954,-0.043229125,1.017704010,-1.246131897,1.650154114,-13.170875549
41.772221,0.020615235,-0.043473266,1.020633698,-1.879371643,1.756965637,-12.850440979
41.772848,0.020981446,-0.043961547,1.018680573,-1.970924377,1.978218079,-12.522377014
41.773474,0.021958008,-0.040665649,1.019535065,-2.337135315,1.924812317,-12.484230042
41.787414,0.024277344,-0.040177368,1.007694244,-10.126747131,3.748237610,-9.569801331
41.788167,0.024399415,-0.041398071,1.012577057,-9.989418030,3.794013977,-9.531654358
41.788793,0.022812501,-0.041642211,1.008792877,-10.355628967,4.000007629,-9.401954651
41.789418,0.021713868,-0.040909790,1.008914948,-10.508216858,4.076301575,-9.241737366
41.790045,0.023666993,-0.042862915,1.009037018,-10.485328674,4.213630676,-9.218849182
41.790671,0.022080079,-0.043107055,1.008914948,-10.615028381,4.328071594,-9.417213440
41.791297,0.022812501,-0.042862915,1.008304596,-10.645545959,4.312812805,-9.005226135
41.791923,0.025131837,-0.045548461,1.004642487,-10.790504456,4.709541321,-8.936561584
41.792548,0.025986329,-0.048600219,1.008548737,-10.431922913,4.610359192,-8.890785217
41.793173,0.024399415,-0.046036743,1.005252838,-10.775245667,4.770576477,-8.776344299
41.793798,0.028549805,-0.047867797,1.002933502,-10.660804749,4.701911926,-8.646644592
41.794424,0.026352540,-0.047379516,1.002811432,-10.325111389,4.801094055,-8.394874573
41.795050,0.027573243,-0.049576782,0.999881744,-10.454811096,4.762947083,-8.356727600
41.795676,0.028183594,-0.047379516,1.001590729,-10.065711975,5.068122864,-8.425392151
41.797428,0.030136719,-0.048478149,0.996341705,-9.340919495,5.167304993,-8.059181213
41.798055,0.028793946,-0.049454711,0.995853424,-9.157814026,4.907905579,-8.074440002
41.798681,0.027573243,-0.045914672,0.994266510,-8.768714905,4.961311340,-8.257545471
41.799306,0.031967774,-0.048478149,0.991580963,-8.494056702,4.999458313,-8.158363342
41.799933,0.034531251,-0.050309204,0.991947174,-8.188880920,4.999458313,-8.043922424
41.800558,0.032333985,-0.047623657,0.992435455,-7.937110901,5.060493469,-7.929481506
41.801183,0.034897462,-0.043595336,0.992679596,-7.525123596,4.946052551,-7.914222717
41.801810,0.037583008,-0.043717407,0.986209869,-7.494606018,4.968940735,-7.883705139
41.802435,0.036728516,-0.043351196,0.987552643,-6.891883850,4.999458313,-7.990516663
41.803061,0.039291993,-0.040299438,0.986698151,-6.731666565,4.793464661,-7.769264221
41.803686,0.034897462,-0.039200805,0.987918854,-6.334938049,4.907905579,-7.715858459
41.804311,0.036362305,-0.035538696,0.987674713,-6.189979553,5.060493469,-7.906593323
41.804938,0.036118165,-0.032731079,0.983280182,-6.205238342,4.946052551,-7.837928772
41.805564,0.039658204,-0.034073852,0.980350494,-5.640663147,4.801094055,-7.898963928
41.806190,0.041000977,-0.031388305,0.984012604,-5.396522522,4.656135559,-7.738746643
41.807914,0.042954102,-0.026627563,0.983402252,-4.854835510,4.602729797,-7.570899963
41.808539,0.045395508,-0.028214477,0.977664948,-4.671730042,4.167854309,-7.700599670
41.809166,0.044174805,-0.024552368,0.980106354,-4.625953674,4.373847961,-7.837928772
41.809791,0.048691407,-0.021500610,0.978275299,-4.252113342,4.305183411,-7.807411194
41.810417,0.050888672,-0.022843383,0.979862213,-4.069007874,4.396736145,-7.616676331
41.811042,0.051743165,-0.022233032,0.979862213,-4.053749084,4.328071594,-7.746376038
41.811667,0.052231446,-0.019181274,0.981571198,-4.023231506,4.251777649,-7.403053284
41.812294,0.053330079,-0.017594360,0.980838776,-3.908790588,4.267036438,-7.738746643
41.812921,0.055283204,-0.013566040,0.984622955,-3.824867249,4.045783997,-7.647193909
41.813547,0.054062501,-0.014664673,0.983280182,-3.733314514,4.465400696,-7.601417542
41.814173,0.055649415,-0.016617797,0.983036041,-3.550209045,4.251777649,-7.662452698
41.814800,0.056259766,-0.012589478,0.982791901,-3.435768127,4.091560364,-7.677711487
41.815425,0.056259766,-0.010880494,0.981449127,-3.679908752,4.465400696,-7.746376038
41.816052,0.056625977,-0.009537720,0.984256744,-3.359474182,4.579841614,-7.784523010
41.816677,0.055771485,-0.010148072,0.987552643,-3.496803284,4.465400696,-7.715858459
41.818410,0.057114258,-0.007584595,0.984989166,-3.229774475,4.854499817,-7.563270569
41.819037,0.056381837,-0.007462525,0.984745026,-3.328956604,4.770576477,-7.410682678
41.819664,0.056748047,-0.006608033,0.984134674,-3.130592346,4.694282532,-7.593788147
41.820289,0.059189454,-0.007828736,0.988407135,-3.382362366,4.999458313,-7.746376038
41.834162,0.066635743,-0.000504517,0.960575104,-1.963294983,7.860481262,-7.128395081
41.834891,0.065170899,0.000349975,0.960208893,-2.321876526,7.822334290,-7.311500549
41.835517,0.063583985,0.002791381,0.958377838,-2.337135315,8.142768860,-7.250465393
41.836144,0.060532227,0.001448608,0.956424713,-2.108253479,8.165657043,-7.441200256
41.836770,0.061508790,0.002547241,0.958866119,-2.154029846,8.119880676,-7.357276917
41.837397,0.063950196,-0.001114869,0.957767487,-1.932777405,8.188545227,-7.250465393
41.838022,0.064072266,0.002913452,0.953128815,-1.978553772,8.127510071,-7.448829651
41.838647,0.061875001,0.002058960,0.951175690,-1.909889221,8.180915833,-7.517494202
41.839274,0.059311524,-0.000992798,0.950321198,-1.848854065,8.142768860,-7.273353577
41.839899,0.055649415,-0.000382447,0.947879791,-1.772560120,8.295356750,-7.448829651
41.840525,0.059555665,0.002547241,0.945438385,-1.681007385,8.158027649,-7.403053284
41.841152,0.057724610,0.000105835,0.945072174,-1.818336487,8.272468567,-7.418312073
41.841777,0.056870118,-0.000504517,0.944217682,-1.818336487,8.058845520,-7.456459045
41.842403,0.060166016,0.002547241,0.943973541,-1.398719788,8.043586731,-7.395423889
41.844125,0.054794922,0.002425171,0.938846588,-1.642860413,7.952033997,-7.609046936
41.844750,0.053574219,0.003890014,0.939456940,-1.711524963,8.028327942,-7.570899963
41.845376,0.055649415,0.007552124,0.936283112,-1.757301331,8.058845520,-7.525123596
41.846002,0.055527344,0.002791381,0.933109283,-1.650489807,8.066474915,-7.639564514
41.846629,0.050400391,0.005354858,0.937503815,-1.696266174,7.822334290,-7.715858459
41.847255,0.050156251,0.001326538,0.933475494,-1.825965881,7.913887024,-7.570899963
41.847882,0.052231446,0.004378296,0.935794830,-1.757301331,7.761299133,-7.754005432
41.848508,0.050888672,0.005110717,0.929935455,-2.077735901,7.936775208,-7.578529358
41.849135,0.049790040,0.007796264,0.929813385,-2.062477112,7.936775208,-7.685340881
41.849761,0.050522462,0.003890014,0.927005768,-2.146400452,7.509529114,-7.738746643
41.850387,0.050522462,0.004500366,0.924076080,-2.154029846,7.562934875,-8.021034241
41.851013,0.051010743,0.001326538,0.923099518,-2.344764709,7.746040344,-7.975257874
41.851639,0.052109376,0.004744506,0.922855377,-2.276100159,7.379829407,-7.715858459
41.852264,0.049423829,0.004866577,0.921024323,-2.520240784,7.356941223,-7.647193909
41.852890,0.048691407,0.003767944,0.920291901,-2.344764709,7.227241516,-7.914222717
41.854617,0.047836915,0.002913452,0.916507721,-2.855934143,7.105171204,-8.043922424
41.855242,0.047470704,0.002425171,0.917362213,-3.008522034,7.089912415,-7.982887268
41.855867,0.047348633,0.001692749,0.917606354,-3.206886292,6.944953918,-8.021034241
41.856492,0.046005860,0.001326538,0.909427643,-3.252662659,6.731330872,-7.754005432
41.857119,0.045151368,0.001326538,0.909793854,-3.542579651,7.013618469,-7.914222717
41.857744,0.041611329,-0.000382447,0.909671783,-3.855384827,6.761848450,-8.143104553
41.858371,0.036850587,-0.002457642,0.905155182,-3.618873596,6.494819641,-8.242286682
41.858998,0.037705079,-0.005631470,0.906375885,-4.007972717,6.555854797,-8.097328186
41.859624,0.038437501,-0.004288697,0.904911041,-4.130043030,6.120979309,-8.104957581
41.860249,0.035507813,-0.007462525,0.903690338,-4.137672424,5.914985657,-8.066810608
