time (s),v_world_x,v_world_y,v_world_z,pos_world_x,pos_world_y,pos_world_z
75.794231,0.3852901586190462,0.49286696422976256,0.0,-4.447707110471524,2.2760788800782867,0.0
75.832529,0.43390366541624065,0.4597615761598349,0.0,-4.432020367935073,2.294320763998206,0.0
75.862199,0.31185570659169554,0.27845221224960687,0.0,-4.4209570276513315,2.3052721655492636,0.0
75.900474,0.49613507487690445,0.12991234074777364,0.0,-4.405494104070977,2.3130872421822506,0.0
75.938782,0.6112316500142813,0.1538342431807965,0.0,-4.3842836018224105,2.3185221242508187,0.0
75.968445,0.5365362346762419,0.031666283765673646,0.0,-4.367260482440623,2.3212733753162254,0.0
76.006725,0.684811900132835,0.008462982687398809,0.0,-4.343883879140377,2.322041449476137,0.0
76.045026,0.6183339912556708,-0.04952926052229107,0.0,-4.318927983747348,2.3212550097224605,0.0
76.074685,0.5647488697233051,-0.12034996503394843,0.0,-4.301383456460455,2.3187357857470734,0.0
76.112987,0.6276132049727291,-0.09399859295329452,0.0,-4.27854853036795,2.3146307965130597,0.0
76.151268,0.7758593800098001,-0.07055545019942523,0.0,-4.251685363355094,2.311481149850095,0.0
76.180949,0.6320105498098135,0.02591063848467172,0.0,-4.2307918696616085,2.3108185985218426,0.0
76.219236,0.7121752852165252,0.018753028028905393,0.0,-4.205059448128784,2.311673617421745,0.0
76.257512,0.7262657301911115,0.122387074998945,0.0,-4.177530563975905,2.3143747567134927,0.0
76.287187,0.7031349869155884,0.10936756999361515,0.0,-4.156321830835836,2.3178134162585695,0.0
76.338951,0.6052973634759784,-0.19023590410023927,0.0,-4.122456984743007,2.3157203820352223,0.0
76.377302,0.7719854015485049,-0.49812387055754664,0.0,-4.096046899082276,2.30252073917627,0.0
76.406609,0.8530173141082898,-0.19237675597143172,0.0,-4.072234921788397,2.2924024882454264,0.0
76.459134,0.6786472334936038,-0.011117656284734613,0.0,-4.032009581606999,2.2870582162435484,0.0
76.497441,0.604011085329324,-0.12588330049926041,0.0,-4.007442185497432,2.284434168417787,0.0
76.527105,0.9255368874255419,-0.1991388063205183,0.0,-3.984755929965523,2.279613440529434,0.0
76.565441,0.849964329358086,0.037093462022222586,0.0,-3.9507231226422137,2.276507355369924,0.0
76.603739,0.544227011850819,0.19304466033009438,0.0,-3.9240257526494062,2.2809142702748484,0.0
76.63342,0.6970453755844905,0.3436969183567613,0.0,-3.9056046497836747,2.28887978367335,0.0
76.671726,0.7188453271539211,-0.13033135163515805,0.0,-3.878486095154122,2.2929663743727695,0.0
76.710029,0.7709344862671346,-0.311167243686989,0.0,-3.8499545770573893,2.2845110140244578,0.0
76.739696,0.496521206782341,-0.19923286624348163,0.0,-3.8311537730345466,2.276939993993807,0.0
76.778018,0.6742806890917122,-0.12734720449198783,0.0,-3.8087200379076993,2.2706823932584435,0.0
76.81629,0.7095944056893587,-0.15819854797448218,0.0,-3.782238204093974,2.265218189739246,0.0
