time,vx,vy,vz,px,py,pz
19.655775,-0.1391853910096417,0.11357598115193471,-0.2032965543727011,-0.007981597885175332,-0.014642994327277697,0.008653954649127304
19.6564,-0.13939344301785767,0.11447088418432827,-0.20407466647451475,-0.00806871878706191,-0.01457145002466215,0.008526407982580123
19.657026,-0.1395910394148069,0.1153509703081165,-0.2048436180493308,-0.008156102777735147,-0.014499240317249626,0.008398175877681876
19.657652,-0.13978863069061473,0.11621527473368203,-0.20560682222935053,-0.008243610460547536,-0.014426489555266287,0.008269466006966208
19.658277,-0.13997744087594693,0.11705416050134754,-0.2063193480622585,-0.008331096361094923,-0.014353330704953012,0.008140516414427415
19.658904,-0.14015483841647564,0.11787789483900446,-0.2070162698743344,-0.008418973444782261,-0.014279421264888782,0.008010717213215899
19.659529,-0.14035736696470538,0.11865951060132462,-0.20770701605828273,-0.008506696799135122,-0.014205259070763022,0.007880900328179589
19.660154,-0.14053650404262213,0.11943547465122722,-0.2083915407094094,-0.00859453211416168,-0.014130611899106072,0.007750655615236327
19.66078,-0.14070962439769585,0.12017378130552955,-0.20906001865618515,-0.008682616339034702,-0.014055383112008756,0.007619784043557459
19.661405,-0.14088938554322827,0.12088596451122059,-0.2097045843162015,-0.00877067220499914,-0.013979829384189311,0.0074887186783599525
19.662038,-0.1410649997061841,0.12158587780484861,-0.21034990214362256,-0.00885996634981323,-0.013902865523538775,0.007355567190302924
19.662664,-0.141236647362234,0.12225100000518664,-0.21094643948618835,-0.008948380491062054,-0.013826336397535471,0.007223514719184473
19.663291,-0.14138346408167973,0.1228764815283714,-0.2115319265913973,-0.009037027923041478,-0.013749292843616999,0.007090884201211352
19.663917,-0.14153263146463843,0.12348511356228373,-0.21208345982601096,-0.009125627350338407,-0.013671991162526953,0.006958119955360172
19.664542,-0.14166821682094505,0.12407593183919288,-0.21262093303844853,-0.009214169985851417,-0.013594443705127529,0.006825231872211263
19.665168,-0.14179628625019763,0.12463528233390339,-0.21313543905686605,-0.009302934461044106,-0.013516422018386449,0.006691809087361567
19.665793,-0.14191976944683285,0.12517555605830763,-0.2136346706370209,-0.009391634316948297,-0.013438187295850078,0.00655828741821355
19.66642,-0.14203792193309797,0.12568937688546028,-0.21410574821522366,-0.009480692094000057,-0.013359380056543154,0.006424043114083047
19.667045,-0.14215269355932472,0.12619430114396002,-0.21453712556974502,-0.00956953752747506,-0.013280508618327802,0.006289957410601316
19.667672,-0.1422513343904418,0.12668465004227783,-0.21490727181717786,-0.009658729114137572,-0.013201077342751555,0.006155210551172389
19.668297,-0.1423234921811292,0.12715470938337803,-0.2152591432438366,-0.009747681296750696,-0.013121605649387016,0.006020673586645113
19.668922,-0.14239211146757363,0.12762494466993896,-0.2155859953042012,-0.009836676366417848,-0.013041840058968376,0.0058859323395801105
19.669547,-0.14242469387891848,0.12807653838033078,-0.21588701223420337,-0.009925691800092597,-0.012961792222480287,0.005751002956933089
19.670172,-0.14245326779408388,0.12853205906823612,-0.21613274106917715,-0.010014725092463818,-0.012881459685562712,0.005615919993764976
19.670797,-0.1424439506267836,0.1289608506119854,-0.21635914998986955,-0.010103752561605476,-0.012800859153930295,0.005480695525021431
19.671423,-0.14241897840545026,0.12937427629223314,-0.21654923408068572,-0.010192906842087353,-0.012719870856971297,0.005345135704486822
19.67205,-0.14238442392127387,0.12977245902156356,-0.2167080496428092,-0.010282181875885697,-0.012638503525165046,0.005209259757361228
19.672676,-0.14232968848272973,0.13014801976385018,-0.21684623185827848,-0.010371280260875951,-0.012557030864792816,0.005073514016217846
19.673302,-0.14224640046859735,0.13050477933054244,-0.21694908320075007,-0.010460326507569359,-0.012475334872931836,0.004937703890134077
19.673928,-0.14212830456756648,0.13084567725696022,-0.2170144038133914,-0.010549298826228721,-0.012393425478968918,0.004801852873346794
19.674554,-0.14200691231170529,0.13115257649283238,-0.21706076952057488,-0.010638195153335915,-0.012311323966084345,0.004665972831626814
19.675179,-0.14187493897412634,0.13146046224982907,-0.2170605834120326,-0.010726866990194662,-0.012229161177178276,0.004530309966994417
19.675805,-0.1417267106859342,0.1317289537067229,-0.2170220263625665,-0.010815587911084123,-0.012146698852157807,0.004394454178491351
19.67643,-0.14155162685478473,0.13196666410283142,-0.2169484447522021,-0.010904057677868282,-0.012064219687093612,0.004258861400521348
19.677057,-0.1413713300086143,0.13218036434238328,-0.21684766110748288,-0.010992697501783893,-0.01198134259865074,0.004122897917006633
19.677684,-0.14118255660680035,0.13233596793063784,-0.21671624946581347,-0.011081218964776065,-0.011898367946758505,0.003987016828592016
19.67831,-0.1409582547198656,0.1324901663983297,-0.21654589576835154,-0.011169458832230765,-0.011815429102593089,0.0038514590978409283
19.678936,-0.14072072349678827,0.13260730029534123,-0.21634211319830426,-0.011257550005139819,-0.011732416932608144,0.0037160289349786905
19.679563,-0.14049989087692327,0.13270917519135106,-0.21610636401943417,-0.011345643436719859,-0.01164920827976297,0.003580530244738184
19.680188,-0.1402918224314016,0.1327650135716408,-0.21585909905630146,-0.011433325825739405,-0.011566230146280769,0.003445618307828118
19.680813,-0.14008438192081263,0.1328046286572701,-0.21556466241849997,-0.011520878564439833,-0.011483227253370051,0.0033108903938166784
19.681439,-0.13988194971547468,0.13281629976590095,-0.21524159808603155,-0.011608444664961784,-0.011400084249716535,0.0031761491534147237
19.682064,-0.1396900514885399,0.1327835846523483,-0.21486901599638644,-0.011695750947142043,-0.011317094509308893,0.0030418560184171045
19.682689,-0.1395022881848248,0.13271600899861427,-0.2144801220898702,-0.01178293987725748,-0.011234147003684835,0.0029078059421110574
19.683315,-0.1393492200539555,0.13261804573620278,-0.2140484561965706,-0.01187017248901132,-0.01115112810705391,0.002773811608531906
19.695948,-0.13783086006554568,0.11174173057732491,-0.19682609109560645,-0.013611389744219497,-0.009739494824670453,0.0002873075997209119
19.696641,-0.13786571105412435,0.11069997000247797,-0.19592374674206928,-0.013706930681979767,-0.009662779745458927,0.00015153244322899524
19.697267,-0.1379315693510666,0.10974624517980461,-0.195115759956197,-0.013793275844393597,-0.00959407859597632,2.938997749632626e-05
19.697892,-0.13799925856290868,0.10876863916480646,-0.1942985188718776,-0.013879525380995336,-0.009526098196498377,-9.20465967984868e-05
19.698519,-0.13805261753491804,0.10776320727678729,-0.19346297823511457,-0.013966084372189935,-0.009458530665535671,-0.00021334788415219142
19.699144,-0.13810901871668713,0.10672249029927915,-0.19262721590150095,-0.014052402508887786,-0.009391829109098682,-0.00033373989409052004
19.69977,-0.1381851699906793,0.10565722936167454,-0.1917691257311338,-0.014138906425302016,-0.009325687683518226,-0.00045378736679829794
19.700397,-0.13825207022436214,0.10459118999802364,-0.19088096224526938,-0.014225590473332404,-0.009260109007389682,-0.0005734697301256876
19.701023,-0.13831682163643746,0.10351108972688483,-0.18997719104343672,-0.014312176803676878,-0.009195311065220604,-0.0006923954517189663
19.701649,-0.13838853020809155,0.10239016270689799,-0.18903558316786745,-0.014398808023587208,-0.009131214823366039,-0.0008107317267821382
19.702275,-0.13846300908418707,0.10124245097793437,-0.18810341072997747,-0.014485485867273972,-0.009067837049053805,-0.0009284844618991906
19.7029,-0.13852038376813017,0.10006871252654176,-0.18712383043514796,-0.014572061107128975,-0.009005294103724772,-0.0010454368559210518
19.703526,-0.13857495481696758,0.09889075498039368,-0.18613958301986003,-0.01465880902884446,-0.008943388491107,-0.0011619602348915696
19.704151,-0.13863108145415484,0.09769907553092363,-0.18512873003056207,-0.014745453454753229,-0.008882326568900228,-0.0012776656911605657
19.704777,-0.13867661112270607,0.09649422521877676,-0.18411729911021585,-0.014832265013316106,-0.00882192118391323,-0.0013929231204036455
19.705402,-0.138749136068692,0.09526760731467876,-0.18307815164703142,-0.01491898322335896,-0.00876237892934161,-0.001507346965182936
19.706029,-0.13877717379026258,0.09401359482186736,-0.1820275802475954,-0.015005996511325661,-0.00870343240538816,-0.0016214782579984492
19.706655,-0.1387992483127991,0.09276232178022824,-0.18100042762753454,-0.015092884840769536,-0.008645363191953694,-0.001734784525693369
19.707281,-0.13883537645141295,0.09148734678900065,-0.1799492075445589,-0.015179795786427691,-0.008588092112864062,-0.0018474327296157062
19.707907,-0.13885739169370293,0.09018060945102051,-0.17888909514475856,-0.015266720513628013,-0.008531639051347682,-0.0019594173031764073
19.708532,-0.13888167595571538,0.08889464394716974,-0.17782994898214102,-0.01535352156110075,-0.008476079898880436,-0.0020705610212907763
19.709159,-0.13889784243516587,0.08760011305870402,-0.1767556345565742,-0.015440610508307312,-0.00842115462799281,-0.0021813868041573835
19.709784,-0.13887324887680647,0.08630108624004006,-0.17569846555453614,-0.015527406288855237,-0.008367216449092834,-0.0022911983451288686
19.710411,-0.13886447645989816,0.08497354127604856,-0.17464718460817658,-0.0156144743155958,-0.008313938038712625,-0.002400702129878455
19.712098,-0.13841727630676728,0.08116637436429411,-0.17178607193920173,-0.015847984260725378,-0.008177010365160026,-0.0026905052332399635
19.712724,-0.1383424972420935,0.0798097109508554,-0.17080489452241654,-0.015934586663998992,-0.008127049486104753,-0.002797429097211075
19.713349,-0.13824904646093866,0.07846100172362025,-0.16984019907200934,-0.016020992318037,-0.008078011360027535,-0.0029035792216309843
19.713976,-0.13813696715494467,0.07709530327123955,-0.1689072865178849,-0.016107604196442867,-0.008029672604876628,-0.003009484090277349
19.714602,-0.1380134987751902,0.0757108287563642,-0.16799362399415468,-0.0161940006466762,-0.00798227762607511,-0.0031146480988977674
19.715227,-0.13785641958870284,0.07433991024243929,-0.16712392359536984,-0.01628016090891906,-0.007935815182173627,-0.0032191005511447786
19.715852,-0.13768395776587525,0.07296589824744204,-0.1662722132939832,-0.016366213382523143,-0.007890211495768759,-0.003323020684454014
19.716477,-0.13748015947161107,0.07158139821915861,-0.16544287336084407,-0.016452138482192822,-0.007845473121881826,-0.003426422480304448
19.717102,-0.13725916318841955,0.07021039372553362,-0.16465661924122726,-0.016537925459185508,-0.0078015916258034074,-0.0035293328673301214
19.717729,-0.13700770292664047,0.06883540755581058,-0.16389951885617723,-0.016623829288920228,-0.0077584318252660565,-0.003632097865652606
19.718354,-0.1367365269458734,0.06749518096358824,-0.16319247185888175,-0.016709289618261805,-0.007716247337163613,-0.0037340931605648942
19.71898,-0.13643096080532485,0.06614448143212741,-0.16250376024977747,-0.016794695399725515,-0.007674840891787306,-0.0038358205144807525
19.719605,-0.1360992534765675,0.06481345451880302,-0.1618636534408902,-0.016879757433148776,-0.007634332482712861,-0.003936985297881792
19.720232,-0.13572501674454485,0.06349663594899621,-0.16125319076021208,-0.016964857018647327,-0.007594520091972971,-0.004038091048488112
19.720857,-0.1353244075267641,0.062180848602244626,-0.16069314371809826,-0.01704943477335148,-0.007555657061596604,-0.004138524263311832
19.721484,-0.13487179022629361,0.06089211876252654,-0.1601596934128308,-0.017133999385823565,-0.007517477703132409,-0.004238944391081915
19.722229,-0.13419567522555226,0.05938773593128191,-0.15958102683068204,-0.01723397516386639,-0.007473233839863696,-0.004357832256070524
19.722855,-0.13361001140347856,0.05817049712035185,-0.15912746774890585,-0.01731761503100503,-0.007436819108666329,-0.004457446050881412
19.72348,-0.1329965985536771,0.056977230399191496,-0.15870503762428287,-0.017400737905101004,-0.007401208339666867,-0.004556636699396499
19.724106,-0.13230856197154586,0.05580893007626806,-0.15831716463762524,-0.017483563064895253,-0.007366271949439097,-0.004655743244459725
19.724732,-0.13157325350187377,0.05467598768257439,-0.15794920451541428,-0.017565927921587485,-0.0073320447811497805,-0.0047546194464864475
19.725357,-0.13077340097399956,0.053584736620626995,-0.15761259464845498,-0.017647661297196162,-0.007298554320761919,-0.004853127318141642
19.725982,-0.1299293978701299,0.0525167456007509,-0.15729912233602195,-0.01772886717086492,-0.00726573135476148,-0.004951439269601566
19.726608,-0.12903545728914673,0.051502948610919315,-0.15701577321279916,-0.017809643367127984,-0.007233490508931021,-0.00504973114363285
19.739285,-0.09969148868301395,0.043970402578398786,-0.14805343071236796,-0.019073432369162556,-0.006676077715444657,-0.006926604484773546
19.74019,-0.09769129526962005,0.04360425660808195,-0.14744949770550272,-0.019161842991381513,-0.006636615863214366,-0.007060046280196951
19.740816,-0.09633919216870475,0.04342211731723989,-0.14704489823061245,-0.019222151325679167,-0.006609433617773754,-0.007152096386489382
19.741442,-0.09496675181088109,0.04329128375048229,-0.14661628696306245,-0.019281600512312824,-0.006582333274145932,-0.007243878182128327
19.742069,-0.09358935004420132,0.043157145661746305,-0.14613865680322324,-0.019340281034790678,-0.006555273743815953,-0.0073355071199441655
19.742694,-0.09220207817035267,0.04306379681059982,-0.1456402892435694,-0.019397907333647095,-0.006528358870809352,-0.007426532300721314
19.743321,-0.09081083003607535,0.04299412292474489,-0.14510868168241395,-0.01945484572407985,-0.006501401555735474,-0.007517515444136403
19.743947,-0.0894093456223217,0.042948375904886205,-0.14454514301427848,-0.019510815974439148,-0.0064745158724191475,-0.007608000703662894
19.744573,-0.08801215483343716,0.04294297100036916,-0.14393072665248624,-0.01956591158336492,-0.006447633572572897,-0.007698101338547416
19.745199,-0.08660284359882436,0.04297866307120854,-0.14329505454909774,-0.019620124963457823,-0.0064207289294903,-0.007787804042695218
19.745825,-0.08518921635182902,0.043048354564851406,-0.1426477289287014,-0.019673453412894108,-0.006393780659532684,-0.00787710152100465
19.746451,-0.08375381904763227,0.04313713973616405,-0.14194949195877005,-0.019725883303617964,-0.006366776810057825,-0.007965961902970905
19.747076,-0.08233176220111599,0.04322752718511335,-0.14121078431527892,-0.019777340654993616,-0.006339759605567153,-0.008054218643167875
19.747702,-0.080918821355011,0.04333520088293273,-0.14042175832790862,-0.01982799583716189,-0.006312631769814417,-0.00814212266388121
19.748327,-0.07948091086507733,0.043480265707474215,-0.13962189147600057,-0.019877671406452517,-0.00628545660374727,-0.008229386346053632
19.748953,-0.07804219961320301,0.04363430395059429,-0.13876863790212243,-0.019926525823410417,-0.006258141529474178,-0.008316255513380425
19.749608,-0.0764981992177719,0.04382504125228411,-0.1377930314835326,-0.019976632143897926,-0.006229436127454007,-0.008406509949001904
19.750296,-0.07487800704701379,0.04405686824488291,-0.13671342157592212,-0.02002814821274629,-0.006199125002101517,-0.008500568783046171
19.750923,-0.07339108241861468,0.04430062766849439,-0.13567337513497751,-0.020074164421422867,-0.006171348508553305,-0.008585635989256005
19.751548,-0.07192458226279132,0.0445657859848955,-0.13458033985750978,-0.020119117285337072,-0.00614349489231277,-0.008669748701666872
19.752175,-0.07046529505886122,0.044851106560845996,-0.13344438020748423,-0.020163299025339084,-0.006115373248499052,-0.008753418328057164
19.752802,-0.06899398001432602,0.04516813161875492,-0.13226505380889436,-0.020206558250807923,-0.0060870528299741865,-0.008836348516795068
19.753429,-0.06752592546234483,0.045494673204764635,-0.13105246069930063,-0.020248897006072915,-0.006058527669874731,-0.008918518409653724
19.754054,-0.06604867247959238,0.04582722599009903,-0.12983116151618856,-0.020290177426372624,-0.006029885653630946,-0.008999662885601268
19.75468,-0.06460114487916535,0.04617215945077946,-0.12854642893983437,-0.020330617743067013,-0.0060009818818147365,-0.009080132950117663
19.755305,-0.06316640148203183,0.0465256820069626,-0.1272331392262315,-0.020370096743993246,-0.005971903330560411,-0.009159653662133985
19.75593,-0.061744574560432725,0.046910965009872976,-0.12589396321540275,-0.02040868710309348,-0.005942583977429267,-0.00923833738914354
19.756556,-0.06032992838347902,0.04729917472955847,-0.12452390096385087,-0.020446453638261565,-0.005912974694048542,-0.009316289351146968
19.757182,-0.05892308231162029,0.04771299245232391,-0.12312071804102671,-0.020483339487788667,-0.005883106360773366,-0.009393362920640707
19.757807,-0.057526999381157726,0.04814771812274834,-0.12166642623863883,-0.02051929386240186,-0.005853014036946676,-0.009469404437039787
19.758433,-0.05612840205998559,0.04857893017166417,-0.12020734962713583,-0.020554430242091436,-0.0058226036266591915,-0.009544654237906429
